92-U-234(n,total fission) ENDF/B-VII.1
1108.65,0.0178179
1108.75,0.0247496
1108.87,0.034804
1109.07,0.0548134
1109.31,0.0802033
1109.45,0.0902757
1109.6,0.0939698
1109.74,0.0907103
1109.87,0.0819445
1110.07,0.0619919
1110.31,0.0365687
1110.43,0.0262009
1110.52,0.0194269
1110.61,0.0143895
1110.69,0.0105438
1110.77,0.00782267
1110.85,0.00583153
1110.91,0.00451655
1110.97,0.00349718
1111.04,0.00271644
1111.1,0.00212499
1111.16,0.00171658
1111.22,0.00139749
1111.29,0.00111346
1111.36,9.08549E-4
1111.44,7.39197E-4
1111.52,6.23411E-4
1111.62,5.23027E-4
1111.75,4.33008E-4
1111.92,3.58458E-4
1112.11,2.9863E-4
1112.35,2.47075E-4
1112.63,2.03163E-4
1112.97,1.66059E-4
1113.37,1.35858E-4
1113.83,1.11424E-4
1114.34,9.2693E-5
1114.85,7.93294E-5
1115.5,6.73175E-5
1116.26,5.74658E-5
1117.02,5.05142E-5
1118.07,4.40056E-5
1119.41,3.90469E-5
1120.74,3.65534E-5
1121.64,3.60532E-5
1122.4,3.64705E-5
1123.3,3.8584E-5
1123.76,4.10651E-5
1123.98,4.34894E-5
1124.14,4.657E-5
1124.26,5.11488E-5
1124.35,5.70506E-5
1124.44,6.65753E-5
1124.52,7.95654E-5
1124.59,9.57706E-5
1124.66,1.18442E-4
1124.73,1.49719E-4
1124.8,1.9216E-4
1124.87,2.48755E-4
1124.94,3.22785E-4
1125.01,4.31041E-4
1125.09,5.69429E-4
1125.18,7.70285E-4
1125.28,0.00105487
1125.4,0.00147363
1125.65,0.0025468
1125.83,0.00327875
1125.98,0.00367358
1126.1,0.00377999
1126.24,0.00364597
1126.37,0.00328218
1126.59,0.00239455
1126.8,0.00148609
1126.92,0.00106417
1127.02,7.81134E-4
1127.11,5.92493E-4
1127.19,4.45379E-4
1127.26,3.48513E-4
1127.34,2.74715E-4
1127.41,2.18327E-4
1127.47,1.8424E-4
1127.55,1.57405E-4
1127.6,1.44414E-4
1127.67,1.35289E-4
1127.71,1.33982E-4
1127.78,1.37789E-4
1127.85,1.5083E-4
1127.92,1.74975E-4
1127.98,2.066E-4
1128.05,2.51455E-4
1128.11,3.13376E-4
1128.17,3.97213E-4
1128.23,5.08895E-4
1128.29,6.55425E-4
1128.35,8.44805E-4
1128.42,0.00112504
1128.49,0.00149309
1128.57,0.00201618
1128.66,0.00277041
1128.76,0.00383331
1128.88,0.00542203
1129.06,0.00842258
1129.29,0.0122131
1129.44,0.0140811
1129.59,0.0147619
1129.6,0.014767
1129.73,0.0142897
1129.86,0.0129482
1130.06,0.00980734
1130.3,0.00584752
1130.42,0.0041407
1130.53,0.0029656
1130.61,0.00218537
1130.69,0.00164556
1130.76,0.00126207
1130.83,9.65816E-4
1130.9,7.42361E-4
1130.97,5.91949E-4
1131.03,4.80806E-4
1131.1,3.94393E-4
1131.17,3.3459E-4
1131.25,2.8871E-4
1131.33,2.62923E-4
1131.41,2.51066E-4
1131.47,2.48803E-4
1131.58,2.54388E-4
1131.71,2.77301E-4
1131.82,3.10252E-4
1131.92,3.56797E-4
1132.0,4.12634E-4
1132.07,4.95462E-4
1132.14,5.91118E-4
1132.2,7.24991E-4
1132.26,9.12663E-4
1132.31,0.00113753
1132.37,0.00143801
1132.43,0.00186895
1132.48,0.00240173
1132.53,0.00309737
1132.59,0.00409983
1132.65,0.0054141
1132.71,0.00711461
1132.77,0.00928486
1132.83,0.0122005
1132.9,0.0164481
1132.97,0.0218285
1133.05,0.0292258
1133.14,0.0394424
1133.25,0.0551179
1133.41,0.0840067
1133.69,0.134608
1133.85,0.155617
1133.99,0.162912
1134.0,0.16294
1134.14,0.156603
1134.29,0.13908
1134.52,0.0959412
1134.71,0.0608847
1134.83,0.0429699
1134.93,0.0314156
1135.02,0.0227349
1135.1,0.0165649
1135.16,0.0125776
1135.22,0.00958357
1135.29,0.0072314
1135.35,0.00541268
1135.4,0.00420306
1135.46,0.00317351
1135.52,0.00245815
1135.57,0.00190919
1135.62,0.00149156
1135.68,0.00117597
1135.73,9.38919E-4
1135.79,7.51376E-4
1135.85,5.99512E-4
1135.92,4.92128E-4
1135.99,4.08489E-4
1136.07,3.40425E-4
1136.17,2.87981E-4
1136.31,2.41709E-4
1136.47,2.06165E-4
1136.71,1.69918E-4
1137.0,1.39643E-4
1137.33,1.15813E-4
1137.73,9.61029E-5
1138.14,8.19595E-5
1138.67,6.94343E-5
1139.2,6.10391E-5
1139.9,5.4019E-5
1140.71,4.94345E-5
1141.52,4.76392E-5
1141.79,4.75828E-5
1142.61,4.90438E-5
1143.42,5.33297E-5
1144.03,5.90496E-5
1144.64,6.81848E-5
1145.19,8.11568E-5
1145.61,9.64128E-5
1145.97,1.14846E-4
1146.31,1.4061E-4
1146.57,1.68528E-4
1146.78,2.01775E-4
1146.96,2.42682E-4
1147.08,2.85184E-4
1147.18,3.40938E-4
1147.27,4.13021E-4
1147.35,5.01042E-4
1147.42,6.22151E-4
1147.48,7.62382E-4
1147.55,9.51978E-4
1147.61,0.00120777
1147.67,0.00155099
1147.73,0.00200798
1147.79,0.00257657
1147.85,0.00339673
1147.91,0.00446705
1147.98,0.00584312
1148.05,0.00777258
1148.12,0.0104619
1148.21,0.0142447
1148.3,0.019567
1148.41,0.0274514
1148.54,0.0392552
1148.87,0.0717714
1149.04,0.0835905
1149.19,0.0878235
1149.2,0.0878576
1149.34,0.0848362
1149.48,0.0756366
1149.71,0.0541768
1149.92,0.0333336
1150.04,0.0237213
1150.14,0.0171413
1150.23,0.0124092
1150.31,0.00930663
1150.38,0.00704873
1150.44,0.00541793
1150.51,0.00413528
1150.57,0.0031419
1150.63,0.00238324
1150.7,0.00181146
1150.76,0.00140303
1150.82,0.00109713
1150.88,8.69603E-4
1150.94,7.0109E-4
1151.0,5.76449E-4
1151.06,4.80053E-4
1151.14,3.97812E-4
1151.23,3.30116E-4
1151.32,2.83651E-4
1151.44,2.40974E-4
1151.62,1.99892E-4
1151.83,1.6648E-4
1152.09,1.38375E-4
1152.42,1.13287E-4
1152.75,9.53915E-5
1153.15,8.01407E-5
1153.65,6.68883E-5
1154.26,5.6043E-5
1155.0,4.75906E-5
1155.82,4.17319E-5
1156.39,3.90528E-5
1157.53,3.5989E-5
1158.53,3.52016E-5
1159.77,3.64388E-5
1160.87,4.01181E-5
1161.71,4.55246E-5
1162.42,5.32247E-5
1163.01,6.34363E-5
1163.48,7.57739E-5
1163.88,9.13741E-5
1164.22,1.11211E-4
1164.47,1.32346E-4
1164.67,1.55378E-4
1164.82,1.81624E-4
1164.96,2.16311E-4
1165.06,2.5657E-4
1165.15,3.08128E-4
1165.23,3.70523E-4
1165.3,4.59905E-4
1165.37,5.73852E-4
1165.43,7.00522E-4
1165.48,8.82263E-4
1165.54,0.00112482
1165.6,0.00144624
1165.66,0.00186831
1165.72,0.00241715
1165.79,0.00316224
1165.85,0.0041185
1165.92,0.00552375
1165.99,0.00732443
1166.08,0.0100079
1166.17,0.0136689
1166.27,0.0190402
1166.4,0.0273082
1166.77,0.05504
1166.94,0.0637359
1167.09,0.0669033
1167.1,0.066928
1167.23,0.0647331
1167.38,0.0580262
1167.6,0.0422185
1167.82,0.0259549
1167.94,0.0185234
1168.04,0.0133936
1168.13,0.00979257
1168.21,0.00719971
1168.28,0.00539443
1168.36,0.00401982
1168.42,0.00308562
1168.48,0.0023585
1168.54,0.00182347
1168.6,0.00141219
1168.66,0.00109924
1168.72,8.83888E-4
1168.77,7.01817E-4
1168.83,5.66011E-4
1168.89,4.64937E-4
1168.96,3.80118E-4
1169.04,3.14826E-4
1169.13,2.61017E-4
1169.22,2.24191E-4
1169.34,1.90636E-4
1169.48,1.6335E-4
1169.69,1.36294E-4
1169.94,1.13974E-4
1170.28,9.35532E-5
1170.62,7.89314E-5
1171.04,6.6727E-5
1171.48,5.76985E-5
1172.09,4.93132E-5
1172.85,4.26505E-5
1173.61,3.8389E-5
1174.58,3.50649E-5
1176.02,3.26444E-5
1177.47,3.2102E-5
1179.24,3.34365E-5
1180.34,3.59277E-5
1181.0,3.89692E-5
1181.39,4.26509E-5
1181.59,4.67976E-5
1181.72,5.22798E-5
1181.81,5.93813E-5
1181.9,6.86217E-5
1181.98,8.24869E-5
1182.05,1.0066E-4
1182.12,1.26328E-4
1182.19,1.57479E-4
1182.25,1.98717E-4
1182.33,2.60241E-4
1182.4,3.41566E-4
1182.47,4.4683E-4
1182.55,5.96805E-4
1182.64,8.13681E-4
1182.75,0.00112771
1182.87,0.00159758
1183.11,0.00268656
1183.3,0.00352064
1183.47,0.00400136
1183.6,0.00413368
1183.74,0.00397874
1183.9,0.00352075
1184.14,0.00244598
1184.34,0.00153948
1184.46,0.00109381
1184.57,7.88801E-4
1184.66,5.77016E-4
1184.74,4.33441E-4
1184.82,3.27615E-4
1184.89,2.5186E-4
1184.96,1.94923E-4
1185.04,1.52993E-4
1185.11,1.22704E-4
1185.18,1.01216E-4
1185.27,8.4503E-5
1185.35,7.36352E-5
1185.46,6.53883E-5
1185.57,6.0535E-5
1185.68,5.79524E-5
1185.97,5.56985E-5
1186.11,5.5555E-5
1186.73,5.72979E-5
1187.57,6.28958E-5
1188.38,7.1424E-5
1189.26,8.53949E-5
1190.01,1.02952E-4
1190.62,1.23621E-4
1191.11,1.46742E-4
1191.59,1.79273E-4
1191.99,2.17264E-4
1192.35,2.65918E-4
1192.66,3.23118E-4
1192.93,3.95524E-4
1193.12,4.68849E-4
1193.27,5.52546E-4
1193.39,6.42902E-4
1193.49,7.58865E-4
1193.57,9.05781E-4
1193.64,0.00108226
1193.72,0.00133383
1193.78,0.00164403
1193.84,0.00205518
1193.9,0.00261616
1193.96,0.00337865
1194.02,0.00440785
1194.08,0.00578559
1194.14,0.00738643
1194.2,0.00975741
1194.26,0.0128422
1194.32,0.0168026
1194.39,0.0226256
1194.46,0.0300963
1194.54,0.0404771
1194.62,0.0549208
1194.73,0.0769865
1194.85,0.109016
1195.03,0.16977
1195.28,0.25322
1195.43,0.290272
1195.58,0.305619
1195.6,0.305824
1195.74,0.294874
1195.88,0.264406
1196.11,0.191393
1196.33,0.116923
1196.45,0.0829212
1196.55,0.0603252
1196.64,0.0435541
1196.72,0.0318486
1196.79,0.0241231
1196.86,0.0180506
1196.92,0.0139618
1196.98,0.0107339
1197.04,0.00809646
1197.1,0.00615726
1197.17,0.00468982
1197.23,0.00359071
1197.29,0.00277474
1197.34,0.00222078
1197.4,0.00178831
1197.46,0.00144518
1197.53,0.00116531
1197.61,9.486E-4
1197.7,7.86637E-4
1197.8,6.58357E-4
1197.93,5.59683E-4
1198.08,4.77577E-4
1198.31,3.93753E-4
1198.59,3.22249E-4
1198.93,2.63106E-4
1199.33,2.15973E-4
1199.79,1.79304E-4
1200.36,1.48975E-4
1201.05,1.25877E-4
1201.71,1.11493E-4
1202.57,9.98272E-5
1203.44,9.33678E-5
1204.73,9.00298E-5
1206.49,9.3452E-5
1207.67,1.00159E-4
1209.14,1.14514E-4
1210.41,1.34552E-4
1211.39,1.58553E-4
1212.23,1.89711E-4
1212.88,2.26371E-4
1213.34,2.65541E-4
1213.74,3.15894E-4
1214.01,3.6623E-4
1214.22,4.27845E-4
1214.36,4.88158E-4
1214.47,5.66627E-4
1214.56,6.56542E-4
1214.64,7.89046E-4
1214.71,9.41262E-4
1214.78,0.00115282
1214.85,0.00144669
1214.92,0.00185283
1214.99,0.00239472
1215.05,0.0030663
1215.12,0.00404276
1215.19,0.00533115
1215.26,0.00700397
1215.33,0.00913741
1215.41,0.01243
1215.5,0.0168039
1215.59,0.0228049
1215.71,0.0317508
1215.87,0.0475964
1216.16,0.0777165
1216.32,0.0903659
1216.47,0.095471
1216.5,0.0956255
1216.64,0.0923186
1216.79,0.0822375
1217.03,0.0587754
1217.24,0.0369848
1217.37,0.0258204
1217.47,0.0187088
1217.57,0.0136146
1217.64,0.0102877
1217.72,0.00769293
1217.79,0.00589147
1217.86,0.00450949
1217.94,0.00346895
1218.01,0.00269891
1218.08,0.00213864
1218.14,0.00177535
1218.22,0.00145408
1218.3,0.00123942
1218.38,0.00109861
1218.44,0.00102312
1218.57,9.3625E-4
1218.76,8.94917E-4
1218.79,8.94316E-4
1219.08,9.34892E-4
1219.41,0.00105455
1219.68,0.00122767
1219.89,0.00142433
1220.06,0.00165443
1220.21,0.00195886
1220.33,0.00234259
1220.43,0.00282751
1220.51,0.00344533
1220.58,0.0041778
1220.65,0.00519572
1220.72,0.00661144
1220.78,0.00834824
1220.85,0.0106641
1220.91,0.0137288
1220.97,0.0177441
1221.04,0.0229458
1221.1,0.0298093
1221.17,0.0393239
1221.25,0.053142
1221.33,0.0708236
1221.42,0.0973052
1221.52,0.132512
1221.64,0.188697
1221.85,0.300985
1222.1,0.434747
1222.25,0.490294
1222.4,0.510331
1222.54,0.493009
1222.68,0.444636
1222.9,0.327036
1223.14,0.195575
1223.27,0.138169
1223.37,0.100477
1223.46,0.0729095
1223.54,0.0553708
1223.61,0.0419287
1223.69,0.0314416
1223.75,0.0244307
1223.81,0.0189365
1223.88,0.0146834
1223.94,0.01143
1224.0,0.00896675
1224.07,0.00711801
1224.14,0.00561047
1224.21,0.00452778
1224.28,0.003751
1224.36,0.00311619
1224.44,0.00268265
1224.54,0.00229173
1224.68,0.00197901
1224.84,0.00174007
1225.05,0.00153675
1225.38,0.00135093
1225.72,0.00125462
1226.06,0.00122063
1226.59,0.00126342
1227.11,0.00141688
1227.52,0.00163135
1227.89,0.00192454
1228.2,0.00227621
1228.48,0.00273935
1228.73,0.00329903
1228.94,0.00395208
1229.13,0.00484462
1229.29,0.00588661
1229.41,0.00710227
1229.52,0.00863047
1229.62,0.010721
1229.71,0.0133117
1229.8,0.0169254
1229.88,0.0211391
1229.95,0.0267131
1230.03,0.0340804
1230.12,0.0450261
1230.2,0.0594294
1230.3,0.0793267
1230.4,0.106985
1230.51,0.144293
1230.64,0.20325
1231.06,0.415059
1231.22,0.474389
1231.37,0.499264
1231.4,0.499879
1231.54,0.484394
1231.7,0.434357
1231.93,0.321763
1232.17,0.197814
1232.3,0.140669
1232.41,0.103311
1232.51,0.0775468
1232.6,0.0590976
1232.68,0.044913
1232.77,0.0345456
1232.85,0.026673
1232.93,0.0207746
1233.01,0.0163983
1233.1,0.0129128
1233.19,0.0104117
1233.29,0.00838839
1233.4,0.00690418
1233.53,0.00571734
1233.68,0.00469307
1233.86,0.00384698
1234.07,0.00318234
1234.32,0.00260781
1234.62,0.00209635
1234.98,0.00167701
1235.34,0.00137679
1235.77,0.00111602
1236.27,9.03151E-4
1236.82,7.32623E-4
1237.48,5.89978E-4
1238.16,4.85571E-4
1238.87,4.05641E-4
1239.65,3.43032E-4
1240.58,2.90941E-4
1241.5,2.56046E-4
1242.53,2.33446E-4
1243.39,2.27612E-4
1243.99,2.33248E-4
1244.58,2.51586E-4
1244.98,2.75965E-4
1245.31,3.11091E-4
1245.59,3.58153E-4
1245.76,4.06872E-4
1245.89,4.69857E-4
1245.99,5.44099E-4
1246.08,6.35046E-4
1246.16,7.6136E-4
1246.24,9.44809E-4
1246.31,0.00118021
1246.37,0.00146657
1246.44,0.00184912
1246.5,0.00235605
1246.57,0.00302076
1246.64,0.00400617
1246.7,0.00514244
1246.78,0.00684462
1246.85,0.00902849
1246.94,0.0122132
1247.03,0.0165981
1247.13,0.0224883
1247.26,0.032082
1247.66,0.0663743
1247.83,0.0770405
1247.98,0.0810954
1248.0,0.0811468
1248.14,0.0783497
1248.29,0.0705485
1248.51,0.0516475
1248.75,0.0310831
1248.88,0.0221403
1248.98,0.0158632
1249.07,0.0117827
1249.15,0.0088699
1249.22,0.00686212
1249.3,0.00516193
1249.37,0.00395784
1249.44,0.00303232
1249.5,0.00238701
1249.56,0.00189132
1249.62,0.00151431
1249.69,0.00122997
1249.76,9.81259E-4
1249.83,8.06384E-4
1249.92,6.66934E-4
1250.02,5.63433E-4
1250.15,4.84141E-4
1250.3,4.28622E-4
1250.49,3.87764E-4
1250.77,3.57065E-4
1251.15,3.43513E-4
1251.58,3.53595E-4
1252.0,3.88917E-4
1252.34,4.40198E-4
1252.64,5.07824E-4
1252.93,6.10213E-4
1253.13,7.18037E-4
1253.29,8.33272E-4
1253.41,9.73163E-4
1253.52,0.00115511
1253.61,0.00138682
1253.69,0.0016649
1253.77,0.00205942
1253.84,0.00255736
1253.91,0.00324444
1253.97,0.00401052
1254.03,0.00500482
1254.09,0.00628664
1254.15,0.00798849
1254.22,0.0104815
1254.28,0.0137222
1254.35,0.0178694
1254.43,0.0235969
1254.51,0.0320912
1254.61,0.0439616
1254.71,0.0601593
1254.84,0.0857037
1255.05,0.137515
1255.3,0.196093
1255.46,0.220682
1255.6,0.228581
1255.74,0.220966
1255.89,0.198474
1256.12,0.145362
1256.35,0.0882141
1256.48,0.0622105
1256.59,0.0450514
1256.68,0.0329514
1256.77,0.0242666
1256.84,0.018532
1256.91,0.0142415
1256.97,0.0108808
1257.04,0.00828939
1257.1,0.00656701
1257.16,0.0052173
1257.22,0.00416843
1257.28,0.00335894
1257.35,0.00263149
1257.42,0.00210362
1257.49,0.0017026
1257.57,0.00140228
1257.66,0.00115242
1257.77,9.56715E-4
1257.88,8.2249E-4
1258.02,7.06796E-4
1258.21,5.87905E-4
1258.45,4.88098E-4
1258.71,4.06732E-4
1259.04,3.34416E-4
1259.42,2.74514E-4
1259.84,2.28211E-4
1260.38,1.85752E-4
1260.92,1.55833E-4
1261.61,1.28861E-4
1262.43,1.06668E-4
1263.32,9.00291E-5
1264.32,7.67041E-5
1265.52,6.58213E-5
1267.09,5.65723E-5
1268.62,5.12583E-5
1270.01,4.89466E-5
1270.64,4.87209E-5
1271.9,5.02229E-5
1273.02,5.48671E-5
1273.7,6.02986E-5
1274.26,6.7487E-5
1274.76,7.71151E-5
1275.22,9.07503E-5
1275.63,1.09005E-4
1275.96,1.31632E-4
1276.19,1.54565E-4
1276.37,1.81802E-4
1276.51,2.14716E-4
1276.63,2.55937E-4
1276.71,3.00325E-4
1276.79,3.65196E-4
1276.86,4.50254E-4
1276.92,5.56888E-4
1276.98,6.86067E-4
1277.04,8.734E-4
1277.1,0.00112752
1277.16,0.0014698
1277.22,0.00192675
1277.28,0.00253062
1277.34,0.00324459
1277.4,0.00418126
1277.47,0.00558524
1277.53,0.0073946
1277.61,0.0100581
1277.69,0.0136613
1277.78,0.0184531
1277.88,0.0255957
1277.99,0.0358933
1278.16,0.0539975
1278.47,0.0907412
1278.63,0.104422
1278.79,0.10946
1278.8,0.109484
1278.94,0.105766
1279.09,0.0945107
1279.32,0.0684346
1279.55,0.0417898
1279.68,0.0294377
1279.79,0.0209969
1279.88,0.0152743
1279.96,0.0111616
1280.04,0.00831516
1280.11,0.00630948
1280.17,0.00474111
1280.24,0.00353508
1280.31,0.00264451
1280.37,0.00201718
1280.43,0.00154059
1280.49,0.00118214
1280.55,9.14891E-4
1280.61,7.17139E-4
1280.67,5.7161E-4
1280.74,4.57009E-4
1280.8,3.7742E-4
1280.88,3.1001E-4
1280.97,2.57031E-4
1281.07,2.1722E-4
1281.19,1.84885E-4
1281.37,1.5582E-4
1281.59,1.32596E-4
1281.89,1.09943E-4
1282.25,9.14132E-5
1282.69,7.62308E-5
1283.19,6.48975E-5
1283.7,5.73708E-5
1284.42,5.08704E-5
1285.05,4.8306E-5
1285.37,4.81552E-5
1285.91,5.04025E-5
1286.23,5.46191E-5
1286.39,5.89248E-5
1286.52,6.5372E-5
1286.63,7.43611E-5
1286.72,8.73481E-5
1286.8,1.04743E-4
1286.87,1.25913E-4
1286.94,1.55728E-4
1287.01,1.97396E-4
1287.07,2.48458E-4
1287.13,3.19651E-4
1287.19,4.16554E-4
1287.26,5.44467E-4
1287.32,7.11051E-4
1287.39,9.52043E-4
1287.46,0.00126424
1287.54,0.00170574
1287.63,0.00232432
1287.72,0.00319116
1287.83,0.00443618
1287.96,0.00634485
1288.38,0.0133368
1288.54,0.01515
1288.69,0.0158569
1288.7,0.0158597
1288.85,0.0152453
1289.0,0.0135464
1289.26,0.00936098
1289.47,0.00584088
1289.6,0.00407361
1289.7,0.00291148
1289.79,0.00215492
1289.87,0.00160749
1289.94,0.00123471
1290.01,9.38904E-4
1290.08,7.08211E-4
1290.14,5.48686E-4
1290.21,4.142E-4
1290.26,3.2591E-4
1290.32,2.57546E-4
1290.38,2.05093E-4
1290.43,1.65179E-4
1290.5,1.30762E-4
1290.57,1.06104E-4
1290.63,8.85129E-5
1290.71,7.44849E-5
1290.79,6.44573E-5
1290.87,5.76062E-5
1290.99,5.0906E-5
1291.15,4.54939E-5
1291.43,3.99758E-5
1291.83,3.52858E-5
1292.36,3.14758E-5
1293.11,2.83299E-5
1294.31,2.56329E-5
1296.13,2.38174E-5
1298.67,2.31384E-5
1302.06,2.40387E-5
1305.15,2.65107E-5
1307.76,3.01944E-5
1310.09,3.54033E-5
1312.11,4.23335E-5
1314.01,5.2134E-5
1315.35,6.24262E-5
1316.47,7.4505E-5
1317.63,9.23507E-5
1318.56,1.12783E-4
1319.35,1.37011E-4
1320.05,1.66436E-4
1320.7,2.05648E-4
1321.26,2.54443E-4
1321.77,3.16776E-4
1322.18,3.88357E-4
1322.55,4.81279E-4
1322.83,5.79915E-4
1323.05,6.923E-4
1323.24,8.19683E-4
1323.38,9.6827E-4
1323.5,0.00114809
1323.61,0.0013919
1323.7,0.00169947
1323.78,0.00206125
1323.86,0.0025604
1323.93,0.0032494
1324.01,0.00414149
1324.08,0.00526666
1324.15,0.00673958
1324.22,0.00864608
1324.3,0.0115451
1324.37,0.0151241
1324.46,0.0204982
1324.56,0.0281291
1324.67,0.0388528
1324.8,0.0545877
1325.01,0.0856497
1325.26,0.123676
1325.43,0.141352
1325.59,0.148255
1325.6,0.148297
1325.76,0.142996
1325.91,0.128047
1326.28,0.0792298
1326.41,0.0671205
1326.51,0.0614411
1326.59,0.0604787
1326.66,0.0625663
1326.75,0.0688807
1326.84,0.0794741
1326.94,0.0977307
1327.08,0.130942
1327.48,0.246891
1327.65,0.280051
1327.8,0.289969
1327.96,0.278495
1328.11,0.24844
1328.35,0.178422
1328.57,0.110719
1328.7,0.0796449
1328.8,0.0583449
1328.89,0.0431566
1328.98,0.0323782
1329.06,0.0239284
1329.14,0.0178046
1329.21,0.0135774
1329.28,0.0103166
1329.35,0.00783685
1329.42,0.00597549
1329.49,0.00459407
1329.56,0.00357824
1329.62,0.00286631
1329.7,0.00228462
1329.76,0.00190954
1329.85,0.00157237
1329.95,0.001297
1330.07,0.00107982
1330.21,9.07004E-4
1330.39,7.63475E-4
1330.61,6.43776E-4
1330.89,5.33939E-4
1331.23,4.40366E-4
1331.62,3.64004E-4
1332.06,3.04001E-4
1332.6,2.52077E-4
1333.25,2.10504E-4
1333.91,1.82891E-4
1334.57,1.65564E-4
1335.23,1.56048E-4
1335.89,1.53283E-4
1336.58,1.57803E-4
1337.27,1.71409E-4
1337.79,1.89763E-4
1338.31,2.18492E-4
1338.78,2.58614E-4
1339.16,3.0625E-4
1339.47,3.62534E-4
1339.79,4.41414E-4
1340.03,5.29606E-4
1340.23,6.35129E-4
1340.38,7.48291E-4
1340.52,9.0197E-4
1340.62,0.00107147
1340.7,0.00127047
1340.79,0.00154885
1340.87,0.00191284
1340.95,0.00241997
1341.02,0.00301044
1341.09,0.00379142
1341.16,0.00481761
1341.23,0.00615395
1341.3,0.00791629
1341.38,0.0105361
1341.46,0.0139395
1341.55,0.0188842
1341.64,0.0248568
1341.74,0.0335407
1341.86,0.0468117
1342.03,0.0695006
1342.35,0.114383
1342.52,0.131764
1342.68,0.138289
1342.7,0.13836
1342.85,0.133741
1342.99,0.121845
1343.19,0.0955588
1343.47,0.0553457
1343.61,0.0390296
1343.72,0.0283293
1343.82,0.0207209
1343.91,0.0154407
1344.0,0.0114748
1344.07,0.00872178
1344.15,0.00660807
1344.23,0.00501157
1344.29,0.00399635
1344.36,0.0032089
1344.44,0.00249862
1344.51,0.00198174
1344.6,0.00158281
1344.68,0.00129015
1344.78,0.00105255
1344.88,8.87635E-4
1345.0,7.54458E-4
1345.14,6.41374E-4
1345.31,5.40942E-4
1345.55,4.42128E-4
1345.81,3.66915E-4
1346.12,3.01668E-4
1346.45,2.50792E-4
1346.9,2.02017E-4
1347.43,1.62737E-4
1347.97,1.34366E-4
1348.65,1.09343E-4
1349.31,9.25691E-5
1350.15,7.77781E-5
1350.83,6.97878E-5
1351.59,6.48459E-5
1351.67,6.47122E-5
1351.93,6.57632E-5
1352.12,6.99992E-5
1352.25,7.67825E-5
1352.34,8.66864E-5
1352.43,1.00665E-4
1352.52,1.2208E-4
1352.59,1.4879E-4
1352.66,1.85949E-4
1352.74,2.36734E-4
1352.81,3.04895E-4
1352.89,3.97309E-4
1352.96,5.17403E-4
1353.04,6.87456E-4
1353.13,9.25379E-4
1353.23,0.00125172
1353.35,0.00173831
1353.5,0.0025087
1353.85,0.00450105
1354.03,0.00521691
1354.19,0.00546059
1354.2,0.00546144
1354.35,0.00526365
1354.52,0.00460825
1354.8,0.00304262
1354.99,0.00202323
1355.12,0.00142147
1355.23,0.00104191
1355.32,7.68058E-4
1355.4,5.74821E-4
1355.48,4.40291E-4
1355.56,3.35655E-4
1355.63,2.55934E-4
1355.7,2.02851E-4
1355.76,1.62318E-4
1355.83,1.31199E-4
1355.91,1.06245E-4
1355.98,8.86361E-5
1356.07,7.44186E-5
1356.16,6.53552E-5
1356.28,5.8267E-5
1356.46,5.33429E-5
1356.75,5.11128E-5
1357.23,5.27446E-5
1357.55,5.66539E-5
1357.78,6.22964E-5
1357.94,6.89021E-5
1358.06,7.69895E-5
1358.16,8.7505E-5
1358.26,1.03661E-4
1358.35,1.25776E-4
1358.43,1.54442E-4
1358.5,1.89288E-4
1358.57,2.36392E-4
1358.64,2.99467E-4
1358.71,3.80303E-4
1358.78,4.92268E-4
1358.85,6.37674E-4
1358.93,8.23498E-4
1359.01,0.00110098
1359.1,0.00149218
1359.21,0.00205839
1359.33,0.00288521
1359.48,0.00421865
1359.85,0.00778281
1360.02,0.00892685
1360.18,0.00938324
1360.2,0.00938855
1360.34,0.00908583
1360.49,0.00818984
1360.73,0.00606086
1360.98,0.00361937
1361.12,0.00251544
1361.24,0.00179995
1361.34,0.00131271
1361.43,9.75306E-4
1361.5,7.44715E-4
1361.58,5.67391E-4
1361.65,4.37881E-4
1361.72,3.39008E-4
1361.79,2.64742E-4
1361.87,2.09882E-4
1361.93,1.73927E-4
1362.01,1.42126E-4
1362.08,1.23723E-4
1362.15,1.12765E-4
1362.23,1.0597E-4
1362.27,1.05505E-4
1362.32,1.07157E-4
1362.41,1.16239E-4
1362.49,1.33963E-4
1362.58,1.6172E-4
1362.67,2.01338E-4
1362.76,2.54839E-4
1362.86,3.37238E-4
1362.97,4.52562E-4
1363.09,6.10138E-4
1363.27,9.17062E-4
1363.55,0.00138479
1363.73,0.00159715
1363.88,0.00167388
1363.9,0.0016744
1364.05,0.00161303
1364.19,0.00145961
1364.42,0.00109992
1364.68,6.57814E-4
1364.81,4.6238E-4
1364.92,3.45583E-4
1365.01,2.59524E-4
1365.1,1.97632E-4
1365.19,1.4997E-4
1365.27,1.17094E-4
1365.35,9.23698E-5
1365.43,7.41538E-5
1365.51,6.09899E-5
1365.59,5.16452E-5
1365.68,4.4069E-5
1365.78,3.92188E-5
1365.87,3.61445E-5
1366.06,3.29392E-5
1366.38,3.10087E-5
1367.27,2.96799E-5
1367.56,2.96267E-5
1368.54,3.03159E-5
1369.77,3.30269E-5
1370.75,3.7201E-5
1371.49,4.24545E-5
1372.13,4.96635E-5
1372.67,5.92269E-5
1373.13,7.13777E-5
1373.49,8.59299E-5
