28-Ni-58(n,elastic) ENDF/B-VII.1
737456.0,1.1419
737493.0,0.979181
737540.0,0.857076
737595.0,0.77092
737665.0,0.71311
737735.0,0.687328
737782.0,0.682016
737922.0,0.70712
738062.0,0.78422
738190.0,0.901878
738334.0,1.09727
738476.0,1.37114
738616.0,1.73551
738779.0,2.28731
739082.0,3.45528
739236.0,3.82889
739348.0,3.88997
739516.0,3.67332
739842.0,2.74372
740023.0,2.24854
740025.0,2.24739
740044.0,2.30399
740060.0,2.51053
740079.0,3.01724
740095.0,3.41101
740105.0,3.49038
740117.0,3.36535
740150.0,2.47055
740165.0,2.19289
740185.0,2.02276
740237.0,1.84801
740382.0,1.58378
740490.0,1.46616
740563.0,1.44032
740621.0,1.47216
740679.0,1.58591
740724.0,1.77347
740762.0,2.03382
740801.0,2.42498
740844.0,3.05213
740905.0,4.0295
740941.0,4.36006
740954.0,4.39445
740983.0,4.30192
741026.0,3.86789
741112.0,2.81679
741171.0,2.28837
741222.0,1.96326
741295.0,1.63909
741385.0,1.36959
741494.0,1.15478
741645.0,0.958293
741838.0,0.791507
742041.0,0.671194
742331.0,0.551663
742621.0,0.470125
742969.0,0.4068
743259.0,0.378254
743476.0,0.371549
743766.0,0.389049
743984.0,0.427616
744179.0,0.489596
744341.0,0.554593
744354.0,0.579346
744362.0,0.61708
744371.0,0.688446
744377.0,0.774335
744384.0,0.917109
744392.0,1.11867
744400.0,1.46337
744425.0,2.6009
744435.0,2.8899
744443.0,2.95666
744450.0,2.8848
744463.0,2.55136
744484.0,1.82035
744496.0,1.53845
744506.0,1.38394
744519.0,1.26944
744537.0,1.20725
744548.0,1.19458
744596.0,1.22714
744668.0,1.39297
744740.0,1.66179
744807.0,2.02738
744875.0,2.54414
744938.0,3.21869
744999.0,4.08263
745091.0,5.79932
745166.0,7.09621
745214.0,7.46524
745222.0,7.46996
745267.0,7.18815
745321.0,6.2891
745434.0,3.93471
745494.0,2.93478
745551.0,2.23237
745607.0,1.7045
745663.0,1.30728
745720.0,1.00607
745775.0,0.782066
745831.0,0.610553
745877.0,0.509821
745911.0,0.461704
745945.0,0.439381
745956.0,0.438959
745982.0,0.454183
746007.0,0.498082
746026.0,0.556845
746045.0,0.647541
746060.0,0.757137
746074.0,0.902631
746086.0,1.07283
746096.0,1.28813
746104.0,1.54954
746113.0,1.91383
746121.0,2.40908
746131.0,3.14795
746147.0,4.72469
746162.0,6.21609
746174.0,6.86443
746181.0,6.99188
746191.0,6.85374
746219.0,5.70047
746234.0,5.44326
746236.0,5.44071
746254.0,5.68999
746307.0,7.18369
746338.0,7.5384
746360.0,7.44729
746405.0,6.62505
746487.0,4.74731
746542.0,3.78383
746604.0,2.9881
746722.0,1.78729
746750.0,1.47168
746760.0,1.4186
746768.0,1.45125
746775.0,1.55363
746781.0,1.73951
746790.0,2.08708
746804.0,2.90815
746819.0,3.73093
746829.0,4.07044
746839.0,4.1404
746852.0,3.92911
746884.0,3.03355
746904.0,2.65711
746931.0,2.37054
746979.0,2.08138
747052.0,1.83717
747145.0,1.6449
747295.0,1.45603
747446.0,1.33946
747692.0,1.23372
747763.0,1.2251
747830.0,1.24936
747865.0,1.30906
747890.0,1.4217
747904.0,1.57057
747915.0,1.77265
747924.0,2.02681
747933.0,2.39746
747943.0,2.98679
747955.0,3.95679
747976.0,5.84386
747986.0,6.42453
747992.0,6.57965
748000.0,6.50546
748011.0,5.99024
748042.0,3.44784
748054.0,2.73637
748064.0,2.32051
748075.0,1.98922
748088.0,1.76363
748105.0,1.5987
748131.0,1.45789
748170.0,1.35512
748244.0,1.27139
748368.0,1.22031
748732.0,1.18939
749454.0,1.20789
749572.0,1.23463
749596.0,1.28237
749611.0,1.38598
749620.0,1.53281
749630.0,1.7746
749642.0,2.18737
749662.0,3.05121
749672.0,3.28241
749677.0,3.32092
749686.0,3.23584
749697.0,2.90609
749718.0,2.11013
749727.0,1.86352
749736.0,1.70103
749748.0,1.59316
749762.0,1.55341
749791.0,1.60878
749824.0,1.79334
749853.0,2.08163
749876.0,2.47259
749898.0,3.01928
749918.0,3.73091
749942.0,4.86933
749983.0,7.064
750004.0,7.70284
750016.0,7.81198
750034.0,7.59958
750063.0,6.61578
750106.0,5.00946
750138.0,4.13029
750171.0,3.51243
750209.0,3.04649
750261.0,2.64853
750314.0,2.41018
750323.0,2.40092
750342.0,2.48237
750354.0,2.68678
750366.0,3.08522
750396.0,4.43354
750408.0,4.73003
750411.0,4.74209
750422.0,4.59384
750441.0,3.84918
750459.0,3.1519
750475.0,2.75273
750487.0,2.56879
750504.0,2.42758
750548.0,2.25944
750661.0,2.10589
750894.0,2.01156
751066.0,1.9971
751304.0,2.02754
751402.0,2.09666
751463.0,2.21991
751509.0,2.44331
751540.0,2.75318
751561.0,3.1295
751583.0,3.73057
751601.0,4.49712
751624.0,5.80252
751653.0,7.5964
751671.0,8.30818
751685.0,8.4758
751704.0,8.13546
751763.0,5.77007
751794.0,4.95446
751824.0,4.48764
751865.0,4.21472
751883.0,4.18816
751923.0,4.30917
751963.0,4.72586
751994.0,5.36829
752020.0,6.22845
752046.0,7.4911
752085.0,10.0565
752115.0,11.9761
752139.0,12.668
752142.0,12.6802
752167.0,12.13
752202.0,10.1138
752242.0,7.76645
752276.0,6.4079
752305.0,5.58671
752347.0,4.83457
752385.0,4.41015
752460.0,3.92186
752535.0,3.6807
752690.0,3.50177
752741.0,3.49176
752947.0,3.6146
753147.0,3.9635
753289.0,4.2205
753342.0,4.06735
753377.0,3.72711
753412.0,3.13184
753482.0,1.58493
753504.0,1.19201
753521.0,0.959817
753536.0,0.823652
753554.0,0.722822
753571.0,0.678938
753581.0,0.674226
753604.0,0.704122
753638.0,0.807825
753770.0,1.33542
753878.0,1.65078
754013.0,1.92315
754231.0,2.20264
754596.0,2.48396
755420.0,2.85468
757128.0,3.32378
758761.0,3.6307
758850.0,3.77862
758894.0,4.0007
758923.0,4.30026
758950.0,4.8143
759007.0,6.38858
759031.0,6.66379
759052.0,6.47723
759114.0,5.10329
759157.0,4.54786
759216.0,4.1917
759304.0,3.97676
759511.0,3.81901
759817.0,3.71665
759868.0,3.79374
759889.0,4.00161
759910.0,4.48943
759942.0,5.54619
759957.0,5.73873
759974.0,5.55537
760013.0,4.63561
760044.0,4.2601
760078.0,4.09975
760190.0,3.93656
760767.0,3.80687
760894.0,3.86701
760932.0,3.99339
760955.0,4.1918
760978.0,4.64418
760994.0,5.21247
761014.0,6.41537
761041.0,8.14112
761056.0,8.60517
761059.0,8.61815
761074.0,8.34023
761121.0,5.86071
761144.0,5.12381
761175.0,4.63192
761233.0,4.2659
761311.0,4.0858
761603.0,3.89903
761796.0,3.86733
761995.0,3.96701
762088.0,4.23008
762141.0,4.58781
762195.0,5.27399
762286.0,6.91469
762320.0,7.16669
762365.0,6.91729
762481.0,5.54464
762566.0,4.95806
762691.0,4.53051
762877.0,4.23224
763399.0,3.87891
763958.0,3.59938
764007.0,3.68953
764026.0,3.8982
764040.0,4.21506
764055.0,4.85918
764087.0,6.70359
764101.0,7.04497
764102.0,7.04934
764112.0,6.92721
764127.0,6.28656
764154.0,4.98145
764171.0,4.43256
764188.0,4.14126
764226.0,3.84981
764322.0,3.62114
764895.0,3.11937
764940.0,3.19069
764964.0,3.36733
764984.0,3.73321
764999.0,4.29646
765015.0,5.17704
765048.0,7.36554
765063.0,7.89942
765068.0,7.93402
765081.0,7.70621
765106.0,6.45548
765129.0,5.33544
765151.0,4.63182
765179.0,4.13048
765201.0,3.89146
765253.0,3.56612
765358.0,3.26013
765613.0,2.8896
766576.0,1.75561
767214.0,0.950615
767458.0,0.693192
767640.0,0.542968
767777.0,0.461387
767904.0,0.414721
768002.0,0.398744
768035.0,0.3975
768132.0,0.406086
768253.0,0.442236
768380.0,0.509022
768532.0,0.625163
768747.0,0.845077
769099.0,1.29773
769809.0,2.24884
770295.0,2.77414
770883.0,3.22866
771694.0,3.59947
772707.0,3.77489
772910.0,3.78168
773822.0,3.67891
774329.0,3.43553
774582.0,3.12322
774727.0,2.75775
774823.0,2.35506
774894.0,1.91541
774970.0,1.30753
775029.0,0.80246
775056.0,0.624015
775074.0,0.53826
775092.0,0.4899
775104.0,0.481805
775119.0,0.502785
775134.0,0.560526
775149.0,0.647729
775170.0,0.826508
775199.0,1.14824
775297.0,2.4231
775355.0,3.02094
775437.0,3.6394
775666.0,4.88077
775760.0,5.62265
775837.0,6.54631
775928.0,8.1313
776017.0,9.85574
776083.0,10.5306
776097.0,10.5512
776143.0,10.308
776246.0,8.75404
776359.0,7.06743
776462.0,6.03778
776602.0,5.19823
776789.0,4.58832
777070.0,4.1097
777538.0,3.69171
777924.0,3.52852
778063.0,3.64359
778119.0,3.85501
778153.0,4.13759
778180.0,4.58776
778203.0,5.23401
778222.0,6.1604
778242.0,7.57914
778277.0,10.5264
778291.0,11.2189
778300.0,11.3654
778313.0,11.0653
778332.0,9.81396
778366.0,6.96406
778383.0,5.9335
778400.0,5.20335
778422.0,4.56923
778450.0,4.09863
778494.0,3.69533
778557.0,3.41612
778691.0,3.14593
779058.0,2.81219
779563.0,2.49286
779676.0,2.46356
779778.0,2.52346
779835.0,2.67086
779878.0,2.93499
779906.0,3.27706
779931.0,3.79403
779949.0,4.37305
779968.0,5.3309
779988.0,6.68578
780029.0,10.0008
780045.0,10.7546
780053.0,10.8757
780070.0,10.5428
780089.0,9.40478
780126.0,6.75174
780148.0,5.51512
780173.0,4.57158
780201.0,3.88119
780237.0,3.3498
780286.0,2.91389
780340.0,2.63158
780422.0,2.36727
780550.0,2.11678
780850.0,1.74897
781384.0,1.2113
781398.0,1.23542
781408.0,1.30074
781419.0,1.45128
781428.0,1.66532
781438.0,2.03508
781460.0,2.91993
781471.0,3.16383
781476.0,3.19222
781485.0,3.09797
781498.0,2.68837
781517.0,2.02378
781527.0,1.737
781536.0,1.56779
781549.0,1.42808
781567.0,1.32325
781597.0,1.24588
781679.0,1.15521
781757.0,1.12775
781822.0,1.15408
781868.0,1.22103
781905.0,1.32409
781941.0,1.50233
781970.0,1.73299
781995.0,2.01809
782019.0,2.42602
782043.0,3.00145
782067.0,3.78226
782129.0,6.34794
782156.0,7.03546
782168.0,7.13216
782187.0,6.98031
782215.0,6.29052
782277.0,4.25276
782310.0,3.44447
782344.0,2.84104
782384.0,2.34206
782426.0,1.97459
782474.0,1.67953
782535.0,1.42233
782615.0,1.19075
782711.0,1.002
782829.0,0.842494
782974.0,0.709409
783123.0,0.625009
783221.0,0.595173
783283.0,0.5888
783394.0,0.608579
783468.0,0.652826
783542.0,0.734889
783604.0,0.845858
783665.0,1.01387
783724.0,1.24907
783778.0,1.55601
783836.0,1.99543
783924.0,2.88283
783988.0,3.4979
784037.0,3.78039
784070.0,3.83366
784126.0,3.69056
784333.0,2.4695
784426.0,2.07907
784533.0,1.79139
784667.0,1.58621
784788.0,1.4905
784966.0,1.44279
785005.0,1.44215
785325.0,1.51824
785859.0,1.80963
787283.0,2.73218
788279.0,3.2111
789149.0,3.47483
789170.0,3.62983
789186.0,3.92818
789215.0,4.73865
789230.0,4.89691
789246.0,4.69015
789280.0,3.92214
789305.0,3.68929
789387.0,3.59408
789437.0,3.58971
790349.0,3.73463
790409.0,3.85544
790428.0,4.07604
790469.0,5.05335
790478.0,5.1241
790493.0,4.9581
790528.0,3.99315
790544.0,3.78862
790578.0,3.71064
790768.0,3.86966
790875.0,4.11155
790938.0,4.43408
790992.0,4.96437
791024.0,5.5172
791057.0,6.44302
791086.0,7.66338
791121.0,9.80803
791154.0,11.9437
791178.0,12.8575
791188.0,12.9849
791214.0,12.4888
791257.0,10.1895
791297.0,8.0586
791325.0,7.02362
791357.0,6.2052
791389.0,5.64727
791453.0,4.97486
791517.0,4.60467
791619.0,4.28326
791779.0,4.04601
792027.0,3.92644
792161.0,3.97535
792261.0,4.13409
792328.0,4.37486
792395.0,4.85091
792445.0,5.50301
792487.0,6.36188
792542.0,8.0093
792594.0,9.61061
792632.0,10.1127
792634.0,10.1158
792674.0,9.70126
792784.0,7.03197
792849.0,5.95575
792916.0,5.27225
793016.0,4.66818
793150.0,4.22871
793243.0,4.09761
793294.0,4.21951
793324.0,4.56654
793343.0,5.0949
793363.0,6.00474
793402.0,8.40118
793418.0,8.92038
793425.0,8.96309
793441.0,8.63993
793494.0,6.20642
793518.0,5.46232
793548.0,4.94108
793598.0,4.49096
793662.0,4.20006
793797.0,3.89201
794171.0,3.47994
795217.0,2.57263
795632.0,2.09251
795752.0,1.934
795777.0,1.9854
795790.0,2.10391
795805.0,2.36086
795825.0,2.92065
795846.0,3.51363
795860.0,3.65833
795869.0,3.61015
795886.0,3.31027
795915.0,2.63063
795935.0,2.34207
795962.0,2.12661
796014.0,1.91652
796126.0,1.66865
796249.0,1.48821
796264.0,1.48208
796297.0,1.51774
796320.0,1.63315
796334.0,1.78201
796347.0,2.03678
796359.0,2.38323
796372.0,2.92379
796388.0,3.84813
796415.0,5.60393
796429.0,6.12923
796438.0,6.23118
796452.0,5.99021
796473.0,5.09254
796500.0,3.78159
796518.0,3.15776
796537.0,2.72643
796559.0,2.36727
796587.0,2.08682
796625.0,1.83385
796685.0,1.58555
796778.0,1.34494
796924.0,1.0948
797120.0,0.854378
797312.0,0.681214
797412.0,0.612138
797436.0,0.605508
797453.0,0.625942
797463.0,0.670981
797472.0,0.752813
797479.0,0.851781
797488.0,1.04536
797500.0,1.38306
797518.0,1.99164
797528.0,2.17603
797534.0,2.21165
797542.0,2.1516
797552.0,1.91207
797576.0,1.17109
797585.0,0.95373
797593.0,0.821292
797601.0,0.731467
797612.0,0.65547
797630.0,0.60212
797673.0,0.557443
797743.0,0.530256
797852.0,0.517492
798024.0,0.54048
798179.0,0.596932
798373.0,0.708353
798635.0,0.915554
799148.0,1.42601
799960.0,2.31711
800166.0,2.65679
800287.0,3.01899
800360.0,3.39653
800422.0,3.94455
800466.0,4.55406
800502.0,5.30003
800542.0,6.48773
800583.0,8.19495
800646.0,11.3049
800670.0,12.1045
800690.0,12.34
800715.0,12.0844
800759.0,10.537
800818.0,8.1072
800865.0,6.69467
800919.0,5.64113
800981.0,4.90683
801043.0,4.4591
801104.0,4.17717
801215.0,3.92836
801246.0,3.9169
801309.0,4.05501
801335.0,4.25588
801361.0,4.66005
801381.0,5.19704
801401.0,6.05096
801447.0,8.59907
801467.0,9.13442
801470.0,9.15338
801489.0,8.86628
801545.0,6.42534
801572.0,5.63365
801604.0,5.03284
801643.0,4.62807
801696.0,4.33499
801769.0,4.12349
801925.0,3.93691
802249.0,3.85062
802596.0,3.93408
802632.0,3.82705
802644.0,3.68998
802664.0,3.22614
802687.0,2.56043
802698.0,2.37996
802705.0,2.35096
802718.0,2.45401
802757.0,3.1859
802782.0,3.43777
802824.0,3.59181
802985.0,3.71967
803765.0,3.78597
804585.0,3.69048
804663.0,3.66814
804701.0,3.72122
804726.0,3.95531
804742.0,4.33561
804758.0,5.01285
804791.0,7.00389
804805.0,7.38909
804809.0,7.40609
804825.0,7.0839
804865.0,5.31615
804881.0,4.88925
804901.0,4.55702
804941.0,4.27184
805023.0,4.06436
805338.0,3.89198
806621.0,3.64152
806805.0,3.55574
806850.0,3.61474
806875.0,3.83219
806893.0,4.28119
806909.0,4.97324
806944.0,7.1775
806960.0,7.66211
806964.0,7.68433
806976.0,7.49205
807022.0,5.52218
807040.0,4.98672
807071.0,4.51744
807114.0,4.23777
807203.0,4.00592
807502.0,3.79543
808783.0,3.5372
808988.0,3.6198
809066.0,3.78103
809116.0,4.0304
809158.0,4.45866
809183.0,4.91513
809209.0,5.64302
809234.0,6.78746
809258.0,8.37432
809300.0,11.3756
809321.0,12.1169
809324.0,12.1382
809344.0,11.7887
809372.0,10.2427
809410.0,7.94409
809440.0,6.62948
809474.0,5.71671
809516.0,5.04092
809550.0,4.70366
809617.0,4.29654
809711.0,3.99856
809913.0,3.7095
810430.0,3.41992
810966.0,3.1852
811003.0,3.25623
811024.0,3.46535
811045.0,3.93982
811076.0,4.85558
811092.0,5.03034
811103.0,4.95655
811155.0,3.92266
811186.0,3.6182
811226.0,3.46194
811365.0,3.28562
811841.0,3.08589
812638.0,2.94359
813124.0,2.66744
813492.0,2.52294
813616.0,2.64041
813710.0,3.0093
813990.0,4.53197
814089.0,4.73319
814407.0,4.40551
814467.0,4.40697
814582.0,4.32357
814778.0,3.87627
815140.0,2.6171
815274.0,2.48736
815484.0,2.40703
815628.0,2.3867
815703.0,2.40893
815778.0,2.57488
815890.0,2.9388
816002.0,3.16419
816194.0,3.28843
816387.0,3.01371
816567.0,2.65022
816678.0,2.40263
816784.0,2.22709
816957.0,1.79522
817051.0,1.64485
817364.0,1.426
817741.0,1.22418
818025.0,0.920475
818426.0,0.602351
818508.0,0.537525
818806.0,0.424214
818849.0,0.415484
818950.0,0.446172
819100.0,0.504971
819163.0,0.546168
819201.0,0.614181
819251.0,0.716261
819296.0,0.754788
819372.0,0.772662
819668.0,0.662257
819934.0,0.583452
820047.0,0.628391
820236.0,0.724024
820621.0,1.07631
820950.0,1.38734
821094.0,1.49693
821158.0,1.59339
821339.0,2.11125
821405.0,2.29987
821518.0,2.86858
821758.0,3.62397
821808.0,3.73867
821906.0,3.5621
822090.0,2.97405
822111.0,2.95172
822222.0,2.99574
822333.0,3.25557
822535.0,4.05509
822753.0,4.55836
822786.0,4.56404
822868.0,4.4844
823084.0,3.6163
823167.0,3.52085
823465.0,3.33631
823942.0,3.47784
824073.0,3.72272
824184.0,4.02974
824296.0,4.6992
824478.0,6.16494
824576.0,6.59816
824685.0,6.70959
824786.0,6.4501
824888.0,5.73647
825040.0,5.1666
825152.0,4.56231
825274.0,4.28318
825884.0,3.86648
826331.0,3.61636
826392.0,3.64135
826555.0,3.92578
826718.0,3.96335
827039.0,3.77796
827146.0,3.68434
828002.0,3.51377
828415.0,3.56684
828604.0,3.73037
828707.0,3.99068
828827.0,4.51873
829034.0,5.73468
829126.0,6.27842
829228.0,6.49722
829351.0,6.14029
829599.0,4.83459
829686.0,4.59374
829980.0,3.91022
830134.0,3.78724
830211.0,3.77413
830498.0,3.9546
830675.0,4.41478
830970.0,4.721
831139.0,4.53862
831390.0,3.98382
831617.0,3.72747
831678.0,3.73373
832276.0,3.40819
832453.0,3.38687
832577.0,3.20911
832680.0,3.26731
832842.0,3.2003
833164.0,2.84435
833318.0,2.60672
833442.0,2.54311
833612.0,2.65153
833776.0,2.95791
833957.0,3.39049
834122.0,3.5494
834329.0,3.31932
834783.0,3.37824
835093.0,3.82224
835217.0,4.2733
835341.0,4.34448
835496.0,4.11739
835567.0,3.88132
835626.0,3.53651
835703.0,3.24121
835780.0,3.10627
836480.0,2.9065
837050.0,2.80288
837374.0,2.78694
837694.0,3.04235
837828.0,3.24822
837912.0,3.50433
838098.0,4.62025
838158.0,5.24612
838390.0,8.19961
838452.0,8.73813
838494.0,8.85226
838562.0,8.53052
838764.0,6.6417
838952.0,4.37138
839056.0,3.64795
839160.0,3.18108
839265.0,2.86299
840084.0,1.36285
840179.0,1.09909
840227.0,1.02952
840279.0,1.01192
840383.0,1.04285
840462.0,1.12311
840527.0,1.25127
840579.0,1.42843
840710.0,2.0219
840958.0,3.21678
841044.0,3.44951
841417.0,3.56844
841605.0,3.78932
841826.0,3.9939
841940.0,4.28228
842139.0,4.15443
842380.0,3.51925
842422.0,3.47637
842506.0,3.55104
842757.0,4.10095
842862.0,4.17546
842972.0,4.04002
843250.0,3.06693
843407.0,2.61947
844384.0,1.58414
844446.0,1.50498
844478.0,1.48872
844689.0,1.61006
844787.0,1.92196
844827.0,2.13802
844945.0,3.19379
845083.0,4.59981
845215.0,5.95237
845278.0,6.23803
845341.0,6.30254
845452.0,5.8331
845715.0,4.26646
845794.0,4.12235
845952.0,4.00789
846126.0,4.19239
846342.0,4.63436
846460.0,4.65109
846540.0,4.58283
846658.0,4.18191
846817.0,3.93604
847239.0,3.64421
847344.0,3.67911
847566.0,4.20915
847683.0,4.48698
847841.0,4.66684
847958.0,4.78145
848059.0,4.63877
848136.0,4.53399
848448.0,4.71249
848512.0,4.84128
848607.0,5.38356
849074.0,9.22433
849190.0,9.47165
849296.0,8.94125
849641.0,6.00318
849827.0,4.76498
849954.0,4.22548
850081.0,3.95968
850926.0,3.14143
851293.0,2.71957
851421.0,2.61078
851804.0,2.79163
852043.0,2.70719
852416.0,2.36295
852534.0,2.23378
852592.0,2.2074
852891.0,2.23487
853083.0,2.16275
853275.0,1.98049
854087.0,1.8322
854226.0,1.90729
854526.0,2.29448
854606.0,2.61162
854716.0,3.07905
854863.0,3.63982
854922.0,3.87211
855029.0,4.01611
855190.0,3.70301
855470.0,2.84187
855607.0,2.58242
855993.0,2.14668
856341.0,1.89487
856524.0,1.91243
856835.0,2.26154
856921.0,2.34019
856964.0,2.34445
857050.0,2.33378
857168.0,2.20161
857362.0,1.7495
857437.0,1.65597
857803.0,1.47592
858008.0,1.48832
858320.0,1.64516
858492.0,1.81945
858567.0,1.75764
858699.0,1.50899
858793.0,1.30627
859030.0,1.2226
859419.0,1.13624
859710.0,1.07374
859851.0,1.03477
860326.0,1.01124
860413.0,1.01415
860651.0,1.06917
861170.0,1.00687
861348.0,0.911203
861592.0,0.750044
861730.0,0.710229
861776.0,0.706716
861882.0,0.750544
862023.0,0.874653
862080.0,0.957961
862210.0,1.22351
862449.0,1.44902
862490.0,1.42691
862551.0,1.3081
862652.0,1.04661
862754.0,0.832503
862796.0,0.777511
863078.0,0.619332
863122.0,0.575611
863176.0,0.494782
863216.0,0.466132
863230.0,0.464877
863275.0,0.485286
863379.0,0.558248
863469.0,0.588514
863578.0,0.576431
863904.0,0.451317
864448.0,0.350916
864564.0,0.386049
864634.0,0.417465
864796.0,0.537646
864868.0,0.620349
864966.0,0.762964
865113.0,1.09406
865293.0,1.5213
865347.0,1.59418
865388.0,1.60585
865459.0,1.56287
865594.0,1.28725
865669.0,1.0983
865751.0,0.827223
865778.0,0.770942
865887.0,0.659707
865983.0,0.599925
866011.0,0.596137
866080.0,0.61573
866109.0,0.656325
866149.0,0.759122
866206.0,0.954168
866393.0,1.80745
866438.0,2.06826
866510.0,2.70875
866840.0,5.94421
866914.0,6.31381
866963.0,6.36946
867045.0,5.96972
867127.0,5.20565
867250.0,3.98925
867401.0,2.69365
867506.0,2.07979
867566.0,1.83455
867668.0,1.56593
867750.0,1.42242
867860.0,1.32563
867977.0,1.10499
868186.0,0.9748
868398.0,0.917494
868562.0,0.88907
869374.0,0.949903
869703.0,1.014
869989.0,1.14463
870288.0,1.50659
870502.0,1.85303
870560.0,2.00428
870670.0,2.47812
870940.0,3.84247
870990.0,4.0743
871089.0,4.21646
871180.0,4.08202
871530.0,2.33816
871640.0,1.93289
871695.0,1.8101
871750.0,1.76424
872191.0,2.03394
872500.0,1.92676
872832.0,1.82831
873039.0,1.84826
873384.0,2.07093
873583.0,2.13039
873871.0,2.04283
874026.0,2.21512
874734.0,2.72113
875244.0,3.19878
875444.0,3.46103
875705.0,4.08607
875730.0,4.09907
875827.0,3.95898
875899.0,3.74905
876243.0,3.24412
876870.0,3.36542
877582.0,3.40493
878339.0,3.2372
878774.0,2.93833
879232.0,2.47342
879590.0,2.1828
880037.0,1.57843
880148.0,1.47562
880260.0,1.43419
880428.0,1.46977
880523.0,1.53129
880582.0,1.63439
880641.0,1.82043
880798.0,2.53517
881099.0,4.4486
881176.0,4.7584
881295.0,4.88935
881396.0,4.73889
881497.0,4.34762
882002.0,1.64352
882035.0,1.52131
882260.0,1.06013
882338.0,0.95967
882394.0,0.917547
882478.0,0.907226
882731.0,0.964619
882888.0,0.952558
883125.0,1.01192
883226.0,1.09301
883310.0,1.27941
883361.0,1.43349
883484.0,2.01127
883593.0,2.56732
883650.0,3.04878
883735.0,3.8066
883946.0,5.34023
884036.0,5.5129
884221.0,5.03778
884452.0,4.30686
884543.0,4.21262
884644.0,4.2328
884756.0,4.18047
884911.0,3.81201
885208.0,2.82048
885433.0,2.42173
885648.0,2.24941
885863.0,1.99617
886021.0,1.90721
886134.0,2.04049
886264.0,2.21156
886280.0,2.21578
886568.0,2.11022
886812.0,2.04205
887041.0,2.16687
888829.0,2.37063
889000.0,2.46762
889272.0,2.73046
889488.0,2.81072
889544.0,2.9892
889627.0,3.36552
889755.0,3.83137
889849.0,4.23526
890151.0,4.75023
890379.0,5.44096
890558.0,6.82664
890698.0,7.97272
890838.0,8.46606
890863.0,8.46927
891017.0,8.15408
891427.0,5.4441
891512.0,4.73019
891598.0,4.50269
891826.0,4.11366
891997.0,3.80142
892134.0,3.56775
892414.0,2.62135
892516.0,2.29932
892585.0,2.03417
892654.0,1.94919
892671.0,1.94415
892734.0,2.00415
892820.0,2.25857
893020.0,3.27669
893076.0,3.67102
893162.0,4.63166
893276.0,5.45936
