E(MeV)  pendfb7/Fe56:2
0.0728259363  0.024147007
0.0728339655  0.021557611
0.0728399874  0.019721823
0.0728460093  0.01797996
0.0728527708  0.0161398
0.072857842  0.014843218
0.0728629131  0.013621175
0.0728679842  0.012475851
0.0728730552  0.011409217
0.0728774925  0.010542039
0.0728819297  0.009738269
0.0728863669  0.008999604
0.0728908041  0.008327891
0.0728952413  0.007725134
0.0728994672  0.007217218
0.072902214  0.006922703
0.0729049609  0.006657005
0.0729077077  0.006420843
0.0729104546  0.006214972
0.0729132014  0.006040269
0.0729159483  0.0058977
0.0729186951  0.005788399
0.0729215476  0.005711485
0.0729255886  0.00566966
0.072928309  0.005688469
0.07293132  0.005756492
0.0729333273  0.005831229
0.0729353346  0.005931131
0.0729373419  0.006057968
0.0729393492  0.006213937
0.0729413565  0.006401818
0.0729436279  0.006657494
0.0729455296  0.006911693
0.0729474312  0.007208669
0.0729493329  0.007556949
0.0729506007  0.007823688
0.0729518685  0.008124167
0.0729530306  0.008435516
0.0729540871  0.008755054
0.0729551436  0.009117343
0.0729562001  0.009532661
0.0729572566  0.010014516
0.072958049  0.010430015
0.0729588413  0.010902005
0.0729596337  0.011441829
0.072960426  0.012062782
0.0729611655  0.012729631
0.0729617994  0.013380008
0.0729624333  0.014114508
0.0729630672  0.014945319
0.0729637011  0.015885984
0.0729643349  0.01695124
0.0729649688  0.018157697
0.0729656027  0.019522768
0.0729660253  0.020530152
0.0729664479  0.021622159
0.0729668705  0.022804776
0.0729672931  0.024084123
0.0729677156  0.02546607
0.072968265  0.027427262
0.0729688144  0.029586678
0.0729693638  0.031957711
0.0729699131  0.034552701
0.0729704625  0.037384565
0.0729710119  0.040463628
0.0729715613  0.043799119
0.0729721106  0.047397666
0.0729727445  0.051884509
0.0729733784  0.056732185
0.0729740123  0.06193833
0.0729746462  0.067494314
0.0729754913  0.075417599
0.0729763365  0.083877667
0.0729771817  0.092791086
0.0729807314  0.132315285
0.0729819992  0.145662267
0.0729827599  0.153023393
0.0729837741  0.161789392
0.0729845348  0.167407052
0.0729852109  0.171604493
0.0729860054  0.175481706
0.0729867153  0.177911585
0.0729874253  0.179317716
0.0729880203  0.179688304
0.0729887607  0.179115256
0.0729892847  0.178024179
0.0729899947  0.175664852
0.0729907891  0.171880773
0.0729914653  0.167776183
0.0729922259  0.16228396
0.0729932402  0.153720875
0.0729940598  0.145965832
0.072995023  0.136156893
0.0729982328  0.101611702
0.072999349  0.090132444
0.0730000931  0.082894272
0.0730009612  0.074965712
0.0730017054  0.068662306
0.0730024494  0.062847285
0.0730031936  0.057533025
0.0730036897  0.054271627
0.0730041857  0.05123414
0.0730046818  0.04841584
0.0730051779  0.045812249
0.073005674  0.04341688
0.07300617  0.041222523
0.0730066661  0.039219738
0.0730071622  0.037399716
0.0730076583  0.035752672
0.0730081543  0.034268769
0.0730087  0.032811971
0.0730092952  0.031417385
0.0730098409  0.030302383
0.073010585  0.029009794
0.0730113291  0.027951065
0.0730120732  0.027096421
0.0730128174  0.026418466
0.0730135614  0.025892749
0.0730143056  0.025496961
0.0730150497  0.025211887
0.0730160418  0.024975045
0.0730175299  0.02486081
0.0730186847  0.024923006
0.0730204169  0.025193558
0.073022149  0.025616229
0.0730244585  0.026341092
0.0730279635  0.027675524
0.0730315497  0.029242349
0.0730351359  0.030964089
0.0730387222  0.032817028
0.0730435038  0.03547025
0.0730482855  0.038318202
0.0730530671  0.041353138
0.0730590442  0.045405534
0.0730644235  0.049297774
0.0730698028  0.05342354
0.0730769753  0.059292736
0.0730841477  0.065592267
0.073090603  0.071641048
0.0730970582  0.078060656
0.0731035135  0.084864793
0.0731099687  0.092066351
0.0731185756  0.102300964
0.0731257481  0.111395696
0.0731329206  0.121026159
0.0731424839  0.134738301
0.0731520471  0.149492147
0.0731596977  0.162079651
0.0731683047  0.177110875
0.0731769117  0.193102737
0.0731855186  0.210097753
0.0731941255  0.228140882
0.0732027324  0.247279064
0.0732127739  0.271057031
0.0732228153  0.296474596
0.0732328568  0.323619209
0.0732428982  0.352582235
0.0732529397  0.383461435
0.0732629811  0.416358971
0.0732730226  0.451384222
0.073283064  0.488651525
0.0732931055  0.528283372
0.0733031469  0.570407846
0.0733136666  0.617361568
0.0733251425  0.67207039
0.0733366184  0.730641989
0.0733480944  0.793322724
0.0733595703  0.860374141
0.0733710462  0.932077463
0.0733825222  1.00873344
0.0733939981  1.09066155
0.0734054741  1.17820628
0.07341695  1.27173299
0.0734284259  1.37163481
0.0734399019  1.47833238
0.0734513778  1.59227273
0.0734628537  1.71393683
0.0734743297  1.84383925
0.0734858056  1.98252658
0.0734972816  2.13058796
0.0735087575  2.28864766
0.0735202334  2.45737643
0.0735317094  2.63749049
0.0735431853  2.82974896
0.0735546612  3.03496583
0.0735661372  3.25402101
0.0735852637  3.65326789
0.073600565  4.00549029
0.0736158662  4.38868083
0.0736311675  4.80635184
0.0736464687  5.26149655
0.07366177  5.75726401
0.0736770712  6.29696266
0.0736902686  6.80039802
0.0737034659  7.34137237
0.0737166633  7.92189486
0.0737298606  8.54379881
0.0737430579  9.21098294
0.0737551077  9.86114604
0.0737704089  10.7453047
0.0737857102  11.6975652
0.0738010114  12.7200893
0.0738163127  13.8141898
0.0738316139  14.9799941
0.0738469152  16.2161771
0.073869867  18.1938163
0.0738928189  20.3024679
0.0739693252  27.7411488
0.073992277  29.8490227
0.0740091084  31.2750423
0.074029  32.7833541
0.0740488917  34.0550098
0.074065723  34.9224868
0.0740810243  35.5323853
0.0740963255  35.9671112
0.0741116268  36.2272751
0.074126928  36.3183185
0.0741422293  36.2498724
0.0741651812  35.8771684
0.074188133  35.2262877
0.0742110849  34.3573612
0.0742340368  33.3285749
0.0742799405  30.9851441
0.074345736  27.4631744
0.0743962302  24.9179222
0.0744268327  23.4936943
0.0744574352  22.1688401
0.0744880377  20.944091
0.0745186402  19.8163824
0.0745492427  18.7804488
0.0745798452  17.8299
0.0746104477  16.9579201
0.0746410502  16.1577046
0.0746869539  15.077806
0.074725207  14.2784693
0.0747634601  13.5526063
0.0748093639  12.7726494
0.0748552676  12.075625
0.0749011714  11.4530978
0.0749470752  10.8923541
0.074992979  10.387454
0.0750388827  9.92919378
0.0751000877  9.38263367
0.0751612927  8.89828259
0.0752224977  8.46653314
0.0752837027  8.07954675
0.0753449077  7.7308868
0.0754367152  7.26837234
0.0755285228  6.86597311
0.0756203303  6.51314622
0.0757121378  6.2012823
0.0758039453  5.92105638
0.0759263553  5.59211678
0.0760487653  5.30366195
0.0761711754  5.04806763
0.0763241879  4.76629225
0.0764772004  4.51715526
0.0766608154  4.25334172
0.0768444305  4.0196621
0.0769750383  3.87152823
0.0770284588  3.83550359
0.0770399183  3.8478569
0.0770448027  3.86472797
0.0770491235  3.89638143
0.0770519414  3.93658758
0.07705382  3.98011295
0.0770556517  4.04356644
0.0770569902  4.10878754
0.0770583286  4.19554529
0.0770596672  4.30995381
0.0770610056  4.45892725
0.0770618979  4.58114919
0.0770629043  4.74424798
0.0770639106  4.93704556
0.0770649169  5.16226518
0.0770659232  5.42199704
0.0770668802  5.70212586
0.0770678371  6.01457156
0.0770687941  6.3582759
0.077069751  6.7306943
0.0770712822  7.3759918
0.0770747272  8.91697485
0.0770761627  9.5163857
0.0770774067  9.97419712
0.0770781722  10.2168818
0.0770791292  10.4696522
0.0770800861  10.6587241
0.0770810814  10.7812469
0.0770821034  10.8239325
0.077082957  10.7938376
0.0770836842  10.721569
0.0770845838  10.5750736
0.0770855407  10.3546215
0.0770864738  10.0822557
0.0770877418  9.63628575
0.0770886987  9.2548444
0.0770931006  7.31724062
0.0770945361  6.72099819
0.077095493  6.35359165
0.07709645  6.01473306
0.0770974069  5.70675453
0.0770983639  5.43054497
0.0770993208  5.18598984
0.0771002778  4.97194905
0.0771011151  4.80833763
0.0771021917  4.62786347
0.0771032683  4.47763376
0.0771050625  4.28402408
0.0771064979  4.17025054
0.0771080051  4.08068808
0.0771095123  4.01416199
0.0771115219  3.95083524
0.0771145363  3.88994169
0.0771181249  3.84595854
0.0771241058  3.80237094
0.0771355892  3.75575855
0.0771547282  3.71189019
0.077196834  3.65163884
0.0773174097  3.52344629
0.0775624904  3.29717031
0.0778535655  3.05379007
0.0782006173  2.78579906
0.0786764147  2.44101782
0.0795685348  1.80973643
0.080003562  1.48994064
0.080410267  1.18495361
0.080504122  1.12053626
0.0805510495  1.09265889
0.080597977  1.0712769
0.0806386475  1.06332321
0.0806562454  1.06547989
0.0806738432  1.07318299
0.0806894857  1.08689478
0.0807012175  1.1034003
0.0807129494  1.12752554
0.0807207707  1.14938619
0.0807285919  1.17744961
0.0807364132  1.21367559
0.0807422791  1.24783974
0.080748145  1.28977483
0.0807526032  1.32818746
0.0807570613  1.37366171
0.0807615194  1.42789088
0.0807659775  1.49310361
0.0807689496  1.54411987
0.0807719216  1.60247256
0.080775363  1.68111555
0.080777944  1.74952352
0.080780525  1.82770449
0.0807831061  1.91760167
0.080785687  2.02166122
0.0807880334  2.13120219
0.0807903798  2.25810573
0.080791944  2.35425355
0.0807935083  2.46131356
0.0807950725  2.58103737
0.0807966368  2.7155949
0.080798201  2.86762209
0.0807996089  3.02211236
0.0808010167  3.19638276
0.0808024245  3.39410897
0.0808034804  3.56049735
0.0808045363  3.74492388
0.0808055922  3.95011139
0.080806648  4.17924403
0.0808077039  4.43613663
0.0808087597  4.72516265
0.0808094636  4.93823803
0.0808102458  5.19656522
0.0808110279  5.48008771
0.08081181  5.79174732
0.0808125921  6.13474858
0.0808133743  6.51264777
0.0808141564  6.92915495
0.0808149385  7.38841345
0.0808157206  7.8947907
0.0808165028  8.45296435
0.0808172849  9.06757975
0.080818067  9.74360855
0.0808188491  10.485982
0.0808196313  11.2996582
0.0808204134  12.1890649
0.0808211955  13.1585701
0.0808219776  14.2119017
0.0808229162  15.5908275
0.0808238547  17.0979338
0.0808247933  18.7344122
0.0808257318  20.4977661
0.0808266704  22.3826953
0.0808279218  25.0673232
0.0808293296  28.2802576
0.0808334749  38.153078
0.0808345229  40.510386
0.0808358369  43.2325427
0.0808367911  44.990148
0.0808376827  46.4270656
0.0808385743  47.6362686
0.0808394972  48.6217333
0.0808404358  49.3237506
0.0808413743  49.7065455
0.080842  49.7796153
0.0808434392  49.3917937
0.0808443777  48.7305225
0.0808451911  47.9098096
0.0808463252  46.4105182
0.0808472872  44.8482603
0.0808482493  43.0571572
0.0808492738  40.9431564
0.0808506816  37.7817536
0.0808549833  27.5387556
0.0808563911  24.3647804
0.0808573297  22.3670313
0.0808582682  20.481142
0.0808592068  18.7163567
0.0808601453  17.0787256
0.0808610839  15.5700495
0.0808620224  14.1897835
0.0808626481  13.3392416
0.0808632738  12.5427617
0.080864056  11.6203209
0.0808648381  10.7755546
0.0808656202  10.0038363
0.0808664023  9.30039044
0.0808671845  8.66023098
0.0808679666  8.0785993
0.0808687487  7.55057067
0.0808695308  7.07146539
0.0808703386  6.62324334
0.0808711464  6.21782463
0.0808719542  5.85090416
0.0808727619  5.51855517
0.0808735697  5.21707272
0.0808743775  4.94321409
0.0808751853  4.69401768
0.080875993  4.46685521
0.0808770442  4.20028878
0.0808780952  3.96247959
0.0808791463  3.74945586
0.0808801973  3.55793745
0.0808812484  3.38506491
0.0808822995  3.22845911
0.0808837009  3.04148523
0.0808851023  2.87582447
0.0808865037  2.72822525
0.0808877358  2.61126585
0.0808893297  2.47522689
0.0808909237  2.35396649
0.0808935803  2.17903699
0.0808957056  2.05916724
0.0808978309  1.95385701
0.0808999562  1.860748
0.0809020815  1.77795219
0.0809042067  1.70394455
0.080906581  1.63012396
0.0809089553  1.56429026
0.0809113296  1.50528394
0.0809148911  1.42753488
0.0809184525  1.36047787
0.0809220139  1.30214403
0.0809255753  1.25100372
0.0809303239  1.19195998
0.0809350725  1.14138487
0.0809398211  1.09761549
0.0809445697  1.05937374
0.0809516926  1.01025892
0.0809588155  0.968894657
0.0809659384  0.933522546
0.0809754356  0.893513278
0.0809849328  0.859723742
0.08099443  0.830631051
0.0810086758  0.793513486
0.0810252958  0.757290717
0.0810395416  0.730539458
0.0810609103  0.695519418
0.0810837035  0.662843274
0.0811093459  0.629961015
0.0811435358  0.590309736
0.0811777257  0.553797522
0.0812309099  0.500908479
0.081287893  0.447621649
0.0813448762  0.396753253
0.0814018593  0.347864831
0.0814626413  0.297690008
0.0815196244  0.252620636
0.0815652109  0.218069485
0.0815994008  0.193157264
0.0816335907  0.169188921
0.0816677805  0.146261245
0.0816962721  0.128031312
0.0817228642  0.111736235
0.0817466072  0.097940878
0.0817703502  0.084864004
0.0817893445  0.074953407
0.0818083389  0.065565324
0.0818235344  0.058452706
0.0818387299  0.051710573
0.0818529757  0.045731863
0.0818643724  0.041209637
0.081875769  0.036932736
0.0818871656  0.032903905
0.0818980873  0.029283235
0.0819075845  0.026332442
0.0819170817  0.023571352
0.0819242046  0.021628338
0.0819313275  0.019797105
0.0819379756  0.018190496
0.0819443862  0.016737493
0.0819507968  0.015382065
0.0819572075  0.014126667
0.081963618  0.01297299
0.0819678917  0.012261146
0.0819726403  0.011524735
0.0819773889  0.01084654
0.0819821375  0.010227433
0.0819868861  0.009668301
0.0819916347  0.009170047
0.0819963833  0.008733586
0.0820011319  0.008359847
0.0820058804  0.00804978
0.0820094419  0.007859577
0.0820130033  0.007706138
0.0820165648  0.007589869
0.0820201262  0.007511193
0.0820254684  0.007464587
0.0820296234  0.007488398
0.0820331849  0.007551211
0.0820367463  0.007653627
0.0820403078  0.007796098
0.0820438692  0.007979066
0.0820474307  0.008202997
0.0820509921  0.008468339
0.0820545536  0.008775573
0.082058115  0.009125152
0.082064763  0.009892673
0.0820685619  0.010399479
0.0820723608  0.010956642
0.0820761596  0.011564751
0.0820799585  0.012224449
0.0820837574  0.012936339
0.0820894557  0.014103396
0.0820949166  0.015335334
0.0820999026  0.016558808
0.0821048886  0.017878001
0.0821098747  0.019294452
0.0821148607  0.02080964
0.0821198467  0.022425162
0.0821262574  0.024652392
0.0821326679  0.027052034
0.0821390785  0.029628668
0.0821454891  0.03238622
0.0821518997  0.035326791
0.0821587851  0.038691014
0.082165908  0.042400429
0.0821730309  0.046349377
0.0821801538  0.05054398
0.0821872767  0.054989951
0.0821967739  0.061318812
0.0822062711  0.068118578
0.0822157683  0.075403537
0.0822252655  0.083188415
0.0822357124  0.092347301
0.082247109  0.103074169
0.0822585056  0.114595668
0.0822699022  0.126940881
0.0822822486  0.141279516
0.0822922207  0.153619504
0.0823055168  0.171167854
0.0823188128  0.190016787
0.0823330586  0.211720697
0.0823458798  0.23267237
0.082358701  0.255042339
0.0823715222  0.27879789
0.0823843434  0.304023526
0.0823971645  0.330800995
0.0824114103  0.362454078
0.0824256561  0.396196705
0.0824399019  0.432125749
0.0824541477  0.47034263
0.0824683935  0.510953531
0.0824826392  0.5540693
0.082496885  0.599806911
0.0825158794  0.665079364
0.0825348738  0.735534411
0.0825538681  0.811495514
0.0825681139  0.872285608
0.0825871083  0.958722471
0.0826061027  1.05166198
0.082625097  1.15150928
0.0826440914  1.25869564
0.0826630858  1.3736752
0.0826820802  1.49692958
0.0827010745  1.62896933
0.0827200689  1.77033642
0.0827390633  1.92159954
0.0827580577  2.08335943
0.082777052  2.25625007
0.0827960464  2.44094124
0.0828150408  2.63813139
0.0828340352  2.84855361
0.0828530295  3.07297568
0.0828720239  3.31220209
0.0828910183  3.5670632
0.0829100127  3.83842093
0.082929007  4.12716655
0.0829480014  4.43422072
0.0829669958  4.76051701
0.0829859902  5.10700569
0.0830129622  5.63588907
0.0830368951  6.1445572
0.083060828  6.68928796
0.0830870402  7.33107423
0.0831143921  8.05350872
0.083141744  8.83204566
0.0831690959  9.66841719
0.0831964478  10.5636679
0.0832237997  11.5179902
0.0832511516  12.5305762
0.0832876208  13.9674849
0.08332409  15.4943438
0.0833605592  17.1011934
0.083506436  23.8318575
0.0835429052  25.4278673
0.0835793744  26.9149306
0.0836131085  28.1632359
0.0836526168  29.4346148
0.0836848312  30.3008535
0.083719173  31.0431886
0.0837556422  31.6215024
0.0837905919  31.9752705
0.083840737  32.1606346
0.0838741671  32.0915812
0.0839075972  31.8893627
0.0839501446  31.4649049
0.0840109266  30.6123331
0.0840656304  29.6697461
0.084296602  25.0941567
0.084387775  23.3690496
0.084478948  21.7834136
0.084570121  20.3500237
0.084661294  19.0657927
0.084752467  17.9199798
0.08484364  16.898854
0.084934813  15.9923087
0.085025986  15.1755742
0.085117159  14.4486298
0.085208332  13.7912519
0.085329896  13.0165657
0.08545146  12.3378596
0.085573024  11.7397117
0.085694588  11.209525
0.085816152  10.7369927
0.085937716  10.3136514
0.086120062  9.75593452
0.086302408  9.27469688
0.086484754  8.85559732
0.0866671  8.48767457
0.086849446  8.16358964
0.087092574  7.78322037
0.087335702  7.45354972
0.087639612  7.09762875
0.087943522  6.79367749
0.088247432  6.52865499
0.088612124  6.2537063
