E(MeV)  pendfb7/Pu241:2
1.78813631e-05  103.682333
1.78894457e-05  104.393609
1.78958186e-05  104.229608
1.79021914e-05  103.44929
1.79080203e-05  102.22601
1.79138491e-05  100.552997
1.79216208e-05  97.6982456
1.79293926e-05  94.2383532
1.79398844e-05  88.8343261
1.79752458e-05  68.2789827
1.79869035e-05  61.8609873
1.79946752e-05  57.8848916
1.8002447e-05  54.1914519
1.80102187e-05  50.7986106
1.80179905e-05  47.7113793
1.80249036e-05  45.2180925
1.80339855e-05  42.2885265
1.80430674e-05  39.7243304
1.80521492e-05  37.490007
1.8061231e-05  35.5474257
1.80703128e-05  33.858686
1.80798234e-05  32.3234111
1.80893339e-05  30.9901884
1.80988444e-05  29.8266066
1.81083549e-05  28.8052122
1.81210356e-05  27.625939
1.81346221e-05  26.5512501
1.81482085e-05  25.6359184
1.81627007e-05  24.8071327
1.81790045e-05  24.033605
1.81971198e-05  23.3522457
1.8215235e-05  22.8431405
1.82311765e-05  22.5238837
1.8250741e-05  22.2703243
1.83257382e-05  21.8498514
1.83492881e-05  21.6272583
1.83818956e-05  21.1782022
1.84597913e-05  19.9222291
1.85087025e-05  19.2774414
1.85594253e-05  18.7450739
1.86210172e-05  18.225337
1.86934783e-05  17.7300221
1.87894893e-05  17.20049
1.89090501e-05  16.6730393
1.90586106e-05  16.1450414
1.92381708e-05  15.6341
1.9435225e-05  15.1699581
2.01855611e-05  13.7201908
2.03083376e-05  13.4302795
2.04022255e-05  13.1421339
2.04672249e-05  12.872288
2.05731497e-05  12.3079407
2.06056494e-05  12.2424736
2.06261121e-05  12.3001734
2.06441675e-05  12.4389914
2.06598155e-05  12.6336011
2.06783523e-05  12.9507396
2.07007409e-05  13.4324067
2.07382961e-05  14.3123331
2.07570737e-05  14.6915772
2.07777772e-05  15.0054266
2.07958326e-05  15.1733496
2.08199064e-05  15.2485445
2.08379618e-05  15.2132909
2.08620356e-05  15.0849697
2.09511087e-05  14.433917
2.10040712e-05  14.1440667
2.10762926e-05  13.8603174
2.11846249e-05  13.5562024
2.16057222e-05  12.6997731
2.16958016e-05  12.4640568
2.1785881e-05  12.1388032
2.18309206e-05  12.0423743
