24-Cr-52(n,&gamma;) ENDF/B-VII.1
1297040.0,0.00161436
1297060.0,0.00135958
1297080.0,0.00111378
1297110.0,9.45397E-4
1297150.0,7.82793E-4
1297180.0,6.75379E-4
1297230.0,5.89507E-4
1297290.0,5.15298E-4
1297370.0,4.58695E-4
1297460.0,4.20318E-4
1297610.0,3.92339E-4
1297710.0,3.87502E-4
1297940.0,4.02565E-4
1298160.0,4.48112E-4
1298360.0,5.20045E-4
1298530.0,6.18892E-4
1298660.0,7.43024E-4
1298780.0,9.07419E-4
1298890.0,0.00111844
1298980.0,0.00137697
1299050.0,0.0016728
1299130.0,0.00206867
1299220.0,0.00268596
1299410.0,0.00436593
1299470.0,0.0046711
1299490.0,0.00469037
1299560.0,0.00450932
1299640.0,0.00383282
1299780.0,0.00265524
1299850.0,0.00213825
1299930.0,0.00174885
1300000.0,0.00146277
1300090.0,0.00122006
1300200.0,0.00103402
1300310.0,9.20837E-4
1300430.0,8.57676E-4
1300490.0,8.49281E-4
1300590.0,8.73581E-4
1300690.0,9.5325E-4
1300780.0,0.00108705
1300850.0,0.00127777
1300910.0,0.00151192
1300960.0,0.00181029
1301010.0,0.00217124
1301050.0,0.00267572
1301090.0,0.00325105
1301130.0,0.00401372
1301170.0,0.00522213
1301260.0,0.00818329
1301300.0,0.0088177
1301310.0,0.00886365
1301340.0,0.00853965
1301390.0,0.00733273
1301460.0,0.00479335
1301510.0,0.00367233
1301550.0,0.00297299
1301590.0,0.00235565
1301630.0,0.00191309
1301690.0,0.00154561
1301740.0,0.00125345
1301810.0,0.00102736
1301880.0,8.54956E-4
1301970.0,7.14757E-4
1302080.0,6.0015E-4
1302220.0,5.13272E-4
1302380.0,4.49311E-4
1302580.0,4.04494E-4
1302850.0,3.81221E-4
1302970.0,3.79424E-4
1303270.0,3.9502E-4
1303540.0,4.36532E-4
1303740.0,4.95742E-4
1303920.0,5.78247E-4
1304070.0,6.85762E-4
1304190.0,8.16581E-4
1304290.0,9.86903E-4
1304380.0,0.00120379
1304450.0,0.00146798
1304520.0,0.00181261
1304570.0,0.00219166
1304630.0,0.00272255
1304670.0,0.00336012
1304710.0,0.00424923
1304750.0,0.00526
1304790.0,0.00658835
1304840.0,0.00901636
1304910.0,0.012327
1304940.0,0.0132837
1304960.0,0.0133694
1304990.0,0.0128617
1305030.0,0.0110093
1305110.0,0.00738351
1305150.0,0.00567955
1305190.0,0.00462583
1305230.0,0.00370967
1305280.0,0.00302879
1305330.0,0.0025255
1305380.0,0.00218124
1305450.0,0.00187817
1305520.0,0.00168753
1305620.0,0.00153937
1305720.0,0.001497
1305870.0,0.00155691
1306080.0,0.00179031
1306360.0,0.00215826
1306480.0,0.00221718
1306630.0,0.00212955
1306840.0,0.00180536
1307140.0,0.00126372
1307320.0,0.00100914
1307520.0,8.01426E-4
1307730.0,6.54741E-4
1307970.0,5.36434E-4
1308240.0,4.46474E-4
1308550.0,3.81489E-4
1308920.0,3.34584E-4
1309330.0,3.10716E-4
1309530.0,3.07624E-4
1309910.0,3.18507E-4
1310210.0,3.4992E-4
1310420.0,3.90115E-4
1310610.0,4.54444E-4
1310760.0,5.33056E-4
1310880.0,6.30633E-4
1310990.0,7.53298E-4
1311080.0,9.18121E-4
1311150.0,0.00110971
1311220.0,0.0013467
1311270.0,0.00162867
1311330.0,0.00201995
1311380.0,0.00246672
1311420.0,0.00306569
1311470.0,0.00385814
1311540.0,0.00534557
1311610.0,0.00693379
1311650.0,0.00742098
1311660.0,0.00744769
1311700.0,0.00714465
1311760.0,0.00604241
1311840.0,0.00417911
1311890.0,0.00335709
1311930.0,0.00273816
1311980.0,0.00228393
1312030.0,0.00189929
1312100.0,0.00160397
1312170.0,0.00140129
1312260.0,0.00129019
1312310.0,0.00126924
1312400.0,0.00131017
1312480.0,0.00144493
1312550.0,0.00165034
1312610.0,0.00193706
1312660.0,0.00230796
1312710.0,0.00275852
1312750.0,0.00338927
1312790.0,0.00411059
1312830.0,0.00507597
1312870.0,0.00634998
1312920.0,0.00861011
1312990.0,0.0117888
1313020.0,0.0127078
1313040.0,0.0127875
1313070.0,0.0122847
1313120.0,0.0105432
1313200.0,0.00686096
1313230.0,0.00544853
1313270.0,0.00436182
1313310.0,0.00354324
1313360.0,0.00282297
1313400.0,0.00230341
1313450.0,0.00186726
1313510.0,0.00151614
1313580.0,0.00124093
1313660.0,0.00102881
1313750.0,8.5506E-4
1313860.0,7.20619E-4
1313980.0,6.21099E-4
1314130.0,5.46444E-4
1314310.0,5.01778E-4
1314450.0,4.91883E-4
1314640.0,5.09879E-4
1314810.0,5.62442E-4
1314930.0,6.32104E-4
1315040.0,7.32211E-4
1315130.0,8.7127E-4
1315210.0,0.00104177
1315270.0,0.00125275
1315330.0,0.00153043
1315390.0,0.00189276
1315430.0,0.00229019
1315470.0,0.00284407
1315510.0,0.00350541
1315540.0,0.00442327
1315570.0,0.00546455
1315600.0,0.00683941
1315640.0,0.00900509
1315710.0,0.0144755
1315740.0,0.0156729
1315760.0,0.0158068
1315780.0,0.0151957
1315820.0,0.0130744
1315880.0,0.00861517
1315920.0,0.00654415
1315950.0,0.00524121
1315980.0,0.00425665
1316010.0,0.00338807
1316050.0,0.00276062
1316090.0,0.00223335
1316140.0,0.00180834
1316190.0,0.00147493
1316250.0,0.00121744
1316320.0,0.00100577
1316400.0,8.40519E-4
1316500.0,7.1571E-4
1316620.0,6.16528E-4
1316760.0,5.44793E-4
1316950.0,4.94338E-4
1317190.0,4.71696E-4
1317260.0,4.70685E-4
1317540.0,4.86858E-4
1317840.0,5.33012E-4
1318160.0,6.19161E-4
1318450.0,7.39817E-4
1318680.0,8.90885E-4
1318850.0,0.00106396
1318970.0,0.00124794
1319070.0,0.0014667
1319140.0,0.00173088
1319200.0,0.00206464
1319240.0,0.0024599
1319280.0,0.00296894
1319320.0,0.00360116
1319340.0,0.00433398
1319370.0,0.00523904
1319390.0,0.00652269
1319410.0,0.00806361
1319430.0,0.0101579
1319450.0,0.013438
1319510.0,0.0232789
1319530.0,0.0254156
1319540.0,0.0256921
1319560.0,0.0249273
1319580.0,0.0218452
1319630.0,0.0134907
1319650.0,0.0106035
1319670.0,0.00834191
1319690.0,0.00665973
1319720.0,0.00546749
1319740.0,0.00454484
1319770.0,0.00373132
1319800.0,0.00312721
1319840.0,0.00264858
1319890.0,0.002286
1319960.0,0.00196465
1320040.0,0.00173436
1320160.0,0.00153084
1320380.0,0.00132457
1320710.0,0.00112606
1321010.0,0.00102385
1321210.0,0.00100143
1321380.0,0.00102552
1321580.0,0.00111847
1321710.0,0.00124958
1321850.0,0.00146245
1321960.0,0.00173966
1322070.0,0.00214369
1322190.0,0.00274658
1322380.0,0.00384807
1322470.0,0.00408323
1322480.0,0.00408991
1322560.0,0.00393905
1322690.0,0.0032905
1322840.0,0.00249034
1322950.0,0.00209086
1323040.0,0.00187532
1323130.0,0.00176706
1323190.0,0.001751
1323280.0,0.00180994
1323370.0,0.00199703
1323460.0,0.00230683
1323520.0,0.00269991
1323590.0,0.00328111
1323640.0,0.00396548
1323700.0,0.00488386
1323770.0,0.00653392
1323860.0,0.00868041
1323910.0,0.00927658
1323920.0,0.00930799
1323970.0,0.00895375
1324040.0,0.00763806
1324140.0,0.0051625
1324200.0,0.0039938
1324250.0,0.00320792
1324300.0,0.00261712
1324370.0,0.00209672
1324440.0,0.0017198
1324510.0,0.00140144
1324600.0,0.00114279
1324700.0,9.37453E-4
1324820.0,7.63007E-4
1324960.0,6.22612E-4
1325110.0,5.19146E-4
1325310.0,4.28468E-4
1325550.0,3.55489E-4
1325810.0,3.02589E-4
1326160.0,2.57172E-4
1326550.0,2.27013E-4
1326930.0,2.14251E-4
1326990.0,2.13961E-4
1327240.0,2.20671E-4
1327410.0,2.38269E-4
1327550.0,2.67661E-4
1327650.0,3.0587E-4
1327720.0,3.56273E-4
1327790.0,4.20779E-4
1327840.0,5.04152E-4
1327890.0,6.05397E-4
1327920.0,7.36131E-4
1327960.0,9.00423E-4
1327990.0,0.00109799
1328020.0,0.00137287
1328040.0,0.00168342
1328070.0,0.00217995
1328110.0,0.00307213
1328150.0,0.00401341
1328180.0,0.00433526
1328190.0,0.0043651
1328210.0,0.00418642
1328240.0,0.00361464
1328300.0,0.0023389
1328330.0,0.00180089
1328350.0,0.00145991
1328380.0,0.00115692
1328410.0,9.39291E-4
1328440.0,7.58851E-4
1328480.0,6.15693E-4
1328530.0,5.05064E-4
1328570.0,4.20647E-4
1328630.0,3.51727E-4
1328710.0,2.94804E-4
1328790.0,2.50654E-4
1328910.0,2.1396E-4
1329060.0,1.84804E-4
1329280.0,1.62105E-4
1329550.0,1.46124E-4
1329990.0,1.32782E-4
1330670.0,1.24226E-4
1331010.0,1.23113E-4
1331680.0,1.26989E-4
1332140.0,1.37002E-4
1332480.0,1.51941E-4
1332730.0,1.71535E-4
1332940.0,1.98284E-4
1333120.0,2.33937E-4
1333260.0,2.79113E-4
1333380.0,3.35426E-4
1333480.0,4.07149E-4
1333560.0,4.94498E-4
1333640.0,6.08094E-4
1333700.0,7.33411E-4
1333760.0,9.10655E-4
1333810.0,0.00112766
1333850.0,0.0013813
1333890.0,0.00169725
1333920.0,0.00208448
1333950.0,0.00254687
1333980.0,0.00318294
1334010.0,0.00393242
1334030.0,0.00495986
1334050.0,0.00611223
1334070.0,0.00762311
1334100.0,0.0100051
1334130.0,0.0144164
1334170.0,0.0187536
1334190.0,0.0203057
1334200.0,0.0204655
1334230.0,0.0196379
1334250.0,0.0169604
1334300.0,0.0106174
1334330.0,0.00809167
1334350.0,0.00647368
1334370.0,0.00523453
1334400.0,0.00413115
1334420.0,0.00332895
1334450.0,0.0026513
1334480.0,0.00216118
1334510.0,0.00175284
1334550.0,0.00142108
1334590.0,0.00115603
1334640.0,9.46182E-4
1334690.0,7.80461E-4
1334750.0,6.41315E-4
1334810.0,5.40458E-4
1334890.0,4.37975E-4
1334980.0,3.66814E-4
1335080.0,3.06913E-4
1335200.0,2.58762E-4
1335350.0,2.17424E-4
1335510.0,1.88591E-4
1335740.0,1.6154E-4
1335990.0,1.44574E-4
1336310.0,1.30611E-4
1336780.0,1.2071E-4
1337200.0,1.18161E-4
1337720.0,1.22175E-4
1338100.0,1.32647E-4
1338400.0,1.49663E-4
1338620.0,1.71725E-4
1338790.0,2.01076E-4
1338930.0,2.39332E-4
1339030.0,2.84306E-4
1339130.0,3.44485E-4
1339200.0,4.12154E-4
1339280.0,5.08762E-4
1339340.0,6.26791E-4
1339400.0,7.61525E-4
1339450.0,9.41599E-4
1339500.0,0.00117804
1339600.0,0.00170475
1339660.0,0.00205338
1339710.0,0.00216274
1339720.0,0.00216472
1339760.0,0.00208193
1339830.0,0.00177677
1339930.0,0.00119584
1339990.0,9.3106E-4
1340040.0,7.54081E-4
1340090.0,6.21761E-4
1340160.0,5.05832E-4
1340230.0,4.10933E-4
1340320.0,3.36695E-4
1340410.0,2.8022E-4
1340530.0,2.34532E-4
1340670.0,1.99848E-4
1340840.0,1.73344E-4
1341060.0,1.53831E-4
1341350.0,1.39873E-4
1341740.0,1.339E-4
1341780.0,1.3382E-4
1342170.0,1.37864E-4
1342510.0,1.50458E-4
1342780.0,1.70221E-4
1342970.0,1.95347E-4
1343110.0,2.25358E-4
1343250.0,2.67932E-4
1343360.0,3.22031E-4
1343450.0,3.90257E-4
1343520.0,4.70731E-4
1343580.0,5.78224E-4
1343640.0,7.05359E-4
1343690.0,8.66176E-4
1343730.0,0.00106552
1343760.0,0.00130475
1343790.0,0.00157771
1343820.0,0.0019513
1343850.0,0.00241651
1343880.0,0.00298149
1343900.0,0.00372994
1343920.0,0.00478014
1343950.0,0.00619959
1343980.0,0.00843229
1344020.0,0.0125383
1344050.0,0.013755
1344060.0,0.0139288
1344080.0,0.0134353
1344110.0,0.0116863
1344160.0,0.00713995
1344190.0,0.00549986
1344210.0,0.0042594
1344230.0,0.00335052
1344260.0,0.00268785
1344280.0,0.00219937
1344310.0,0.00175602
1344340.0,0.00143731
1344380.0,0.00116207
1344420.0,9.36032E-4
1344470.0,7.56505E-4
1344520.0,6.16655E-4
1344580.0,5.0898E-4
1344650.0,4.20364E-4
1344740.0,3.50638E-4
1344820.0,3.03197E-4
1344940.0,2.58253E-4
1345090.0,2.25069E-4
1345280.0,2.00561E-4
1345500.0,1.88605E-4
1345600.0,1.87054E-4
1345840.0,1.93669E-4
1346040.0,2.1194E-4
1346180.0,2.39386E-4
1346290.0,2.75064E-4
1346380.0,3.16894E-4
1346450.0,3.68616E-4
1346520.0,4.46264E-4
1346570.0,5.40371E-4
1346620.0,6.62609E-4
1346660.0,8.0182E-4
1346690.0,9.81865E-4
1346720.0,0.00121304
1346750.0,0.00150596
1346780.0,0.00186736
1346800.0,0.00229458
1346820.0,0.00287951
1346840.0,0.00368244
1346860.0,0.00476361
1346880.0,0.00640285
1346930.0,0.00983389
1346950.0,0.0107893
1346960.0,0.0109348
1346980.0,0.0105045
1347010.0,0.00906763
1347050.0,0.00554244
1347070.0,0.00428215
1347090.0,0.00332176
1347110.0,0.00261684
1347140.0,0.00210398
1347160.0,0.00167463
1347180.0,0.00136808
1347210.0,0.00111624
1347240.0,9.14515E-4
1347280.0,7.42222E-4
1347320.0,6.21479E-4
1347370.0,5.13857E-4
1347420.0,4.29953E-4
1347490.0,3.65664E-4
1347570.0,3.08965E-4
1347670.0,2.67017E-4
1347790.0,2.34026E-4
1347960.0,2.08612E-4
1348210.0,1.9195E-4
1348550.0,1.85834E-4
1349000.0,1.93991E-4
1349380.0,2.13188E-4
1349690.0,2.42003E-4
1349900.0,2.7736E-4
1350050.0,3.19522E-4
1350170.0,3.74501E-4
1350260.0,4.40247E-4
1350330.0,5.15737E-4
1350390.0,6.16833E-4
1350440.0,7.40457E-4
1350480.0,8.95564E-4
1350510.0,0.00108064
1350540.0,0.00131849
1350570.0,0.00162026
1350590.0,0.00199297
1350610.0,0.00243288
1350630.0,0.00298604
1350640.0,0.00366465
1350660.0,0.00459849
1350670.0,0.00577425
1350690.0,0.00747728
1350710.0,0.0100696
1350750.0,0.0188564
1350770.0,0.0208078
1350780.0,0.0211586
1350800.0,0.0203774
1350820.0,0.01774
1350860.0,0.00995981
1350870.0,0.00745306
1350890.0,0.00576787
1350900.0,0.00452641
1350920.0,0.00362708
1350940.0,0.00290588
1350960.0,0.00234696
1350970.0,0.00195285
1351000.0,0.0016181
1351020.0,0.00134737
1351050.0,0.00113562
1351090.0,9.5933E-4
1351140.0,8.24767E-4
1351190.0,7.29571E-4
1351260.0,6.64308E-4
1351330.0,6.37704E-4
1351350.0,6.36686E-4
1351430.0,6.53693E-4
1351520.0,7.15072E-4
1351610.0,8.20049E-4
1351670.0,9.62643E-4
1351730.0,0.00115314
1351780.0,0.00139494
1351830.0,0.00168286
1351860.0,0.00204831
1351890.0,0.00250203
1351920.0,0.00304573
1351950.0,0.0038106
1351970.0,0.00470351
1351990.0,0.00594121
1352010.0,0.00746815
1352040.0,0.00971083
1352060.0,0.0132296
1352110.0,0.0203598
1352130.0,0.0224005
1352140.0,0.0226909
1352160.0,0.0219348
1352190.0,0.0192567
1352240.0,0.0114213
1352260.0,0.00872249
1352280.0,0.0068543
1352300.0,0.00548317
1352330.0,0.00440898
1352350.0,0.00352958
1352380.0,0.00289904
1352410.0,0.00233812
1352440.0,0.00194205
1352480.0,0.00160627
1352520.0,0.00133607
1352580.0,0.00110147
1352640.0,9.29586E-4
1352710.0,8.14742E-4
1352780.0,7.22834E-4
1352910.0,6.33315E-4
1353060.0,5.79187E-4
1353320.0,5.5321E-4
1353620.0,5.7039E-4
1354090.0,6.46191E-4
1355420.0,9.75384E-4
1355890.0,0.00102472
1355950.0,0.00102541
1356480.0,9.82196E-4
1357010.0,9.20918E-4
1357210.0,9.46724E-4
1357330.0,0.00101249
1357430.0,0.00113401
1357490.0,0.0012703
1357540.0,0.00145432
1357580.0,0.00168009
1357620.0,0.00197485
1357650.0,0.00235141
1357680.0,0.0028113
1357700.0,0.00340998
1357720.0,0.00417881
1357740.0,0.00514069
1357750.0,0.00628961
1357770.0,0.00786463
1357780.0,0.0100059
1357800.0,0.0128324
1357820.0,0.0176758
1357850.0,0.0271192
1357870.0,0.0300999
1357880.0,0.0306517
1357900.0,0.0295349
1357920.0,0.0257422
1357960.0,0.0144954
1357980.0,0.0109175
1357990.0,0.00852337
1358010.0,0.00684885
1358020.0,0.00544877
1358040.0,0.0043906
1358060.0,0.00361383
1358080.0,0.00304737
1358100.0,0.00247236
1358130.0,0.00207218
1358160.0,0.00173329
1358190.0,0.00145828
1358240.0,0.00121817
1358300.0,0.00102443
1358370.0,8.64935E-4
1358450.0,7.41158E-4
1358570.0,6.31953E-4
1358730.0,5.47657E-4
1358950.0,4.71125E-4
1359260.0,4.06866E-4
1359660.0,3.53833E-4
1360170.0,3.14998E-4
1360720.0,2.97008E-4
1360830.0,2.96433E-4
1361230.0,3.04885E-4
1361560.0,3.30362E-4
1361780.0,3.67242E-4
1361940.0,4.14229E-4
1362090.0,4.832E-4
1362190.0,5.63548E-4
1362270.0,6.70713E-4
1362340.0,7.96245E-4
1362400.0,9.54062E-4
1362440.0,0.00114182
1362480.0,0.00138065
1362520.0,0.00167719
1362550.0,0.00203069
1362580.0,0.0025202
1362610.0,0.00320266
1362640.0,0.00413802
1362680.0,0.00573937
1362720.0,0.00762762
1362750.0,0.00824211
1362760.0,0.00829755
1362790.0,0.00797466
1362820.0,0.00685572
1362880.0,0.00445981
1362910.0,0.00346663
1362940.0,0.00273732
1362970.0,0.00221784
1363000.0,0.00181951
1363040.0,0.00151824
1363080.0,0.0012825
1363130.0,0.00108592
1363190.0,9.63489E-4
1363260.0,8.66431E-4
1363330.0,8.14047E-4
1363440.0,7.87716E-4
1363580.0,8.15904E-4
1363760.0,9.19478E-4
1363940.0,0.00109056
1364180.0,0.00141071
1364460.0,0.00182625
1364620.0,0.0019338
1364650.0,0.00193644
1364800.0,0.00186009
1365000.0,0.00157449
1365320.0,0.00108184
1365510.0,8.51657E-4
1365690.0,6.91333E-4
1365910.0,5.51301E-4
1366120.0,4.51667E-4
1366370.0,3.69377E-4
1366660.0,3.04192E-4
1366980.0,2.53821E-4
1367370.0,2.1226E-4
1367840.0,1.79895E-4
1368410.0,1.54375E-4
1369120.0,1.35059E-4
1369840.0,1.25183E-4
1370050.0,1.24368E-4
1370340.0,1.27449E-4
1370480.0,1.33486E-4
1370590.0,1.42545E-4
1370680.0,1.58983E-4
1370730.0,1.76749E-4
1370780.0,2.0162E-4
1370810.0,2.34558E-4
1370840.0,2.74232E-4
1370850.0,3.14071E-4
1370870.0,3.56621E-4
1370880.0,4.18878E-4
1370890.0,4.98667E-4
1370900.0,5.95336E-4
1370910.0,7.19695E-4
1370910.0,8.71037E-4
1370920.0,0.00108237
1370930.0,0.00137606
1370930.0,0.00170417
1370940.0,0.0021309
1370940.0,0.00280102
1370950.0,0.00368215
1370960.0,0.0048117
1370960.0,0.00648342
1370970.0,0.00887514
1370980.0,0.0130516
1371010.0,0.0215284
1371020.0,0.0245853
1371030.0,0.0254975
1371040.0,0.0244927
1371060.0,0.0213572
1371090.0,0.009859
1371100.0,0.00721207
1371100.0,0.00524129
1371110.0,0.00393704
1371120.0,0.00301118
1371120.0,0.00228391
1371130.0,0.00175317
1371140.0,0.00136065
1371140.0,0.00107516
1371150.0,8.68508E-4
1371160.0,7.04131E-4
1371170.0,5.78891E-4
1371170.0,4.93006E-4
1371180.0,4.1274E-4
1371200.0,3.47067E-4
1371220.0,2.97445E-4
1371240.0,2.51481E-4
1371270.0,2.16396E-4
1371310.0,1.87173E-4
1371350.0,1.66451E-4
1371400.0,1.52508E-4
1371490.0,1.36313E-4
1371580.0,1.27834E-4
1371760.0,1.19543E-4
1372190.0,1.13957E-4
1372380.0,1.13436E-4
1373050.0,1.16937E-4
1373710.0,1.27654E-4
1374230.0,1.44098E-4
1374620.0,1.65612E-4
1374920.0,1.90934E-4
1375160.0,2.22372E-4
1375410.0,2.69474E-4
1375600.0,3.26693E-4
1375780.0,4.00693E-4
1375920.0,4.93814E-4
1376050.0,6.05482E-4
1376160.0,7.4822E-4
1376250.0,9.27809E-4
1376340.0,0.00114796
1376410.0,0.00140732
1376490.0,0.00176369
1376550.0,0.00216748
1376610.0,0.00270777
1376680.0,0.00351336
1376750.0,0.00462833
1376880.0,0.00714505
1376940.0,0.00769535
1376960.0,0.00774492
1377010.0,0.00746143
1377070.0,0.00642474
1377190.0,0.00424197
1377250.0,0.00328244
1377320.0,0.00253967
1377380.0,0.00204241
1377440.0,0.00166996
1377520.0,0.00133992
1377600.0,0.00106473
1377690.0,8.68015E-4
1377790.0,7.05959E-4
1377900.0,5.75928E-4
1378020.0,4.73298E-4
1378170.0,3.86992E-4
1378330.0,3.22063E-4
1378520.0,2.67028E-4
1378740.0,2.25432E-4
1378990.0,1.94152E-4
1379330.0,1.66223E-4
1379730.0,1.47675E-4
1380170.0,1.37574E-4
1380360.0,1.36194E-4
1380660.0,1.38651E-4
1380970.0,1.50304E-4
1381150.0,1.67512E-4
1381270.0,1.88117E-4
1381360.0,2.13104E-4
1381450.0,2.48931E-4
1381510.0,2.92819E-4
1381560.0,3.44722E-4
1381610.0,4.14317E-4
1381650.0,5.05165E-4
1381690.0,6.12362E-4
1381710.0,7.44612E-4
1381740.0,8.94064E-4
1381760.0,0.00106556
1381770.0,0.00130514
1381790.0,0.00157571
1381800.0,0.00190634
1381810.0,0.00230039
1381830.0,0.00285546
1381840.0,0.0035045
1381840.0,0.00440195
1381850.0,0.00550465
1381860.0,0.00697525
1381870.0,0.00915886
1381880.0,0.0120359
1381890.0,0.0165004
1381910.0,0.0240264
1381930.0,0.0376914
1381950.0,0.0427746
1381960.0,0.0441604
1381970.0,0.0424471
1381990.0,0.0368984
1382020.0,0.0187865
1382030.0,0.0134875
1382040.0,0.0103097
1382050.0,0.00806175
1382060.0,0.00633097
1382070.0,0.00498449
1382080.0,0.0039234
1382090.0,0.00315901
1382100.0,0.00260342
1382110.0,0.00212363
1382120.0,0.00172997
1382140.0,0.00141485
1382150.0,0.00114185
1382170.0,9.50006E-4
1382200.0,7.85241E-4
1382220.0,6.49542E-4
1382260.0,5.29123E-4
1382290.0,4.37941E-4
1382340.0,3.64069E-4
1382390.0,3.07058E-4
1382450.0,2.63225E-4
1382530.0,2.27406E-4
1382640.0,1.97199E-4
1382760.0,1.7776E-4
1382940.0,1.63756E-4
1383150.0,1.59596E-4
1383400.0,1.65387E-4
1383610.0,1.80076E-4
1383790.0,2.03564E-4
1383940.0,2.36791E-4
1384060.0,2.79434E-4
1384160.0,3.32661E-4
1384230.0,3.91588E-4
1384300.0,4.69256E-4
1384360.0,5.7218E-4
1384410.0,6.9068E-4
1384450.0,8.36565E-4
1384490.0,0.00101062
1384520.0,0.00125557
1384560.0,0.00154456
1384580.0,0.00190786
1384610.0,0.0023832
1384630.0,0.00298626
1384650.0,0.00375629
1384670.0,0.00481811
1384700.0,0.00626103
1384720.0,0.0084365
1384770.0,0.0135033
1384790.0,0.0147934
1384800.0,0.0152458
1384820.0,0.0147426
1384840.0,0.0134143
1384900.0,0.00746565
1384920.0,0.00573548
1384940.0,0.00443057
1384960.0,0.00347962
1384980.0,0.00278975
1385010.0,0.00222283
1385040.0,0.00177186
1385070.0,0.00141981
1385100.0,0.00116902
1385130.0,9.53818E-4
1385170.0,7.78107E-4
1385220.0,6.35685E-4
1385280.0,5.32127E-4
1385340.0,4.49756E-4
1385410.0,3.79168E-4
1385490.0,3.31616E-4
1385580.0,2.93199E-4
1385700.0,2.61115E-4
1385850.0,2.38976E-4
1386070.0,2.26939E-4
1386130.0,2.2623E-4
1386400.0,2.34195E-4
1386690.0,2.60807E-4
1386950.0,3.04853E-4
1387150.0,3.58334E-4
1387330.0,4.24506E-4
1387500.0,5.18776E-4
1387650.0,6.28405E-4
1387800.0,7.90447E-4
1387970.0,0.00101931
1388280.0,0.00155736
1388410.0,0.00166232
1388440.0,0.00166813
1388560.0,0.00160516
1388720.0,0.00136431
1388950.0,9.70319E-4
1389100.0,7.7813E-4
1389240.0,6.34119E-4
1389390.0,5.28604E-4
1389560.0,4.38674E-4
1389770.0,3.67977E-4
1390000.0,3.16184E-4
1390260.0,2.8132E-4
1390580.0,2.60441E-4
1390810.0,2.56309E-4
1391160.0,2.65624E-4
1391450.0,2.89861E-4
1391680.0,3.24318E-4
1391910.0,3.78186E-4
1392100.0,4.50281E-4
1392260.0,5.36943E-4
1392400.0,6.53775E-4
1392510.0,7.92258E-4
1392620.0,9.66867E-4
1392710.0,0.00118126
1392780.0,0.00143411
1392860.0,0.00178173
1392930.0,0.00217556
1392990.0,0.00270173
1393050.0,0.00340201
1393130.0,0.00447142
1393270.0,0.00678059
1393330.0,0.00730404
1393350.0,0.00734006
1393400.0,0.00704986
1393470.0,0.00602169
1393590.0,0.00403614
1393660.0,0.00316375
1393720.0,0.00252715
1393790.0,0.00205092
1393870.0,0.00163437
1393940.0,0.00133561
1394030.0,0.0010865
1394130.0,8.96195E-4
1394250.0,7.37673E-4
1394390.0,6.08937E-4
1394540.0,5.23725E-4
1394680.0,4.6563E-4
1394910.0,4.07452E-4
1395130.0,3.76015E-4
1395420.0,3.59946E-4
1395530.0,3.58803E-4
1395930.0,3.73459E-4
1396330.0,4.14822E-4
1396720.0,4.84379E-4
1397060.0,5.80783E-4
1397340.0,7.02818E-4
1397580.0,8.55416E-4
1397780.0,0.00104242
1397960.0,0.00129444
1398170.0,0.00171271
1398360.0,0.00207382
1398470.0,0.00218956
1398500.0,0.00219596
1398630.0,0.00210285
1398830.0,0.00169912
1399040.0,0.00129651
1399220.0,0.00104336
1399410.0,8.53181E-4
1399650.0,6.95251E-4
1399900.0,5.8173E-4
1400220.0,4.73032E-4
1400660.0,3.76677E-4
1401090.0,3.10557E-4
1401630.0,2.54537E-4
1402070.0,2.22608E-4
1402610.0,1.941E-4
1403260.0,1.7035E-4
1404390.0,1.47286E-4
1405520.0,1.38195E-4
1405830.0,1.37593E-4
1406850.0,1.41652E-4
1407610.0,1.52417E-4
1408150.0,1.68139E-4
1408580.0,1.88091E-4
1408960.0,2.17263E-4
1409240.0,2.50218E-4
1409450.0,2.89065E-4
1409620.0,3.27813E-4
1409810.0,3.9538E-4
1409940.0,4.65474E-4
1410080.0,5.65128E-4
1410200.0,6.95562E-4
1410310.0,8.61172E-4
1410390.0,0.00104014
1410470.0,0.00129181
1410540.0,0.00159359
1410600.0,0.00193509
1410660.0,0.00239404
1410720.0,0.00301668
1410780.0,0.00385722
1410850.0,0.00519507
1410970.0,0.0076958
1411020.0,0.00824582
1411030.0,0.00828179
1411080.0,0.00799248
1411140.0,0.00689614
1411250.0,0.00452322
1411310.0,0.0035571
1411360.0,0.00282235
1411420.0,0.00227481
1411480.0,0.00186654
1411540.0,0.00150672
1411620.0,0.00120871
1411700.0,9.9721E-4
1411790.0,8.24383E-4
1411910.0,6.74591E-4
1412030.0,5.62946E-4
1412180.0,4.7492E-4
1412360.0,4.0543E-4
1412540.0,3.62199E-4
1412770.0,3.3079E-4
1413040.0,3.14957E-4
1413130.0,3.13813E-4
1413450.0,3.26181E-4
1413690.0,3.55443E-4
1413890.0,4.00556E-4
