94-Pu-240(n,elastic) ENDF/B-VII.1
5576.78,54.1482
5577.12,45.7614
5577.53,38.5397
5577.98,33.475
5578.57,29.1945
5579.36,25.6138
5580.29,22.8775
5581.68,20.1661
5584.25,16.9569
5587.45,13.5244
5588.81,11.7486
5588.96,11.6827
5589.26,11.847
5589.56,12.6498
5589.78,13.8841
5590.05,16.292
5590.29,19.5
5590.57,24.7527
5590.95,33.8437
5591.67,52.3891
5592.06,58.7952
5592.38,60.4821
5592.76,58.1196
5593.25,50.1398
5594.04,35.0427
5594.49,28.8837
5594.86,25.4201
5595.39,22.4009
5595.93,20.7368
5596.88,19.1491
5598.67,17.6137
5602.0,16.128
5610.71,13.6716
5612.2,13.0103
5612.67,13.1601
5613.13,13.9761
5613.62,15.9259
5614.25,19.945
5614.92,24.0326
5615.34,25.2099
5615.41,25.2546
5615.79,24.7939
5616.56,21.5223
5617.33,18.2102
5618.1,16.45
5619.44,15.3915
5623.82,14.4336
5636.8,13.451
5668.87,11.9185
5674.45,11.1682
5676.79,10.3431
5677.96,9.79295
5678.37,9.96015
5678.7,10.5455
5679.03,11.8235
5679.29,13.4133
5679.62,16.2763
5680.17,22.6831
5680.76,29.3394
5681.16,31.8657
5681.38,32.2367
5681.69,31.4869
5682.22,27.6528
5683.07,20.2448
5683.48,17.675
5684.0,15.651
5684.52,14.5299
5685.76,13.2922
5688.99,11.335
5689.14,11.3199
5689.56,11.583
5689.9,12.3431
5690.24,13.8337
5690.59,16.1918
5691.14,21.5891
5691.79,27.8801
5692.22,30.1055
5692.39,30.3189
5692.71,29.7229
5693.25,26.4845
5694.07,20.4351
5694.55,17.9444
5694.98,16.5723
5695.59,15.4901
5696.99,14.5193
5699.04,13.9581
5700.0,13.8321
5700.0,15.2711
6814.52,14.8576
7000.0,14.7888
8000.0,14.4987
9000.0,14.2593
10000.0,14.0578
11955.3,13.7433
12000.0,13.7361
14000.0,13.4878
16000.0,13.29
18000.0,13.1272
20000.0,12.9904
23910.6,12.7835
25000.0,12.7258
29888.2,12.5354
30000.0,12.531
35000.0,12.378
40000.0,12.2529
40000.0,12.6096
40380.0,12.4948
40570.0,12.5346
41150.0,12.4548
41550.0,12.53
41640.0,12.5161
42450.0,12.5991
43280.0,12.4882
43600.0,12.5241
44470.0,12.3228
45020.0,12.4315
45700.0,12.2523
46160.0,12.3445
46280.0,12.34
46630.0,12.3747
47110.0,12.3122
47350.0,12.3212
47710.0,12.3153
48200.0,12.3497
48950.0,12.2657
49340.0,12.3012
50120.0,12.1888
50650.0,12.2426
51180.0,12.2165
51460.0,12.2216
51590.0,12.2142
51730.0,12.216
51870.0,12.2142
52010.0,12.2146
52990.0,12.1123
53430.0,12.1485
53570.0,12.1483
53720.0,12.1496
54160.0,12.1362
54300.0,12.1374
54450.0,12.137
54600.0,12.1378
55510.0,12.0507
55970.0,12.0871
57720.0,11.9476
58540.0,12.0228
60060.0,11.7976
60930.0,11.8998
61460.0,11.8865
61640.0,11.89
62180.0,11.8717
62370.0,11.8751
64040.0,11.7397
64610.0,11.7613
65190.0,11.747
65589.9,11.7645
66580.0,11.6739
66779.9,11.6816
67800.0,11.6127
68429.9,11.6424
68850.0,11.6246
69279.9,11.6397
69490.0,11.639
69699.9,11.6457
71020.0,11.5983
71240.0,11.6004
73520.0,11.5297
73750.0,11.533
82429.9,11.244
83259.9,11.2836
84690.0,11.1844
85850.0,11.2261
86750.0,11.2023
87350.0,11.2105
89190.0,11.0932
90130.0,11.1332
92389.9,11.0333
93389.9,11.0644
96470.0,10.9722
97179.9,10.9947
97529.9,10.9915
97889.9,10.9917
180000.0,9.46074
310838.0,8.10133
600000.0,5.70481
725471.0,4.86104
962500.0,3.92266
1125000.0,3.58719
1700000.0,3.36787
2100000.0,3.49813
2650000.0,3.86194
3351200.0,4.13819
3925420.0,4.21317
4875000.0,3.9741
6250000.0,3.38975
7125000.0,3.17048
8375000.0,2.64962
1.0875E7,2.38001
1.1E7,2.37496
1.425E7,2.53176
1.8625E7,2.93435
2.1E7,3.01318
2.25E7,2.99127
2.4E7,3.02347
2.65E7,2.86019
2.9E7,2.53249
3.0E7,2.35257
