92-U-238(n,elastic) ENDF/B-VII.1
14108.8,13.3045
14109.8,13.6987
14111.8,15.7179
14112.3,15.8604
14113.2,15.2983
14115.5,11.9324
14117.0,10.775
14121.7,8.82283
14122.1,8.75914
14122.8,8.99378
14123.3,9.8121
14123.8,11.2619
14124.3,13.3669
14124.8,16.6202
14126.4,29.5114
14127.0,32.4945
14127.5,33.3069
14128.1,32.1427
14129.2,27.0211
14130.3,21.018
14131.0,18.4573
14131.8,16.6509
14132.8,15.6487
14133.5,15.5613
14135.0,15.7849
14136.3,15.3165
14138.3,13.5201
14140.0,12.6079
14145.5,11.7862
14153.6,11.0369
14159.5,9.95963
14160.6,10.288
14161.5,11.4316
14163.5,15.367
14164.4,15.9241
14165.2,15.3606
14167.5,12.2794
14168.9,11.2742
14172.5,10.2877
14176.7,9.17873
14179.4,8.09374
14179.7,8.07639
14180.3,8.38095
14180.8,9.01486
14181.2,10.1621
14181.6,11.9214
14182.2,15.0019
14183.8,26.1988
14184.4,28.9223
14184.9,29.5955
14185.6,28.4325
14186.8,23.0509
14187.8,18.685
14188.7,16.0392
14189.7,14.3838
14191.5,12.8897
14193.6,11.9359
14197.1,11.088
14201.9,10.2865
14208.0,8.7415
14210.7,7.58002
14212.6,6.58045
14212.8,6.55469
14213.3,6.67496
14213.7,7.14717
14214.1,7.96579
14214.4,9.15932
14214.8,11.2979
14215.3,14.4629
14215.8,19.4544
14217.2,35.0613
14217.8,39.6934
14218.4,41.0157
14219.0,39.6646
14219.7,35.1534
14221.0,24.8823
14221.8,20.3007
14222.6,17.3164
14223.4,15.4793
14224.7,13.7232
14227.5,11.6106
14231.0,9.30667
14231.4,9.22135
14231.9,9.42302
14232.4,10.067
14232.8,11.2841
14233.3,13.2287
14233.8,16.4468
14234.5,22.9079
14235.5,31.3469
14236.2,34.7792
14236.6,35.5643
14237.1,34.8761
14238.0,30.8524
14239.3,23.0485
14240.2,19.4743
14240.9,17.4565
14242.1,15.8419
14243.6,14.7113
14246.7,13.6065
14253.9,12.4113
14268.2,10.8754
14270.5,11.3075
14272.1,11.6562
14273.8,11.2353
14277.8,9.93238
14280.7,8.96379
14283.4,7.72134
14283.6,7.68976
14284.2,7.91419
14284.7,8.65592
14285.1,9.85434
14285.5,11.5589
14286.0,14.6373
14286.6,20.0342
14287.9,31.5232
14288.5,35.1052
14289.1,36.3664
14289.6,35.1596
14290.6,29.945
14291.8,22.4303
14292.5,19.3179
14293.2,17.2455
14294.1,15.6249
14295.7,14.2861
14297.8,13.5325
14300.9,12.8737
14304.6,11.3224
14305.4,11.2874
14306.1,11.634
14307.0,12.8517
14309.1,17.7391
14309.9,18.4162
14310.6,17.9854
14312.7,14.6028
14313.9,13.4514
14315.7,12.8427
14316.4,12.7977
14318.6,12.9211
14326.8,11.648
14327.6,11.608
14329.7,11.8616
14332.0,12.3766
14333.8,11.8445
14336.0,11.0259
14336.8,10.9363
14338.4,11.2909
14340.7,12.3898
14341.1,12.432
14346.4,11.3713
14356.0,10.8686
14358.6,10.9892
14361.1,10.8096
14362.4,11.0479
14363.4,11.9684
14365.0,14.7227
14366.0,16.116
14366.4,16.2899
14367.2,15.7534
14369.5,12.266
14370.8,11.2003
14372.6,10.5557
14379.1,9.98098
14386.4,9.60432
14389.9,9.96293
14392.9,9.53412
14396.4,10.0003
14399.1,11.0916
14399.1,11.0943
14400.2,10.6853
14402.6,8.45219
14404.2,7.55324
14407.6,6.13295
14410.3,4.51558
14410.9,4.3458
14411.3,4.48221
14411.6,4.79866
14411.9,5.37389
14412.2,6.38058
14412.5,7.78646
14412.9,9.81409
14413.2,12.6733
14413.6,17.2267
14414.1,24.4659
14415.6,47.782
14416.2,54.7925
14416.8,57.295
14416.9,57.3258
14417.3,56.0512
14418.1,49.8865
14419.5,33.6263
14420.2,28.0393
14420.9,23.8033
14421.7,20.3664
14422.7,17.9515
14423.5,16.7559
14425.0,15.6026
14428.1,14.8656
14431.3,11.8956
14432.0,11.7143
14432.6,12.0348
14433.2,13.0592
14433.9,14.9804
14435.7,22.0881
14436.4,23.5104
14436.6,23.6184
14437.4,22.6348
14439.5,16.7772
14440.5,14.9124
14441.3,14.0482
14442.9,13.1831
14446.0,12.5645
14452.0,12.1923
14457.9,11.4717
14461.4,11.2833
14464.0,11.6841
14465.6,11.9385
14467.5,11.4851
14469.6,10.8711
14471.0,10.7477
14472.6,11.0347
14473.4,11.7286
14474.3,13.1611
14476.1,17.4958
14476.9,18.3531
14477.0,18.3569
14477.7,17.7307
14478.9,14.8991
14480.0,12.1551
14480.9,10.8507
14482.2,10.071
14488.3,8.78128
14490.1,8.33721
14490.7,8.51809
14491.3,9.18106
14491.8,10.171
14492.4,12.027
14493.3,16.1634
14494.3,20.6752
14495.0,22.2825
14495.3,22.4514
14496.0,21.4592
14498.1,14.7925
14499.0,12.8472
14500.0,11.5617
14501.3,10.9533
14501.5,10.9385
14502.6,11.2855
14503.8,12.5959
14505.5,14.7832
14506.3,15.0653
14507.3,14.497
14509.6,11.9031
14511.3,11.0842
14525.0,7.88826
14526.6,6.98018
14527.6,6.42062
14527.9,6.36435
14528.4,6.63408
14528.8,7.25145
14529.2,8.30299
14529.5,10.0827
14529.9,12.5009
14530.4,16.4051
14531.0,23.2187
14532.1,37.5281
14532.8,43.0588
14533.3,44.7983
14533.4,44.8835
14533.9,43.636
14534.7,38.7387
14536.1,27.3136
14536.8,22.9242
14537.5,19.7001
14538.4,17.4379
14539.2,16.1049
14540.8,14.8621
14541.5,14.6634
14542.3,14.7948
14544.9,16.4626
14545.1,16.4734
14546.1,15.9092
14548.3,13.2494
14549.7,12.4019
14553.5,11.7668
14567.0,10.9904
14570.3,11.1427
14575.0,10.6689
14578.4,10.9674
14584.2,10.1749
14592.9,9.55325
14594.9,9.32596
14596.3,9.5779
14597.6,10.5392
14599.2,11.9699
14599.9,12.1382
14601.3,11.5264
14603.1,10.4539
14605.2,10.0657
14608.4,9.73289
14609.8,9.488
14611.1,9.75133
14613.6,11.5245
14614.2,11.6044
14615.5,11.0426
14617.6,9.80915
14620.3,9.16126
14627.3,8.03731
14630.1,7.292
14633.1,6.02753
14633.5,5.95921
14634.1,6.16793
14634.5,6.66217
14634.9,7.59106
14635.3,9.09235
14635.7,11.2823
14636.1,14.7133
14636.7,20.6467
14637.9,34.0364
14638.6,38.674
14639.1,40.191
14639.2,40.1943
14639.7,38.7977
14640.6,33.4559
14641.8,23.6139
14642.6,19.3068
14643.2,16.7528
14644.0,14.7934
14645.2,13.2056
14646.9,12.1096
14651.5,10.8101
14655.2,10.1568
14656.9,10.1195
14658.1,10.1642
14660.6,9.81583
14663.3,9.4153
14666.0,9.17398
14670.2,8.373
14670.9,8.33677
14672.3,8.48641
14674.7,9.07667
14675.9,8.76505
14678.6,7.16664
14681.4,6.28746
14685.5,5.31058
14686.8,4.64023
14688.9,3.19324
14689.3,2.95123
14689.8,2.86932
14690.1,2.93605
14690.5,3.20434
14690.8,3.66991
14691.0,4.31142
14691.3,5.17631
14691.6,6.49419
14691.9,8.42642
14692.2,11.0607
14692.5,14.7314
14692.9,20.2104
14693.4,29.0786
14694.9,58.7212
14695.6,68.5919
14696.2,72.4021
14696.3,72.5134
14697.0,69.6319
14697.8,59.1222
14699.1,40.6081
14699.9,32.1151
14700.6,26.7591
14701.4,22.3955
14702.4,19.2181
14703.8,15.8976
14705.3,13.6313
14706.2,12.8879
14706.9,13.273
14707.4,14.3002
14708.0,16.6327
14708.7,20.725
14709.9,28.6639
14710.6,31.2305
14711.0,31.5947
14711.6,30.8258
14712.6,26.856
14713.8,21.2292
14714.8,18.1531
14716.1,16.2004
14717.3,15.1288
14720.4,13.7925
14721.7,13.6299
14724.3,13.9577
14726.2,13.3741
14728.4,12.269
14731.6,11.6634
14732.1,11.6506
14735.5,11.9649
14738.2,11.3995
14741.5,10.8217
14745.9,10.4501
14748.4,10.7452
14750.6,11.2424
14752.3,10.8342
14754.6,9.93248
14758.8,9.39253
14770.8,8.15342
14776.4,7.14446
14779.4,6.18312
14780.1,5.89869
14780.7,5.79671
14781.2,5.89832
14781.7,6.33528
14782.1,6.99039
14782.5,8.21904
14783.0,10.2707
14783.5,13.4436
14785.0,23.6055
14785.7,26.3886
14786.2,27.0561
14786.8,25.9529
14787.7,22.0611
14788.8,16.3926
14789.5,13.9336
14790.2,12.2402
14791.0,10.9425
14792.8,9.49373
14795.5,7.98762
14797.1,7.57097
14797.7,7.56989
14800.3,7.95668
14802.1,7.61898
14804.0,6.75084
14807.1,4.78772
14812.4,2.07778
14813.0,1.90085
14813.3,1.87851
14813.6,1.93867
14813.9,2.13853
14814.2,2.47528
14814.5,2.90273
14814.7,3.55517
14815.0,4.48372
14815.3,5.81589
14815.6,7.77088
14816.0,10.4744
14816.4,14.3609
14816.9,21.1765
14818.1,36.1603
14818.7,41.2948
14819.2,43.2102
14819.2,43.2555
14819.8,41.8455
14820.3,38.043
14821.2,27.6141
14822.0,18.4975
14822.4,14.5842
14822.8,12.0231
14823.1,10.5719
14823.4,10.0705
14823.6,10.0538
14823.8,10.5148
14824.1,11.6718
14824.4,13.859
14824.7,17.0408
14825.1,21.5232
14825.5,29.1958
14826.1,41.7378
14827.8,88.1725
14828.5,101.069
14829.1,107.078
14829.3,107.613
14829.9,105.349
14830.7,95.2376
14832.7,63.5628
14833.6,52.4353
14834.7,43.2767
14835.8,37.0302
14837.4,31.4392
14839.2,27.4344
14841.5,24.3964
14847.6,19.373
14852.3,17.0662
14860.7,13.879
14862.8,12.7326
14863.3,12.7127
14864.1,13.3533
14864.6,14.5931
14865.3,17.0948
14867.1,26.0773
14867.8,28.0003
14868.1,28.2056
14869.0,27.1608
14870.7,22.2754
14871.7,20.926
14872.0,20.852
14873.7,21.4289
14874.9,20.5599
14877.3,16.5281
14878.7,15.298
14882.8,14.3668
14885.8,14.0816
14888.5,14.6412
14889.8,14.8976
14891.6,14.355
14894.0,13.4107
14894.9,13.3406
14897.1,13.444
14899.9,13.1984
14902.9,13.5452
14906.3,12.8942
14907.7,13.319
14910.3,15.8805
14910.8,16.0216
14912.0,15.4634
14913.9,13.5117
14915.5,12.6944
14921.6,12.0456
14924.0,11.9568
14925.5,11.9645
14944.0,10.4345
14949.1,9.43125
14950.4,9.14058
14951.1,9.34078
14951.6,10.0101
14952.3,11.4599
14952.9,13.6467
14954.6,22.2714
14955.3,24.1588
14955.7,24.4295
14956.4,23.4591
14958.6,16.2466
14959.6,14.1734
14960.8,12.9112
14962.4,12.1674
14966.1,11.3095
14976.0,9.62707
14978.3,9.08541
14979.1,9.28872
14979.7,9.84493
14980.3,10.9082
14981.2,13.3591
14982.4,16.5198
14983.3,17.4552
14983.4,17.4757
14984.3,16.7204
14986.6,12.1312
14987.7,10.7211
14989.4,9.42547
14992.9,7.41133
14993.3,7.30802
14993.9,7.49554
14994.4,8.16887
14994.8,9.35172
14995.2,11.2317
14995.7,13.8951
14996.2,18.4858
14997.7,32.9746
14998.3,37.0821
14999.0,38.581
14999.6,37.2556
15000.5,32.5588
15001.9,23.6731
15002.8,19.8599
15003.5,17.5516
15004.7,15.4172
15006.0,14.019
15008.7,12.7173
15013.0,11.6006
15023.2,9.82272
15024.4,10.1301
15025.4,11.1719
15027.3,14.1641
15028.1,14.5541
15029.0,14.0234
15031.5,10.7936
15032.3,10.0933
15035.3,8.76194
15038.8,7.16063
15041.8,5.21285
15042.2,5.13317
15042.6,5.24102
15043.0,5.64105
15043.3,6.21037
15043.6,7.25687
15043.9,8.81014
15044.3,11.2299
15044.7,14.8199
15045.1,19.849
15045.8,29.6069
15046.9,44.8771
15047.5,51.3206
15048.1,53.4119
15048.7,51.8468
15049.5,45.534
15051.0,30.7231
15051.7,25.0959
15052.5,21.3014
15053.4,18.3039
15054.7,15.8942
15056.2,13.9283
15057.4,13.1651
15058.0,13.3314
15058.5,14.064
15059.3,16.027
15061.1,22.7381
15061.9,24.004
15062.1,24.0486
15062.7,23.4667
15063.9,20.3536
15065.0,17.2627
15065.9,15.808
15066.9,14.6346
15069.3,13.3913
15080.0,10.3521
15082.9,9.17501
15083.1,9.16533
15083.8,9.49031
15084.3,10.2714
15084.9,11.8242
15085.4,14.1717
15086.1,18.6896
15087.3,26.8742
15088.0,29.7679
15088.5,30.3245
15089.2,29.1979
15090.2,24.5839
15091.4,19.1661
15092.4,16.4795
15093.3,14.9582
15094.6,13.8879
15096.5,13.0296
15101.4,11.9129
15105.7,11.0474
15112.2,9.28355
15115.2,7.80984
15116.1,7.47553
15116.8,7.663
15117.2,8.22813
15117.7,9.33685
15118.1,10.9837
15118.5,13.506
15119.1,17.6183
15119.9,26.3959
15120.8,35.5703
15121.5,39.5904
15122.0,40.6536
15122.7,39.179
15123.5,34.1447
15124.7,25.4278
15125.5,21.1247
15126.4,18.3528
15127.6,15.8344
15128.5,14.599
15129.3,14.1501
15130.0,14.4239
15130.7,15.7133
15132.7,20.9608
15133.5,21.7126
15134.2,21.1998
15136.4,16.7609
15137.2,15.5231
15138.8,14.3681
15142.1,13.35
15148.5,12.4131
15158.5,11.8888
15159.6,12.0808
15161.0,13.1589
15162.8,14.9307
15163.3,15.0565
15164.2,14.5845
15165.5,13.3049
15166.3,12.9896
15167.1,13.4707
15168.3,15.5287
15169.4,17.1596
15169.9,17.4103
15170.6,16.8932
15172.0,14.1824
15173.1,12.2146
15174.0,11.3433
15174.4,11.2765
15175.4,11.7155
15177.7,14.3697
15178.2,14.5471
15179.1,14.051
15181.4,10.8709
15182.5,9.94269
15184.6,9.23224
15188.3,8.19236
15189.8,7.78905
15190.6,8.02107
15191.2,8.78934
15191.7,10.0736
15192.4,12.4784
15194.0,19.4417
15194.7,21.1511
15195.1,21.3918
15195.8,20.4256
15196.9,16.8826
15198.1,13.0381
15199.0,11.0049
15200.1,9.37507
15202.5,7.07478
15203.4,6.59711
15203.6,6.58594
15204.0,6.75576
15204.4,7.26588
15204.8,8.25209
15205.2,9.8505
15205.6,12.2477
15206.0,15.6632
15206.5,21.1086
15208.0,39.7985
15208.6,45.2017
15209.2,46.9737
15209.8,45.7123
15210.6,40.2904
15212.1,28.2286
15212.8,23.4047
15213.7,20.1338
15214.6,17.8848
15216.1,15.9848
15218.0,14.8377
15218.7,14.737
15220.9,15.0231
15222.4,14.5289
15225.2,12.5252
15228.7,11.6328
15229.2,11.6066
15230.5,11.87
15233.4,13.6521
15233.7,13.6926
15234.8,13.2752
15237.5,10.886
15240.3,9.54764
15241.1,9.40419
15241.9,9.58842
15242.7,10.4181
15243.6,12.268
15245.0,15.1451
15245.7,15.7795
15245.8,15.786
15246.4,15.3967
15247.3,13.8146
15248.7,10.7921
15249.3,9.96249
15249.9,9.71426
15250.3,9.99283
15250.8,10.8485
15251.3,12.6216
15251.9,15.4955
15253.6,27.1822
15254.2,29.778
15254.7,30.4248
15255.4,29.2547
15256.3,25.1471
15257.6,19.0213
15258.4,16.2288
15259.3,14.3866
15260.7,12.6915
15265.2,8.66208
15266.0,8.36986
15266.5,8.58735
15266.9,9.19882
15267.3,10.3529
15267.7,12.18
15268.1,15.13
15268.7,19.971
15270.2,36.2723
15270.9,40.8306
15271.4,42.1807
15272.2,40.5371
15273.1,34.3665
15274.4,25.9105
15275.3,21.7838
15275.9,19.7594
15276.8,18.0367
15278.2,16.5221
15280.8,15.0749
15286.4,13.59
15294.6,12.3818
15298.2,12.1306
15301.1,12.6317
15302.5,12.2024
15304.9,10.6227
15305.5,10.5165
15306.3,10.8748
15307.0,12.0153
15307.6,13.8926
15309.5,20.8882
15310.2,22.3447
15310.5,22.4537
15311.3,21.6075
15313.3,16.5782
15314.4,14.8602
15315.5,14.0417
15320.9,12.5865
15328.3,11.9236
15368.4,9.83264
15377.0,9.2584
15381.2,9.89338
15382.8,9.46734
15385.3,8.16059
15390.1,6.47512
15391.9,5.70022
15392.5,5.60313
15393.1,5.75819
15393.6,6.17656
15394.1,6.92741
15394.7,8.29873
15396.3,13.0532
15397.1,14.4042
15398.4,15.6826
15398.9,17.1827
15399.3,19.3854
15399.8,23.4969
15400.5,31.345
15401.7,45.4537
15402.3,50.4125
15402.9,51.6202
15403.4,49.7907
15404.2,43.7811
15405.7,29.5653
15406.5,24.1555
15407.3,20.5069
15408.2,17.8647
15409.6,15.4458
15411.5,13.3799
15415.4,10.4722
15415.9,10.394
15416.4,10.6724
15416.9,11.4083
15417.4,13.0485
15417.9,15.5129
15418.6,20.5563
15419.8,29.6159
15420.5,32.5917
15421.1,33.6073
15421.8,32.2687
15423.0,26.5972
15424.1,20.9815
15425.0,18.0103
15425.6,16.5037
15426.3,15.9323
15427.0,16.3077
15428.1,18.5572
15429.3,20.9933
15429.9,21.3487
15430.8,20.5312
15432.9,16.6096
15434.2,15.0247
15436.2,13.9401
15439.0,13.1783
15444.8,12.4959
15448.1,13.2011
15450.2,12.7061
15453.3,11.8277
15463.4,10.7445
15466.2,10.3342
15468.4,9.88948
15469.8,10.328
15471.8,11.5124
15472.3,11.567
15473.8,11.017
15477.0,9.09401
15480.2,7.41033
15482.9,5.53815
15483.6,5.30477
15484.1,5.495
15484.5,5.98876
15484.9,6.92236
15485.2,8.13794
15485.5,10.1054
15485.9,12.7211
15486.3,16.8113
15486.8,23.1515
15488.4,47.6288
15489.1,54.3641
15489.7,56.7437
15490.2,55.7463
15491.0,50.019
15492.6,34.2637
15493.4,28.0017
15494.2,24.2533
15495.1,21.1175
15496.2,19.0563
15498.0,17.1341
15500.2,15.8776
15503.3,15.4254
15505.6,14.8377
15508.4,13.6581
15512.7,12.9769
15516.1,13.2855
15517.9,13.2083
15520.4,13.7264
15521.8,14.011
15523.6,13.4562
15525.4,12.8603
15526.5,13.2213
15528.9,14.9711
15529.3,15.0349
15530.5,14.4659
15532.5,12.5747
15533.9,11.8995
15540.7,11.3711
15558.0,10.5269
15561.4,10.7996
15567.6,9.80206
15577.9,8.56539
15583.0,7.67643
15587.4,6.36425
15588.5,5.64983
15589.8,4.6741
15590.3,4.54692
15590.6,4.64585
15590.9,4.96389
15591.2,5.62061
15591.5,6.59988
15591.9,8.17658
15592.2,10.4819
15592.6,13.5401
15593.0,18.1025
15593.5,25.8699
15595.0,49.171
15595.6,56.5402
15596.1,59.2019
15596.3,59.5436
15596.8,58.4843
15597.6,52.3439
15599.2,34.2695
15599.9,27.8638
15600.5,24.0556
15601.2,21.0149
15602.1,18.3245
15603.2,16.1773
15605.7,13.1059
15607.5,11.3307
15608.1,11.0953
15608.7,11.3716
15609.1,12.0393
15609.6,13.7875
15610.2,16.7144
15611.0,22.1188
15612.2,31.0588
15612.8,34.0155
15613.3,34.9255
15613.8,34.2822
15614.8,30.2844
15616.3,22.8982
15617.2,19.5907
15618.4,17.4398
15619.9,16.0253
15622.6,14.8606
15627.7,14.3127
15632.0,12.6888
15638.0,11.2658
15640.5,10.445
15641.4,10.7839
15641.9,11.5215
15642.4,12.8325
15643.1,15.6152
15644.8,23.843
15645.6,25.8107
15645.9,26.0183
15646.5,25.3381
15647.7,21.6716
15648.9,17.7829
15649.7,16.0664
15650.9,14.6048
15652.8,13.6983
15655.2,13.1937
15656.5,13.1746
15658.3,13.3018
15660.6,12.8064
15663.2,11.8774
15664.6,11.5853
15666.0,11.8171
15666.8,12.5767
15668.2,14.8621
15669.9,17.7592
15671.3,19.0489
15671.8,19.1363
15673.0,18.309
15675.6,14.0253
15676.2,13.2988
15677.6,12.5473
15683.1,11.9773
15689.3,11.6446
15693.3,12.3679
15697.7,11.6329
15708.0,11.1415
15709.7,11.307
15711.1,12.0677
15713.2,13.8928
15713.9,14.0647
15715.1,13.458
15717.0,11.9518
15717.5,11.8381
15718.5,12.2546
15719.5,13.5289
15721.1,15.9498
15721.7,16.2421
15722.6,15.6225
15724.9,11.8754
15726.2,10.8419
15728.1,10.3598
15728.3,10.3508
15729.8,10.6541
15730.9,11.5903
15732.9,13.8739
15733.5,14.1056
15734.4,13.6008
15736.9,10.0498
15738.2,8.96431
15739.7,8.29236
15740.1,8.20088
15740.9,8.38199
15741.5,9.00741
15742.1,10.3067
15742.7,12.436
15743.6,16.9369
15744.7,21.7968
15745.4,23.63
15745.7,23.8627
15746.3,23.2782
15747.4,19.9544
15748.7,15.9008
15749.8,13.8569
15751.4,12.1837
15754.1,10.3637
15755.2,9.86419
15755.7,9.80027
15756.4,10.05
15756.9,10.6458
15757.6,12.2194
15758.6,15.6024
15759.7,19.3452
15760.4,20.5319
15760.6,20.6297
15761.3,20.2126
15762.4,17.7534
15763.8,14.521
15764.9,12.8684
15766.2,12.0031
15767.5,11.78
15768.8,11.8166
15770.4,11.4605
15773.2,9.43132
15773.7,9.31736
15774.3,9.57499
15774.9,10.4854
15775.5,12.1493
15776.1,14.937
15777.8,24.046
15778.5,26.3812
15778.9,26.7507
15779.6,25.7526
15781.2,20.2518
15782.2,17.0495
15783.2,14.9591
15784.6,13.6343
15786.6,12.7719
15787.7,12.611
15788.8,12.8007
15789.8,13.5338
15792.0,16.085
15792.5,16.2692
15793.5,15.6699
15795.9,12.2334
15797.3,11.2567
15798.6,10.9761
15799.9,11.2882
15802.6,13.183
15803.1,13.2689
15804.7,12.7219
15806.8,11.6491
15811.0,11.0071
15815.2,10.7398
15819.7,11.2424
15826.5,10.2504
15833.3,9.86677
15840.3,8.7737
15841.3,9.07989
15842.2,10.026
15844.5,14.0376
15845.3,14.5751
15846.1,14.1031
15848.5,10.8323
15849.8,9.84226
15852.3,8.90689
15859.8,6.58933
15860.5,6.49431
15861.3,6.69657
15861.8,7.30866
15862.3,8.28583
15862.7,9.78014
15863.1,12.1189
15863.6,15.5426
15864.1,20.9846
15865.0,32.1104
15866.0,43.6107
15866.6,48.8151
15867.2,50.3876
15867.8,48.8583
15868.7,42.2677
15870.1,29.652
15870.9,24.1986
15871.8,20.6277
15872.6,18.4232
15873.9,16.4164
15876.3,14.6472
15879.6,13.3182
15885.3,12.6009
15888.8,11.7482
15895.8,11.1856
15899.6,11.9477
15901.5,11.4346
15904.2,10.5591
15917.7,9.04468
15921.5,8.22512
15924.3,7.21826
15924.9,7.16649
15925.5,7.46042
15926.1,8.24564
15926.6,9.43523
15927.1,11.5877
15927.8,15.3147
15929.1,23.2446
15929.8,25.6773
15930.3,26.3526
15931.0,25.3135
15932.1,21.0996
15933.3,16.256
15934.0,14.1308
15934.9,12.2812
15936.1,11.059
15937.7,10.0829
15938.2,10.0201
15938.8,10.2576
15939.4,10.8466
15939.9,11.9704
15940.7,14.489
15942.1,19.048
15942.9,20.3338
15943.1,20.4053
15943.7,19.8902
15945.0,17.0099
15946.3,13.8908
15947.4,12.2445
15948.5,11.3649
15950.7,10.5171
15952.9,10.2143
15954.9,10.3005
15957.0,9.96044
15960.0,9.0022
15967.6,7.19272
15971.4,5.91516
15974.0,4.64382
15976.8,2.92306
15977.4,2.72856
15977.8,2.77969
15978.1,2.97567
15978.4,3.28554
15978.7,3.89015
15979.0,4.7363
15979.3,5.91972
15979.6,7.60247
15979.9,9.86964
15980.2,13.2209
15980.6,18.0349
15981.1,25.5003
15981.9,40.2598
15982.9,58.7991
15983.6,68.5046
15984.2,72.265
15984.4,72.4743
15984.9,70.9084
15985.7,64.1349
15987.6,40.4226
15988.5,32.1643
15989.3,27.1704
15990.3,22.4267
15991.3,19.2949
15993.0,16.0905
15996.4,11.2133
15997.3,10.5557
15997.5,10.5335
15998.0,10.9525
15998.5,12.0235
15998.9,13.9314
15999.4,17.0075
16000.0,21.8764
16001.6,38.6176
16002.2,43.2076
16002.9,44.6055
16003.4,43.4716
16004.4,37.8624
16005.8,28.4427
16006.6,24.5777
16007.6,21.6287
16009.0,19.3072
16011.3,17.2687
16015.0,15.4866
16019.0,14.3142
16020.4,14.6361
16023.3,16.852
16023.9,16.9666
16025.3,16.3415
16028.0,14.1626
16029.7,13.5693
16037.2,12.5732
16041.5,12.0867
16043.6,11.5674
16044.6,11.8868
16045.5,12.9508
16047.7,17.2825
16048.5,17.8945
16049.4,17.3311
16051.5,14.5006
16053.0,13.3643
16055.3,12.7642
16056.6,12.7491
16058.2,12.8227
16060.9,12.3234
16063.9,11.715
16070.1,11.2029
16071.9,11.5939
16074.1,12.5114
16074.3,12.5174
16075.5,12.0961
16078.1,10.0044
16081.0,8.44052
16081.5,8.34507
16082.0,8.44443
16082.5,8.86156
16083.0,9.85323
16083.5,11.5789
16084.0,14.0001
16084.7,18.6193
16086.0,28.1175
16086.6,31.1768
16087.3,32.2234
16087.9,31.2868
16088.9,26.9075
16090.3,20.6963
16091.2,17.9819
16092.2,16.0684
16093.8,14.6005
16095.7,13.7449
16100.4,12.7237
16103.4,12.4975
16109.7,12.9874
16111.9,12.4583
16114.1,11.7657
16119.0,11.4354
16120.5,11.4524
16125.1,11.1761
16127.1,11.23
16141.7,9.52005
16146.3,8.40413
16149.1,7.36098
16149.2,7.35765
16149.8,7.5602
16150.3,8.17099
16150.8,9.2667
16151.2,10.9279
16151.7,13.6989
16152.3,18.4148
16153.7,30.901
16154.4,34.7254
16155.0,35.968
16155.7,34.7061
16156.6,29.9311
16157.9,22.4545
16158.8,19.0626
16159.6,16.8691
16160.5,15.5084
16161.8,14.4709
16164.9,13.1762
16170.8,12.0938
16172.0,12.0205
16175.1,12.1855
16177.7,11.6884
16180.6,11.1127
16181.6,11.0341
16183.1,11.2058
16184.2,11.9417
16186.6,14.9101
16187.3,15.1647
16188.2,14.5476
16190.6,10.5543
16191.5,9.60078
16192.3,9.27464
16193.0,9.59067
16193.6,10.3873
16194.1,11.7835
16194.9,14.3515
16196.3,20.3077
16197.1,21.999
16197.4,22.2288
16198.2,21.5418
16200.6,15.4155
16201.7,13.5906
16203.3,12.4227
16204.1,12.237
16205.0,12.527
16206.2,13.8351
16207.8,15.623
16208.4,15.822
16209.4,15.3079
16211.5,13.2751
16212.9,12.4803
16216.7,11.7576
16221.7,11.4984
16223.4,11.5644
16230.0,10.9125
16235.1,10.7355
16236.5,10.7486
16240.1,10.5403
16242.4,10.8924
16244.3,11.3339
16246.1,10.8708
16248.4,9.95479
16254.7,8.7564
16255.7,8.60006
16256.5,8.81173
16257.1,9.43595
16257.7,10.6529
16258.3,12.5979
16260.4,21.0351
16261.2,22.9023
16261.8,23.2975
16262.8,22.0381
16264.8,17.7165
16266.2,16.2896
16267.8,14.9562
16270.3,11.6306
16271.6,10.7414
16274.2,10.2022
16283.3,9.56362
16289.3,8.69418
16293.0,8.36157
16295.8,8.51079
16298.6,8.1743
16300.5,7.42122
16306.0,4.48336
16307.7,3.52652
16308.3,3.33478
16308.4,3.32986
16308.9,3.44868
16309.2,3.75872
16309.6,4.36555
16309.9,5.19122
16310.2,6.38017
16310.5,7.94886
16310.8,10.2501
16311.1,13.3116
16311.6,18.1252
16312.1,25.6279
16313.0,42.5257
16313.9,57.5643
16314.5,65.1134
16315.1,67.9586
16315.3,68.0222
16316.0,65.1832
16316.9,55.4289
16318.3,39.6196
16319.0,32.9074
16319.8,28.1041
16320.7,24.1406
16321.6,21.5894
16323.1,19.0471
16325.3,16.8154
16329.1,14.5793
16331.4,13.847
16332.9,14.359
16335.2,16.3482
16335.6,16.4208
16336.9,15.7831
16338.8,13.9135
16340.7,12.8997
16347.0,11.628
16347.6,11.597
16349.1,11.9794
16350.3,13.1612
16352.3,15.9325
16353.1,16.2696
16354.2,15.5989
16356.5,13.1288
16357.9,12.2615
16359.9,11.6546
16366.9,10.7554
16370.5,10.3091
16376.4,8.82853
16378.9,7.81825
16381.8,6.14827
16382.1,6.08847
16382.7,6.24207
16383.1,6.75476
16383.5,7.52717
16383.8,8.71449
16384.2,10.7691
16384.6,13.3553
16385.1,17.5687
16385.8,25.9885
16386.9,38.768
16387.5,43.8661
16388.1,45.8281
16388.2,45.8775
16388.9,44.3429
16389.8,38.0976
