28-Ni-58(n,&gamma;) ENDF/B-VII.1
441823.0,0.00519656
441826.0,0.00408859
441828.0,0.00325111
441831.0,0.00262587
441834.0,0.0021092
441837.0,0.00178546
441840.0,0.00152086
441844.0,0.00129824
441849.0,0.00113737
441855.0,0.00100117
441864.0,8.97488E-4
441876.0,8.08385E-4
441896.0,7.31815E-4
441927.0,6.70035E-4
441990.0,6.16895E-4
442136.0,5.82689E-4
442631.0,5.62967E-4
442730.0,5.62609E-4
443129.0,5.7892E-4
443224.0,5.96008E-4
443302.0,6.33983E-4
443349.0,6.90251E-4
443372.0,7.45959E-4
443387.0,8.06218E-4
443400.0,8.81463E-4
443412.0,0.00100095
443419.0,0.00112707
443424.0,0.00126677
443428.0,0.00142887
443432.0,0.00167518
443435.0,0.00198985
443438.0,0.00243899
443440.0,0.00300568
443443.0,0.0037902
443446.0,0.00486638
443448.0,0.00632588
443451.0,0.00827627
443454.0,0.0108429
443457.0,0.014447
443460.0,0.0189805
443463.0,0.0255929
443467.0,0.0350988
443470.0,0.0479245
443476.0,0.069011
443490.0,0.138437
443497.0,0.161005
443503.0,0.169268
443503.0,0.169357
443508.0,0.163786
443514.0,0.147304
443523.0,0.107876
443531.0,0.0664397
443536.0,0.0470419
443540.0,0.0336156
443544.0,0.0244302
443547.0,0.0180752
443550.0,0.0137381
443553.0,0.0103719
443556.0,0.00791584
443558.0,0.00605525
443561.0,0.00466677
443564.0,0.00364466
443566.0,0.00290059
443569.0,0.00236398
443572.0,0.00197878
443575.0,0.00164639
443579.0,0.0014251
443583.0,0.00125081
443588.0,0.00110642
443596.0,9.79948E-4
443607.0,8.80344E-4
443625.0,7.83661E-4
443646.0,7.1832E-4
443674.0,6.69577E-4
443731.0,6.22388E-4
443843.0,5.91439E-4
444015.0,5.82174E-4
444338.0,5.9816E-4
444539.0,6.35732E-4
444660.0,6.94276E-4
444726.0,7.6332E-4
444774.0,8.65162E-4
444807.0,9.88395E-4
444831.0,0.00114333
444848.0,0.00130356
444863.0,0.00152492
444874.0,0.00177699
444883.0,0.00207214
444891.0,0.00246176
444898.0,0.0029381
444902.0,0.00345974
444906.0,0.00411709
444909.0,0.00489734
444912.0,0.00599097
444915.0,0.0073538
444918.0,0.009067
444921.0,0.0113409
444923.0,0.0143389
444926.0,0.0182488
444929.0,0.0236992
444932.0,0.0312703
444935.0,0.0410123
444938.0,0.0549927
444942.0,0.0739945
444947.0,0.103615
444952.0,0.148125
444966.0,0.268725
444972.0,0.305739
444978.0,0.319307
444978.0,0.319347
444984.0,0.307799
444990.0,0.269373
445002.0,0.169551
445009.0,0.111737
445013.0,0.0805283
445017.0,0.0593103
445021.0,0.0441685
445024.0,0.0333792
445027.0,0.0250364
445030.0,0.0196167
445032.0,0.0153983
445035.0,0.0121529
445038.0,0.00968463
445040.0,0.00782156
445043.0,0.00630177
445047.0,0.00504754
445050.0,0.00417705
445054.0,0.00346444
445059.0,0.00291548
445065.0,0.00249838
445072.0,0.00214373
445080.0,0.00185411
445091.0,0.00158966
445106.0,0.00136747
445121.0,0.00120146
445140.0,0.00106532
445173.0,9.28573E-4
445211.0,8.36254E-4
445255.0,7.77879E-4
445343.0,7.26148E-4
445475.0,7.07761E-4
445710.0,7.40788E-4
445930.0,8.24708E-4
446062.0,9.11932E-4
446191.0,0.00104415
446294.0,0.00120848
446376.0,0.00140555
446448.0,0.00165869
446511.0,0.00198401
446567.0,0.00241036
446608.0,0.00284015
446649.0,0.00345019
446685.0,0.00420373
446719.0,0.00523513
446749.0,0.00649225
446775.0,0.00809828
446798.0,0.0100819
446819.0,0.01265
446837.0,0.0156605
446854.0,0.0193309
446869.0,0.024045
446885.0,0.0307183
446902.0,0.0398774
446922.0,0.0549455
446948.0,0.0743598
446960.0,0.0802379
446971.0,0.0823433
446986.0,0.07925
447001.0,0.0700456
447038.0,0.0423852
447054.0,0.0328236
447070.0,0.0254657
447085.0,0.0204974
447103.0,0.0162232
447121.0,0.0130648
447141.0,0.0104584
447163.0,0.00851148
447186.0,0.00697076
447212.0,0.00569364
447244.0,0.00458631
447277.0,0.00380023
447318.0,0.00309105
447359.0,0.00259114
447415.0,0.00211964
447476.0,0.0017664
447553.0,0.00147455
447635.0,0.00126618
447742.0,0.00108922
447852.0,9.72231E-4
448028.0,8.57476E-4
448292.0,7.70257E-4
448644.0,7.2426E-4
448908.0,7.15772E-4
449438.0,7.38716E-4
449912.0,8.01061E-4
450292.0,8.92778E-4
450576.0,0.0010053
450813.0,0.00115247
451012.0,0.00134173
451164.0,0.00156105
451297.0,0.00184509
451411.0,0.00220565
451505.0,0.00264578
451591.0,0.00322081
451661.0,0.00390482
451719.0,0.00470436
451776.0,0.00581362
451823.0,0.00712762
451866.0,0.00878721
451904.0,0.0108507
451939.0,0.0135631
451968.0,0.0166236
451996.0,0.020622
452021.0,0.0254654
452046.0,0.032002
452070.0,0.0403471
452093.0,0.051237
452137.0,0.0769216
452164.0,0.0909482
452180.0,0.0956678
452189.0,0.0964012
452209.0,0.0930185
452233.0,0.0819444
452284.0,0.0517365
452310.0,0.0399985
452336.0,0.031032
452362.0,0.0244044
452390.0,0.0195011
452418.0,0.0157788
452449.0,0.01284
452482.0,0.0105335
452519.0,0.0086746
452560.0,0.00715789
452611.0,0.00584189
452658.0,0.00498937
452719.0,0.00417604
452795.0,0.0034967
452890.0,0.00295112
452985.0,0.00260352
453099.0,0.00234635
453250.0,0.00216853
453421.0,0.00210868
453611.0,0.00216162
453848.0,0.00237045
454085.0,0.00273964
454322.0,0.00330782
454559.0,0.00412076
454764.0,0.00509639
454862.0,0.00576939
454918.0,0.00644699
454945.0,0.00711526
454958.0,0.00773879
454969.0,0.00870654
454976.0,0.0097746
454982.0,0.0112436
454986.0,0.0130519
454991.0,0.0156918
454995.0,0.0194273
455000.0,0.0246683
455004.0,0.0317897
455009.0,0.0418847
455014.0,0.0576593
455023.0,0.0866287
455034.0,0.124455
455040.0,0.140078
455046.0,0.144318
455052.0,0.139865
455059.0,0.123164
455076.0,0.0610499
455082.0,0.0453104
455087.0,0.0347189
455091.0,0.0274674
455095.0,0.0219629
455099.0,0.0179101
455103.0,0.015004
455108.0,0.0126291
455113.0,0.0110903
455119.0,0.00984119
455129.0,0.00885999
455142.0,0.00823725
455162.0,0.00781031
455201.0,0.00754964
455214.0,0.00753766
455289.0,0.00778777
455344.0,0.00834752
455385.0,0.00922774
455412.0,0.0103984
455431.0,0.0118514
455445.0,0.0135607
455455.0,0.0154522
455464.0,0.0179523
455471.0,0.0211837
455478.0,0.0251582
455484.0,0.0307571
455491.0,0.0385738
455497.0,0.0492042
455504.0,0.0643128
455515.0,0.0931122
455527.0,0.126325
455536.0,0.14357
455543.0,0.148129
455550.0,0.142938
455558.0,0.12738
455579.0,0.0676786
455587.0,0.0502159
455594.0,0.0390848
455600.0,0.0309031
455607.0,0.0250537
455614.0,0.0209102
455621.0,0.0178107
455629.0,0.0151973
455640.0,0.0130835
455654.0,0.0111832
455672.0,0.00968322
455694.0,0.0085579
455727.0,0.00750812
455771.0,0.00669736
455847.0,0.00585727
455986.0,0.00492115
456166.0,0.00408872
456360.0,0.00345266
456542.0,0.00304842
456685.0,0.00285469
456815.0,0.00278556
456931.0,0.00284896
457011.0,0.00300255
457094.0,0.0033294
457152.0,0.00373232
457208.0,0.0043766
457248.0,0.00510346
457283.0,0.00605866
457312.0,0.00719877
457336.0,0.00855148
457358.0,0.0103778
457379.0,0.0128117
457396.0,0.0157195
457411.0,0.0191915
457424.0,0.0236842
457436.0,0.0293432
457446.0,0.036215
457455.0,0.0449937
457464.0,0.0553749
457471.0,0.0692761
457479.0,0.0866025
457486.0,0.111073
457494.0,0.14432
457504.0,0.197434
457523.0,0.306957
457533.0,0.341855
457540.0,0.350549
457546.0,0.3425
457556.0,0.305058
457581.0,0.165271
457590.0,0.123973
457598.0,0.0954624
457605.0,0.0755985
457613.0,0.0592454
457622.0,0.0474574
457631.0,0.0380776
457640.0,0.0311994
457651.0,0.0252889
457664.0,0.0205671
457678.0,0.0168638
457694.0,0.0136636
457711.0,0.0113791
457732.0,0.00928554
457757.0,0.00759296
457785.0,0.00628473
457820.0,0.00518735
457860.0,0.00433723
457905.0,0.00369501
457951.0,0.00326334
458027.0,0.00279495
458094.0,0.00254581
458183.0,0.0023495
458317.0,0.00223079
458361.0,0.00222391
458495.0,0.00228454
458651.0,0.00251188
458781.0,0.0028696
458892.0,0.00336628
458985.0,0.00399142
459059.0,0.00471205
459133.0,0.00573885
459200.0,0.00707352
459259.0,0.00874569
459312.0,0.0109378
459358.0,0.0135363
459399.0,0.0167368
459440.0,0.0212396
459478.0,0.0266893
459519.0,0.0349151
459571.0,0.0482538
459614.0,0.0595161
459644.0,0.064601
459665.0,0.0657309
459691.0,0.0638358
459730.0,0.055835
459805.0,0.036023
459844.0,0.0280046
459881.0,0.0222156
459923.0,0.0174259
459965.0,0.0139606
460010.0,0.0112256
460062.0,0.0089907
460120.0,0.00721875
460187.0,0.00580741
460262.0,0.00472187
460336.0,0.00395805
460417.0,0.00335777
460518.0,0.00284144
460647.0,0.00239985
460776.0,0.00212617
460903.0,0.00195146
461073.0,0.00184097
461157.0,0.00182934
461305.0,0.00188157
461454.0,0.00205274
461565.0,0.00230022
461657.0,0.00263401
461731.0,0.00303403
461805.0,0.00362048
461870.0,0.00436964
461930.0,0.00534967
461985.0,0.00661802
462049.0,0.00859551
462150.0,0.0122154
462196.0,0.0131677
462215.0,0.0132516
462261.0,0.0126905
462323.0,0.0107308
462406.0,0.00795622
462459.0,0.00663413
462506.0,0.00577684
462562.0,0.00509909
462618.0,0.00469754
462677.0,0.00451353
462697.0,0.00450316
462754.0,0.00461584
462812.0,0.00495718
462866.0,0.00554327
462922.0,0.00652228
462969.0,0.00782852
463009.0,0.00942444
463046.0,0.0115676
463076.0,0.0140363
463104.0,0.0172779
463130.0,0.0214809
463154.0,0.0268861
463177.0,0.0337226
463197.0,0.0421167
463220.0,0.0548647
463245.0,0.0732387
463283.0,0.104351
463304.0,0.113349
463312.0,0.114188
463326.0,0.11134
463348.0,0.0987138
463396.0,0.0600052
463418.0,0.0461756
463438.0,0.0367116
463459.0,0.0294362
463483.0,0.0232097
463507.0,0.0187883
463535.0,0.0149763
463566.0,0.012018
463598.0,0.00978796
463635.0,0.00793407
463671.0,0.00665308
463714.0,0.00550628
463766.0,0.00449329
463830.0,0.00364759
463903.0,0.0029865
463977.0,0.0025106
464078.0,0.00206887
464199.0,0.0017195
464320.0,0.00148524
464482.0,0.00127841
464683.0,0.00111372
464925.0,9.97328E-4
465167.0,9.35856E-4
465369.0,9.19522E-4
465571.0,9.48932E-4
465692.0,0.00101309
465770.0,0.00109285
465827.0,0.00119457
465884.0,0.00136816
465920.0,0.00154441
465955.0,0.00182028
465978.0,0.00210117
466001.0,0.00250436
466021.0,0.00302384
466037.0,0.00363879
466050.0,0.00442515
466062.0,0.00541164
466072.0,0.00655283
466079.0,0.00790433
466086.0,0.00940912
466091.0,0.0113042
466097.0,0.0136676
466102.0,0.0169189
466107.0,0.0214285
466112.0,0.0269493
466116.0,0.0342527
466122.0,0.0449306
466127.0,0.0602384
466134.0,0.0831965
466153.0,0.156455
466160.0,0.176191
466167.0,0.181552
466173.0,0.176222
466181.0,0.155456
466201.0,0.076419
466207.0,0.0559567
466212.0,0.0427781
466218.0,0.0324045
466222.0,0.0255429
466227.0,0.0203772
466232.0,0.0167104
466237.0,0.0135181
466242.0,0.0111963
466248.0,0.00933166
466256.0,0.00754383
466263.0,0.00629801
466273.0,0.00519751
466285.0,0.00428032
466299.0,0.00354223
466316.0,0.00292083
466335.0,0.00243915
466355.0,0.00210719
466381.0,0.00180377
466414.0,0.00155616
466460.0,0.00134335
466508.0,0.00120899
466557.0,0.00112399
466655.0,0.00103044
466789.0,9.77772E-4
466924.0,9.6601E-4
467194.0,0.00100495
467463.0,0.0011043
467733.0,0.0012781
467958.0,0.0015168
468137.0,0.00181173
468272.0,0.00214245
468384.0,0.00253505
468497.0,0.00310219
468592.0,0.00381151
468673.0,0.00468105
468743.0,0.00576146
468806.0,0.00716497
468857.0,0.00880583
468902.0,0.010803
468946.0,0.0135522
468982.0,0.0167304
469015.0,0.0207224
469046.0,0.0261108
469074.0,0.0328554
469098.0,0.0406021
469122.0,0.0513393
469144.0,0.064754
469170.0,0.0850855
469221.0,0.135327
469239.0,0.148353
469257.0,0.153372
469270.0,0.150879
469292.0,0.136968
469348.0,0.0826006
469374.0,0.0628536
469397.0,0.050122
469420.0,0.0401739
469447.0,0.0319358
469476.0,0.025607
469508.0,0.0207987
469539.0,0.0173724
469575.0,0.0145993
469618.0,0.0123154
469664.0,0.0106927
469714.0,0.00957375
469774.0,0.00887342
469826.0,0.0087005
469882.0,0.00890702
469938.0,0.00951988
469996.0,0.0106285
470056.0,0.0124393
470117.0,0.0150986
470178.0,0.0188664
470312.0,0.0292778
470358.0,0.0314554
470381.0,0.0317644
470427.0,0.0306376
470485.0,0.0267048
470588.0,0.0181012
470648.0,0.0141295
470705.0,0.0112509
470764.0,0.00905149
470833.0,0.00718274
470901.0,0.00586403
470982.0,0.00473266
471072.0,0.003834
471173.0,0.00313163
471294.0,0.00254576
471435.0,0.00207906
471576.0,0.00175567
471748.0,0.00147822
471956.0,0.00125117
472209.0,0.00106734
472531.0,9.17447E-4
472900.0,8.1337E-4
473360.0,7.42042E-4
473866.0,7.15751E-4
474327.0,7.39776E-4
474557.0,7.77705E-4
474845.0,8.70008E-4
475046.0,9.90824E-4
475190.0,0.00113452
475310.0,0.00131103
475413.0,0.00155102
475495.0,0.00183524
475567.0,0.00220532
475631.0,0.00268984
475684.0,0.00328581
475727.0,0.00397297
475766.0,0.00485611
475800.0,0.00598014
475829.0,0.00731434
475857.0,0.00911435
475879.0,0.0111384
475898.0,0.0135755
475918.0,0.0169864
475935.0,0.0212315
475949.0,0.0263609
475962.0,0.0322763
475973.0,0.039821
475984.0,0.0500149
475994.0,0.0629543
476002.0,0.0782167
476010.0,0.098326
476019.0,0.125068
476028.0,0.162948
476040.0,0.228312
476059.0,0.34145
476067.0,0.37288
476076.0,0.384764
476085.0,0.372161
476096.0,0.32534
476120.0,0.182558
476130.0,0.136946
476138.0,0.107421
476147.0,0.085054
476155.0,0.0680584
476164.0,0.0545616
476174.0,0.0441687
476184.0,0.0360301
476196.0,0.0291372
476211.0,0.0233786
476225.0,0.0191471
476242.0,0.0156418
476261.0,0.0127123
476283.0,0.0103401
476307.0,0.00854451
476336.0,0.00698103
476365.0,0.00588516
476402.0,0.0049136
476440.0,0.00424084
476485.0,0.00369609
476539.0,0.00329302
476604.0,0.00305249
476660.0,0.00300406
476718.0,0.00309079
476777.0,0.00333192
476842.0,0.00382842
476894.0,0.00447583
476941.0,0.00537509
476979.0,0.00641231
477015.0,0.00779348
477045.0,0.00942911
477075.0,0.0117109
477101.0,0.0144356
477127.0,0.0182179
477151.0,0.0231561
477175.0,0.0298227
477200.0,0.0391247
477254.0,0.063741
477276.0,0.0692669
477284.0,0.0697562
477297.0,0.0686177
477319.0,0.0616807
477372.0,0.0373935
477396.0,0.0286344
477418.0,0.0227597
477442.0,0.0178735
477466.0,0.0144568
477492.0,0.0116525
477521.0,0.00936765
477551.0,0.0076504
477588.0,0.00615129
477626.0,0.00504749
477671.0,0.00410071
477724.0,0.00332788
477784.0,0.00271475
477853.0,0.00223734
477921.0,0.0019012
478005.0,0.00160482
478113.0,0.00134654
478243.0,0.00114334
478373.0,0.00100916
478563.0,8.86918E-4
478753.0,8.1937E-4
478948.0,7.94438E-4
479143.0,8.22761E-4
479272.0,8.89683E-4
479373.0,9.93749E-4
479434.0,0.00109652
479495.0,0.00125801
479546.0,0.00146535
479587.0,0.00171185
479627.0,0.00206155
479661.0,0.00251499
479686.0,0.00300458
479711.0,0.00369866
479732.0,0.00456231
479751.0,0.00562511
479767.0,0.00695115
479780.0,0.00845671
479793.0,0.0104833
479804.0,0.0130062
479813.0,0.016211
479822.0,0.0199374
479830.0,0.0250413
479837.0,0.0310576
479843.0,0.0389945
479850.0,0.0502226
479858.0,0.0652698
479867.0,0.0890181
479889.0,0.157397
479897.0,0.174643
479904.0,0.179233
479911.0,0.174378
479920.0,0.156878
479945.0,0.0804125
479953.0,0.0596684
479961.0,0.045306
479968.0,0.0353314
479974.0,0.0286654
479981.0,0.0232643
479990.0,0.0185401
479998.0,0.0150997
480008.0,0.0122148
480020.0,0.00978255
480032.0,0.0079541
480046.0,0.00648804
480062.0,0.00528996
480079.0,0.00438638
480101.0,0.00356576
480125.0,0.0029121
480152.0,0.00241189
480184.0,0.00199441
480219.0,0.00168307
480265.0,0.00139809
480319.0,0.00117815
480375.0,0.00102348
480457.0,8.76631E-4
480567.0,7.57682E-4
480682.0,6.82217E-4
480845.0,6.17992E-4
481091.0,5.67116E-4
481459.0,5.37474E-4
481582.0,5.35692E-4
481868.0,5.51121E-4
482034.0,5.81695E-4
482155.0,6.27438E-4
482266.0,7.07251E-4
482339.0,8.0366E-4
482395.0,9.21972E-4
482443.0,0.00108668
482479.0,0.00127536
482509.0,0.00150729
482535.0,0.0017991
482557.0,0.00216145
482577.0,0.00264409
482593.0,0.00319623
482609.0,0.00394174
482621.0,0.00485587
482632.0,0.005985
482641.0,0.00718041
482649.0,0.00874754
482655.0,0.0106049
482661.0,0.0128488
482666.0,0.0160479
482670.0,0.019645
482675.0,0.0246958
482679.0,0.0310203
482683.0,0.0394827
482687.0,0.0506583
482692.0,0.0666036
482696.0,0.0871065
482702.0,0.117726
482709.0,0.170366
482724.0,0.285503
482731.0,0.323102
482738.0,0.335507
482743.0,0.326502
482750.0,0.292897
482760.0,0.21507
482771.0,0.13514
482777.0,0.097057
482782.0,0.07251
482786.0,0.05551
482791.0,0.0424936
482795.0,0.0332859
482799.0,0.026384
482804.0,0.0207702
482808.0,0.0167331
482813.0,0.0136085
482819.0,0.011145
482825.0,0.00924861
482833.0,0.00751142
482842.0,0.00608039
482852.0,0.00501909
482865.0,0.00405371
482878.0,0.00337265
482894.0,0.00275257
482914.0,0.00225309
482934.0,0.00188109
482959.0,0.00157057
482988.0,0.00132227
483025.0,0.00111058
483070.0,9.44938E-4
483127.0,8.09778E-4
483188.0,7.19114E-4
483269.0,6.43722E-4
483379.0,5.83287E-4
483564.0,5.31812E-4
483770.0,5.04694E-4
484213.0,4.86101E-4
484757.0,5.00737E-4
485055.0,5.39767E-4
485214.0,5.91358E-4
485312.0,6.53447E-4
485387.0,7.37018E-4
485443.0,8.4259E-4
485480.0,9.525E-4
485517.0,0.00112022
485542.0,0.00128698
485566.0,0.00151808
485587.0,0.0018067
485604.0,0.00216834
485619.0,0.00260696
485632.0,0.00312591
485643.0,0.00378891
485652.0,0.00457835
485660.0,0.00551978
485666.0,0.00665898
485672.0,0.00807203
485677.0,0.00988893
485681.0,0.0121592
485685.0,0.0150084
485689.0,0.0189388
485693.0,0.024349
485697.0,0.0311886
485700.0,0.0403885
485705.0,0.0537213
485708.0,0.0698624
485713.0,0.0927866
485718.0,0.130254
485727.0,0.198669
485738.0,0.28767
485744.0,0.32669
485750.0,0.340879
485751.0,0.340981
485757.0,0.327872
485765.0,0.286169
485783.0,0.134726
485788.0,0.0967494
485793.0,0.0712407
485797.0,0.0529717
485801.0,0.0405191
485805.0,0.0312941
485809.0,0.0243323
485812.0,0.0191519
485816.0,0.0151673
485820.0,0.012279
485825.0,0.00992346
485829.0,0.00825492
485835.0,0.00675071
485841.0,0.00563549
485849.0,0.00466527
485859.0,0.00381232
485870.0,0.00315023
485883.0,0.00261114
485899.0,0.00215897
485919.0,0.00178196
485940.0,0.00150747
485965.0,0.00128822
485999.0,0.00109004
486039.0,9.50219E-4
486084.0,8.53417E-4
486152.0,7.70817E-4
486223.0,7.30008E-4
486317.0,7.146E-4
486442.0,7.40913E-4
486568.0,8.23887E-4
486651.0,9.29206E-4
486724.0,0.00108145
486776.0,0.00125088
486824.0,0.00148181
486865.0,0.00178199
486900.0,0.00216771
486928.0,0.00260509
486951.0,0.0031365
486971.0,0.00375357
486990.0,0.00462138
487006.0,0.00560113
487020.0,0.00680379
487032.0,0.00823259
487044.0,0.0102488
487053.0,0.0125197
487061.0,0.0151593
487067.0,0.0180433
487074.0,0.0223896
487079.0,0.027045
487084.0,0.0333955
487089.0,0.0411434
487094.0,0.0511758
487098.0,0.0643901
487103.0,0.0838126
487108.0,0.10985
487115.0,0.149181
487122.0,0.212166
487138.0,0.345415
487144.0,0.387367
487151.0,0.40631
487152.0,0.406493
487158.0,0.394249
487165.0,0.356521
487177.0,0.256397
487187.0,0.167817
487194.0,0.122661
487199.0,0.092585
487204.0,0.0725299
487208.0,0.057062
487213.0,0.0456239
487218.0,0.0369852
487223.0,0.0293805
487228.0,0.0241438
487235.0,0.0194583
487241.0,0.0161306
487249.0,0.0134275
487258.0,0.0109477
487269.0,0.00892164
487281.0,0.00731446
487296.0,0.00597242
487312.0,0.00498873
487331.0,0.00414224
487354.0,0.00349234
487379.0,0.00305758
487405.0,0.00279215
487432.0,0.00270712
487453.0,0.00276922
487474.0,0.0029746
487493.0,0.00335829
487507.0,0.00381511
487521.0,0.00453176
487532.0,0.00543085
487540.0,0.00638702
487546.0,0.00747122
487552.0,0.00902059
487558.0,0.0110677
487563.0,0.0135921
487568.0,0.0171553
487572.0,0.021598
487577.0,0.027603
487581.0,0.0361967
487586.0,0.0469869
487591.0,0.0632608
487598.0,0.0872179
487616.0,0.171796
487623.0,0.193132
487630.0,0.202005
487630.0,0.202023
487636.0,0.196478
487643.0,0.174646
487655.0,0.1208
487664.0,0.0823591
487670.0,0.0596427
487675.0,0.0446287
487680.0,0.0339193
487683.0,0.0270243
487688.0,0.0208724
487693.0,0.0165448
487698.0,0.0130694
487702.0,0.0105998
487708.0,0.00864352
487714.0,0.00725348
487720.0,0.00601843
487729.0,0.00500628
487738.0,0.00414519
487750.0,0.00342845
487765.0,0.00281484
487783.0,0.00231805
487804.0,0.00192874
487828.0,0.0016185
487858.0,0.00137138
487893.0,0.00118073
487942.0,0.00100658
488001.0,8.77987E-4
488080.0,7.75063E-4
488198.0,6.89641E-4
488371.0,6.26358E-4
488646.0,5.86471E-4
488920.0,5.77596E-4
489377.0,5.98266E-4
489743.0,6.44377E-4
490018.0,7.04954E-4
490292.0,8.067E-4
490475.0,9.17939E-4
490635.0,0.00107022
490749.0,0.00123575
490852.0,0.00145584
490935.0,0.00171616
491007.0,0.00205017
491068.0,0.00247012
491123.0,0.00301366
491167.0,0.00365468
491207.0,0.00450027
491239.0,0.00547556
491264.0,0.00653919
491290.0,0.00805635
491311.0,0.00983963
491332.0,0.0122581
491349.0,0.0152133
491365.0,0.0189674
491380.0,0.0237492
491394.0,0.0299945
491407.0,0.0385936
491422.0,0.0506929
491443.0,0.0738421
491459.0,0.091978
491473.0,0.101537
491481.0,0.103133
491490.0,0.100827
491503.0,0.0918189
491539.0,0.0526591
491553.0,0.0408318
491567.0,0.0326179
491580.0,0.0267208
491595.0,0.0224967
491608.0,0.0197919
491626.0,0.017483
491643.0,0.0162495
491661.0,0.0158438
491687.0,0.0165058
491712.0,0.0185991
491737.0,0.0220959
