92-U-238(n,&gamma;) ENDF/B-VII.1
10652.7,0.445249
10652.8,0.444149
10653.4,0.465276
10654.1,0.493094
10654.1,0.493182
10654.6,0.475597
10655.0,0.431267
10655.7,0.318307
10656.3,0.226273
10656.6,0.183649
10656.9,0.159121
10657.2,0.145372
10657.4,0.142521
10657.6,0.146899
10657.9,0.16209
10658.2,0.193104
10658.7,0.253443
10659.5,0.38753
10660.3,0.538187
10660.7,0.663251
10661.1,0.8195
10661.6,1.05809
10662.2,1.46686
10663.0,2.04695
10663.4,2.28505
10663.8,2.34174
10664.2,2.25563
10664.7,1.97497
10665.5,1.29565
10666.0,0.862386
10666.4,0.611651
10666.7,0.4541
10666.9,0.34896
10667.1,0.282649
10667.4,0.237361
10667.5,0.214973
10667.7,0.205996
10667.9,0.210072
10668.1,0.226985
10668.3,0.266025
10668.5,0.324967
10668.8,0.421933
10669.1,0.570084
10669.5,0.815015
10670.6,1.52578
10671.1,1.73863
10671.5,1.80935
10671.9,1.74222
10672.4,1.56031
10673.0,1.13788
10673.7,0.690081
10674.1,0.490174
10674.4,0.349597
10674.6,0.254853
10674.9,0.188293
10675.1,0.139618
10675.3,0.106416
10675.5,0.0808103
10675.7,0.0614093
10675.9,0.0482105
10676.1,0.0382391
10676.3,0.0315375
10676.5,0.0255269
10676.7,0.0215597
10676.8,0.019317
10677.0,0.0176982
10677.2,0.017141
10677.4,0.0176358
10677.6,0.0192903
10677.8,0.0223339
10677.9,0.0261879
10678.1,0.0315346
10678.2,0.0387381
10678.4,0.0482234
10678.6,0.0604897
10678.7,0.0797326
10678.9,0.105001
10679.1,0.137547
10679.3,0.186506
10679.6,0.249377
10679.8,0.3406
10680.1,0.470258
10680.4,0.661868
10681.0,1.01431
10681.7,1.57551
10682.2,1.84243
10682.7,1.93988
10682.7,1.94105
10683.1,1.87706
10683.5,1.69787
10684.1,1.2664
10684.8,0.751489
10685.2,0.522588
10685.5,0.376908
10685.8,0.282578
10686.0,0.210813
10686.2,0.161732
10686.4,0.130065
10686.6,0.106845
10686.8,0.0909707
10686.9,0.082627
10687.1,0.0776955
10687.2,0.0770669
10687.4,0.0797282
10687.7,0.0887439
10688.0,0.106753
10688.5,0.150154
10689.2,0.203427
10689.7,0.226382
10690.0,0.231217
10690.4,0.222684
10690.9,0.196332
10692.0,0.113354
10692.3,0.0918964
10692.6,0.0809053
10692.9,0.0769158
10692.9,0.0768079
10693.1,0.0786989
10693.4,0.0850988
10693.6,0.0985259
10693.9,0.11867
10694.2,0.150479
10694.5,0.19821
10694.8,0.264095
10695.2,0.354185
10695.6,0.477081
10696.0,0.642359
10696.4,0.853205
10696.9,1.20509
10698.3,2.3294
10698.7,2.57461
10699.2,2.67764
10699.7,2.57684
10700.1,2.30419
10700.8,1.71145
10701.5,1.01587
10701.9,0.706084
10702.3,0.503015
10702.5,0.377306
10702.8,0.277818
10703.0,0.211208
10703.2,0.160503
10703.4,0.122608
10703.6,0.0941263
10703.8,0.075542
10704.0,0.061745
10704.2,0.0518497
10704.3,0.0451236
10704.6,0.040429
10704.8,0.0387721
10705.0,0.0397528
10705.2,0.0432517
10705.4,0.0494149
10705.6,0.0586453
10705.9,0.0715989
10706.1,0.0891823
10706.3,0.115624
10706.6,0.151139
10706.8,0.197949
10707.1,0.264692
10707.4,0.359661
10707.7,0.491231
10708.0,0.672393
10708.5,0.986129
10709.5,1.75053
10710.0,1.99243
10710.5,2.09011
10710.5,2.09092
10711.0,2.00725
10711.4,1.79082
10712.1,1.26519
10712.8,0.790422
10713.1,0.57502
10713.4,0.421291
10713.7,0.314506
10714.0,0.237348
10714.2,0.177662
10714.4,0.136981
10714.7,0.105189
10714.9,0.0840063
10715.1,0.0678398
10715.3,0.0539994
10715.6,0.0443572
10715.8,0.0381997
10716.0,0.0344276
10716.2,0.0327041
10716.3,0.0325584
10716.6,0.0336837
10716.8,0.0367758
10717.0,0.0420164
10717.2,0.049654
10717.5,0.0623678
10717.8,0.0797382
10718.1,0.105313
10718.5,0.145481
10719.7,0.297399
10720.2,0.342212
10720.7,0.360673
10720.8,0.361291
10721.3,0.349589
10722.1,0.301004
10723.0,0.226125
10723.5,0.205927
10723.7,0.202901
10724.0,0.209322
10724.2,0.225838
10724.5,0.261282
10724.7,0.317705
10725.0,0.398427
10725.3,0.511209
10725.7,0.700512
10726.1,1.02174
10726.9,1.54881
10727.4,1.80367
10727.9,1.90081
10727.9,1.90275
10728.4,1.82647
10728.8,1.62601
10730.0,0.865575
10730.4,0.664128
10730.8,0.534781
10731.1,0.445888
10731.5,0.392623
10731.8,0.370958
10731.9,0.368953
10732.2,0.381524
10732.6,0.42477
10733.2,0.52843
10734.0,0.693114
10734.5,0.742053
10734.6,0.744855
10735.1,0.71617
10735.5,0.640173
10736.2,0.471319
10736.9,0.280878
10737.2,0.200126
10737.5,0.147053
10737.8,0.10758
10738.0,0.0789757
10738.2,0.0585916
10738.4,0.0442105
10738.6,0.0331476
10738.8,0.0255322
10739.0,0.0197278
10739.2,0.0153786
10739.4,0.0121841
10739.5,0.0101172
10739.7,0.00862949
10739.9,0.00750219
10740.1,0.00686484
10740.2,0.00668783
10740.4,0.00680856
10740.6,0.00734478
10740.8,0.00833881
10741.0,0.00985333
10741.2,0.0119812
10741.4,0.0148388
10741.6,0.0192768
10741.8,0.0251136
10742.1,0.0331073
10742.3,0.044249
10742.6,0.061454
10743.0,0.0887906
10744.2,0.17527
10744.6,0.200067
10745.1,0.208841
10745.1,0.208846
10745.5,0.201856
10745.9,0.179146
10746.6,0.127461
10747.3,0.0799291
10747.6,0.0560243
10747.9,0.0412958
10748.2,0.0307764
10748.4,0.0234389
10748.6,0.0179294
10748.9,0.0139232
10749.0,0.011174
10749.3,0.0088901
10749.5,0.00724922
10749.7,0.0061003
10749.9,0.00531997
10750.2,0.00473155
10750.5,0.00433565
10750.9,0.00420573
10751.4,0.00431238
10751.9,0.00472946
10752.2,0.00531199
10752.5,0.00605733
10752.7,0.00701092
10752.9,0.00842062
10753.1,0.0100117
10753.3,0.0124768
10753.4,0.0158931
10753.6,0.0205724
10753.8,0.0268854
10754.0,0.035283
10754.2,0.0466949
10754.4,0.0606392
10754.6,0.0810494
10754.8,0.107015
10755.1,0.143864
10755.4,0.195232
10755.7,0.272122
10756.1,0.398032
10757.5,0.873958
10759.1,1.32057
10759.8,1.62886
10761.5,2.49467
10762.4,2.83784
10763.3,2.97989
10763.4,2.9799
10764.0,2.85783
10764.5,2.53282
10765.2,1.90779
10766.0,1.09721
10766.4,0.769722
10766.7,0.56887
10767.0,0.418263
10767.2,0.308445
10767.5,0.232986
10767.7,0.174375
10767.9,0.135541
10768.1,0.105574
10768.2,0.084442
10768.4,0.0686199
10768.6,0.0571741
10768.8,0.049339
10769.0,0.0437885
10769.2,0.0416036
10769.3,0.0414973
10769.5,0.0427411
10769.7,0.047385
10770.1,0.0566677
10771.2,0.0945095
10771.7,0.103761
10772.0,0.105931
10772.4,0.102776
10772.9,0.0918918
10774.2,0.0466649
10774.6,0.035743
10774.9,0.0285617
10775.2,0.0241639
10775.6,0.0208648
10775.9,0.0193659
10776.2,0.0188704
10776.6,0.0194895
10777.0,0.0214142
10777.4,0.024793
10777.7,0.0294403
10778.0,0.0353795
10778.3,0.0424324
10778.5,0.0522825
10778.7,0.0645008
10778.9,0.0810656
10779.2,0.103433
10779.4,0.133348
10779.6,0.172967
10779.8,0.224711
10780.1,0.299666
10780.3,0.396589
10780.6,0.535635
10780.9,0.738623
10781.3,1.02132
10781.8,1.50465
10782.7,2.53955
10783.2,2.9204
10783.7,3.06132
10783.8,3.06383
10784.2,2.92767
10784.7,2.60205
10785.5,1.76386
10786.1,1.11592
10786.4,0.811065
10786.7,0.594458
10787.0,0.443492
10787.3,0.327822
10787.5,0.250579
10787.7,0.190548
10787.9,0.144874
10788.1,0.11441
10788.4,0.0898265
10788.6,0.0722302
10788.8,0.0603031
10789.0,0.053083
10789.2,0.0504038
10789.3,0.049848
10789.5,0.0516841
10789.6,0.0557576
10789.8,0.0638683
10790.0,0.0754237
10790.2,0.093569
10790.4,0.118085
10790.6,0.154079
10790.9,0.205947
10791.1,0.272234
10791.4,0.369694
10791.8,0.532159
10792.5,0.891228
10793.1,1.18355
10793.6,1.3397
10794.0,1.38029
10794.5,1.32337
10794.9,1.15745
10796.2,0.529881
10796.5,0.378086
10796.8,0.282749
10797.1,0.215613
10797.3,0.17103
10797.5,0.143799
10797.7,0.129508
10797.9,0.123916
10798.1,0.128602
10798.3,0.144149
10798.5,0.171407
10798.7,0.21151
10798.9,0.265786
10799.1,0.348901
10799.4,0.472561
10799.7,0.650908
10800.0,0.893748
10800.4,1.32521
10801.3,2.2494
10801.8,2.59972
10802.3,2.7336
10802.3,2.73492
10802.8,2.62392
10803.3,2.2974
10804.1,1.40698
10804.7,0.926657
10805.0,0.65797
10805.3,0.478245
10805.6,0.34641
10805.8,0.254104
10806.0,0.188115
10806.2,0.141415
10806.4,0.10858
10806.6,0.0833638
10806.8,0.0644792
10806.9,0.0531539
10807.1,0.0446682
10807.2,0.0386283
10807.4,0.0347263
10807.5,0.0327375
10807.6,0.0324121
10807.8,0.0330428
10807.9,0.0362683
10808.1,0.0411723
10808.3,0.0502982
10808.5,0.0631002
10808.7,0.0819919
10808.9,0.106591
10809.2,0.140712
10809.5,0.191042
10809.8,0.262979
10810.2,0.3853
10811.8,0.896704
10812.9,1.21542
10813.5,1.46184
10814.7,2.04709
10815.2,2.17148
10815.3,2.17473
10815.8,2.08984
10816.2,1.84665
10817.0,1.29555
10817.6,0.822527
10818.0,0.583161
10818.2,0.442191
10818.5,0.342093
10818.7,0.276394
10818.9,0.235992
10819.1,0.213388
10819.3,0.201443
10819.4,0.199222
10819.6,0.204348
10819.7,0.219568
10820.0,0.253249
10820.2,0.300109
10820.4,0.380211
10820.7,0.501792
10821.0,0.674205
10821.4,0.938504
10822.6,1.82339
10823.1,2.07258
10823.6,2.16312
10823.6,2.16331
10824.0,2.08191
10824.5,1.84156
10825.3,1.23058
10825.9,0.797674
10826.3,0.575475
10826.6,0.426717
10826.9,0.314455
10827.1,0.238048
10827.4,0.179382
10827.6,0.141131
10827.8,0.11012
10828.1,0.086881
10828.3,0.069665
10828.5,0.0570197
10828.8,0.046306
10829.1,0.039569
10829.3,0.0348634
10829.6,0.0309218
10829.9,0.0293936
10830.1,0.0290218
10830.3,0.0295188
10830.6,0.0315199
10830.8,0.0354503
10831.1,0.0418982
10831.3,0.0516113
10831.5,0.0646382
10831.8,0.0838107
10832.1,0.108172
10832.3,0.143984
10832.7,0.195036
10833.1,0.279782
10834.2,0.526755
10834.6,0.602208
10835.1,0.634328
10835.2,0.634861
10835.6,0.616498
10836.6,0.514147
10836.8,0.508045
10837.0,0.516009
10837.3,0.550612
10837.6,0.617935
10837.8,0.731901
10838.1,0.898307
10838.5,1.16179
10839.0,1.68506
10839.8,2.48277
10840.2,2.82391
10840.7,2.94841
10840.7,2.94865
10841.1,2.85003
10841.6,2.54792
10842.3,1.82164
10842.9,1.14345
10843.3,0.815893
10843.6,0.592729
10843.9,0.442509
10844.2,0.326759
10844.4,0.246992
10844.6,0.185615
10844.9,0.140152
10845.1,0.107524
10845.3,0.0831999
10845.5,0.0652879
10845.7,0.0521841
10845.9,0.0426391
10846.2,0.0350235
10846.4,0.0295731
10846.8,0.0245749
10847.2,0.0206569
10847.5,0.0180189
10848.2,0.0150926
10848.9,0.0131242
10849.7,0.0115343
10850.2,0.0109132
10850.4,0.0108005
10850.8,0.0110746
10851.1,0.0117542
10851.4,0.0130961
10851.6,0.0147447
10851.8,0.017659
10852.0,0.021299
10852.2,0.0263337
10852.4,0.0331377
10852.6,0.0423473
10852.8,0.055644
10853.0,0.0729686
10853.3,0.0949686
10853.5,0.127303
10853.8,0.17369
10854.2,0.245677
10854.9,0.403262
10855.6,0.564799
10856.1,0.640084
10856.5,0.663574
10857.1,0.634138
10858.5,0.46955
10860.1,0.353092
10860.7,0.282575
10861.8,0.147964
10862.2,0.106366
10862.5,0.0770123
10862.8,0.0583438
10863.0,0.0447914
10863.3,0.0357295
10863.5,0.0289527
10863.7,0.024167
10863.9,0.0214333
10864.1,0.0198031
10864.3,0.019155
10864.5,0.0196646
10864.8,0.0216224
10865.0,0.0249584
10865.4,0.0310081
10865.7,0.0408918
10866.3,0.0577513
10867.2,0.0907772
10867.6,0.102143
10868.1,0.107286
10868.2,0.107342
10868.8,0.102469
10869.4,0.0948295
10869.6,0.0940386
10870.0,0.0990089
10870.2,0.110965
10870.4,0.127439
10870.7,0.151469
10870.9,0.189025
10871.2,0.245598
10871.5,0.322973
10871.8,0.442537
10872.3,0.630667
10874.1,1.49204
10875.4,2.13286
10876.2,2.52977
10876.8,2.65493
10876.9,2.65546
10877.4,2.5534
10877.9,2.24978
10878.9,1.47829
10879.3,1.25275
10879.6,1.14428
10880.0,1.08916
10880.0,1.08794
10880.4,1.1234
10880.7,1.2415
10881.3,1.50816
10882.3,2.19055
10883.3,2.87695
10883.9,3.17432
10884.3,3.24421
10884.9,3.13163
10885.3,2.82783
10886.0,2.19286
10886.8,1.24646
10887.3,0.866046
10887.6,0.621025
10887.9,0.463181
10888.1,0.35267
10888.4,0.267647
10888.6,0.203034
10888.8,0.159645
10889.1,0.126901
10889.3,0.102564
10889.5,0.0847948
10889.7,0.0720823
10889.9,0.0631588
10890.1,0.0584084
10890.3,0.0548167
10890.6,0.0540805
10890.8,0.0562027
10891.1,0.0614604
10891.3,0.070341
10891.6,0.0854778
10891.8,0.105462
10892.1,0.137556
10892.4,0.179644
10892.8,0.248531
10893.3,0.375944
10894.1,0.551158
10894.6,0.622354
10895.0,0.643425
10895.4,0.620319
10895.9,0.5452
10896.7,0.3583
10897.2,0.236168
10897.6,0.167713
10897.9,0.123774
10898.1,0.0918987
10898.4,0.0692813
10898.6,0.0534681
10898.8,0.0412884
10899.0,0.0321101
10899.3,0.0253321
10899.5,0.0208901
10899.7,0.0169233
10899.9,0.0142497
10900.2,0.0121924
10900.5,0.0109363
10901.0,0.00989212
10901.5,0.0092226
10902.7,0.00863361
10904.4,0.00834355
10905.8,0.00854498
10906.8,0.00917484
10907.3,0.0100001
10907.6,0.0110958
10907.8,0.0124875
10908.1,0.0147105
10908.3,0.017544
10908.5,0.0216903
10908.7,0.0270034
10908.9,0.0343463
10909.1,0.0443725
10909.3,0.0578998
10909.4,0.0759004
10909.6,0.0994786
10909.8,0.132718
10910.0,0.178402
10910.3,0.237064
10910.5,0.318283
10910.8,0.438584
10911.0,0.592346
10911.4,0.838406
10912.1,1.38715
10912.7,1.88635
10913.2,2.14623
10913.6,2.22412
10914.0,2.14806
10914.4,1.93389
10915.1,1.43629
10915.8,0.866868
10916.1,0.627739
10916.4,0.45792
10916.7,0.347098
10916.9,0.272615
10917.1,0.224697
10917.3,0.195482
10917.5,0.176491
10917.7,0.167167
10917.8,0.166013
10918.0,0.172228
10918.1,0.187512
10918.4,0.221366
10918.6,0.273801
10918.8,0.345512
10919.1,0.449927
10919.4,0.609189
10919.8,0.846539
10920.2,1.231
10921.3,2.20333
10921.8,2.52987
10922.3,2.63639
10922.8,2.54598
10923.3,2.23313
10924.6,1.06644
10925.0,0.798713
10925.3,0.629578
10925.5,0.51901
10925.8,0.459058
10926.0,0.424556
10926.2,0.414987
10926.4,0.428564
10926.6,0.469471
10926.9,0.549388
10927.2,0.696495
10927.8,1.00343
10928.5,1.3866
10929.0,1.56944
10929.4,1.62143
10929.8,1.56721
10930.2,1.39328
10930.9,1.00062
10931.5,0.626441
10931.9,0.439476
10932.2,0.31524
10932.5,0.229483
10932.7,0.167962
10932.9,0.124473
10933.1,0.094036
10933.3,0.0705077
10933.5,0.0540123
10933.7,0.041093
10933.9,0.0313909
10934.1,0.0242033
10934.3,0.0189442
10934.5,0.015138
10934.6,0.0124072
10934.8,0.0104597
10935.1,0.00879455
10935.3,0.00770024
10935.6,0.00685132
10936.1,0.00603304
10936.8,0.00533248
10937.9,0.00468831
10939.4,0.0041402
10940.0,0.00406773
10940.5,0.00421454
10940.9,0.00457035
10941.2,0.00507263
10941.5,0.00587067
10941.8,0.00706973
10942.0,0.00878539
10942.3,0.011135
10942.6,0.0145418
10943.0,0.0196625
10943.5,0.0283754
10944.5,0.0485429
10945.0,0.0555105
10945.4,0.0574297
10945.8,0.0554849
10946.3,0.0484887
10947.6,0.0232907
10948.0,0.0169881
10948.3,0.0128659
10948.6,0.00992655
10948.9,0.00799941
10949.1,0.0065864
10949.3,0.00571288
10949.6,0.0049294
10949.9,0.00456206
10950.2,0.00428526
10950.5,0.00417792
10951.0,0.00431147
10951.6,0.00477084
10952.1,0.00541868
10952.4,0.00613336
10952.6,0.00693373
10952.8,0.0080921
10953.0,0.00966221
10953.3,0.0119234
10953.4,0.0147046
10953.6,0.0185165
10953.8,0.0237091
10954.0,0.0307247
10954.2,0.0401113
10954.4,0.0525336
10954.5,0.0690721
10954.7,0.0890072
10954.9,0.118888
10955.1,0.15736
10955.3,0.213912
10955.6,0.292276
10955.9,0.404378
10956.2,0.557931
10956.6,0.801597
10957.1,1.22654
10958.0,1.95404
10958.5,2.26076
10959.0,2.36681
10959.1,2.36776
10959.5,2.27979
10960.1,1.99352
10961.0,1.29184
10961.6,0.830225
10962.0,0.578146
10962.3,0.416508
10962.6,0.310338
10962.8,0.23281
10963.0,0.171629
10963.2,0.130428
10963.5,0.0980603
10963.6,0.07493
10963.8,0.0560012
10964.0,0.0434948
10964.2,0.0337549
10964.4,0.0262566
10964.5,0.0205332
10964.7,0.0162089
10964.9,0.0129638
10965.0,0.0105474
10965.2,0.00850532
10965.4,0.0071124
10965.7,0.00588403
10965.9,0.00508235
10966.3,0.0043815
10966.6,0.00400124
10967.2,0.00352744
10968.2,0.0030779
10969.3,0.00279109
10970.4,0.00265493
10970.7,0.00264253
10971.4,0.00272135
10971.8,0.00288131
10972.0,0.00308943
10972.2,0.00343956
10972.5,0.0040182
10972.7,0.00481482
10972.9,0.00581347
10973.0,0.00721722
10973.2,0.00917013
10973.4,0.0113467
10973.5,0.0141566
10973.7,0.018587
10973.8,0.0244698
10974.0,0.0321771
10974.2,0.0421304
10974.4,0.0548198
10974.6,0.0737683
10974.8,0.0980026
10975.0,0.133256
10975.3,0.183472
10975.6,0.253255
10975.9,0.357192
10976.4,0.536918
10977.2,0.862229
10977.7,0.988028
10978.2,1.03002
10978.2,1.03002
10978.6,0.99328
10979.0,0.886183
10979.7,0.639642
10980.4,0.386352
10980.7,0.273319
10981.0,0.20041
10981.3,0.146157
10981.5,0.10678
10981.7,0.0797784
10981.9,0.0613455
10982.1,0.0467693
10982.3,0.0354376
10982.5,0.0268018
10982.6,0.0212994
10982.8,0.0170687
10982.9,0.0139062
10983.1,0.0116388
10983.2,0.0101357
10983.4,0.0094198
10983.5,0.00910248
10983.5,0.0090878
10983.7,0.00953153
10983.8,0.0104109
10984.0,0.0117908
10984.1,0.0141034
10984.3,0.0178191
10984.5,0.022893
10984.7,0.0296095
10984.9,0.0395246
10985.1,0.052442
10985.3,0.0710011
10985.5,0.0946916
10985.8,0.130823
10986.1,0.180352
10986.4,0.256293
10986.9,0.386393
10987.9,0.643114
10988.4,0.744732
10988.9,0.785541
10989.0,0.786338
10989.5,0.764952
10990.1,0.680476
10992.3,0.269987
10992.9,0.177161
10993.3,0.125923
10993.6,0.0919087
10993.9,0.0691902
10994.2,0.0513166
10994.4,0.0393694
10994.6,0.0316586
10994.8,0.0263144
10995.0,0.0229545
10995.2,0.0212288
10995.3,0.020975
10995.5,0.02171
10995.6,0.0241823
10995.8,0.0285413
10996.0,0.0350046
10996.2,0.0438475
10996.4,0.0570555
10996.6,0.0763529
10996.9,0.101208
10997.1,0.13927
10997.4,0.191397
10997.8,0.268833
10998.4,0.415239
10999.3,0.671324
10999.8,0.777358
11000.4,0.818872
11000.4,0.819657
11000.9,0.793296
11001.5,0.706397
11003.2,0.352444
11003.7,0.265311
11004.2,0.207314
11004.6,0.170132
11004.9,0.147484
11005.3,0.133572
11005.7,0.129387
11006.2,0.133351
11007.6,0.161877
11008.3,0.173414
11008.6,0.183209
11008.8,0.201564
11009.1,0.234961
11009.4,0.279878
11009.6,0.344443
11009.9,0.432839
11010.1,0.551002
11010.4,0.745354
11010.8,1.029
11011.3,1.55255
11012.1,2.29911
11012.5,2.64372
11013.0,2.77096
11013.0,2.77161
11013.4,2.67798
11013.9,2.39414
11014.6,1.73624
11015.2,1.06795
11015.6,0.745029
11015.9,0.533605
11016.2,0.391146
11016.4,0.289513
11016.7,0.218303
11016.9,0.16894
11017.1,0.131274
11017.2,0.105997
11017.4,0.0851385
11017.7,0.0707955
11017.9,0.0617334
11018.1,0.0570258
11018.2,0.0559819
11018.4,0.057349
11018.6,0.062129
11018.8,0.0723209
11019.1,0.0882863
11019.3,0.111369
11019.5,0.143406
11019.8,0.186691
11020.0,0.243792
11020.3,0.317494
11020.5,0.420397
11020.8,0.555636
11021.1,0.751738
11021.5,1.07712
11022.7,2.12029
11023.2,2.436
11023.7,2.53525
11024.1,2.44701
11024.6,2.19438
11025.2,1.60594
11025.9,0.987106
11026.3,0.708229
11026.6,0.530167
11026.9,0.390479
11027.2,0.290696
11027.4,0.219447
11027.7,0.171599
11027.9,0.13598
11028.1,0.113243
11028.3,0.0949625
11028.5,0.0853848
11028.7,0.0800861
11028.8,0.0796548
11029.1,0.0819434
11029.3,0.0891039
11029.6,0.105282
11030.0,0.13428
11031.2,0.244015
11031.7,0.27093
11032.1,0.278342
11032.5,0.269304
11033.6,0.212613
11033.9,0.205865
11034.1,0.211199
11034.4,0.23187
11034.7,0.263464
11034.9,0.321153
11035.2,0.402019
11035.6,0.539777
11036.0,0.786447
11036.9,1.26036
11037.4,1.43238
11037.8,1.49062
11038.3,1.43659
11038.7,1.27388
11039.4,0.901772
11040.1,0.557681
11040.4,0.393168
11040.7,0.283744
11041.0,0.213885
11041.2,0.159552
11041.4,0.120226
11041.6,0.0895128
11041.8,0.0678865
11042.0,0.0512253
11042.2,0.0395559
11042.4,0.0307764
11042.5,0.024077
11042.7,0.0190214
11042.9,0.0152472
11043.1,0.012169
11043.3,0.0102162
11043.5,0.00853862
11043.7,0.00765505
11043.9,0.00690218
11044.1,0.00670404
11044.3,0.00686894
11044.6,0.00759358
11044.8,0.00873787
11045.0,0.0105186
11045.3,0.0131195
11045.5,0.0163549
11045.7,0.0211946
11045.9,0.0276392
11046.1,0.0369668
11046.4,0.0493818
11046.6,0.0675188
11047.0,0.0927441
11047.3,0.132607
11048.5,0.278559
11049.0,0.316758
11049.5,0.330591
11049.5,0.330596
11049.9,0.318191
11050.3,0.285161
11051.0,0.20825
11051.7,0.125889
11052.0,0.0883099
11052.3,0.0635152
11052.6,0.0467018
11052.9,0.0353019
11053.1,0.0277437
11053.3,0.0219828
11053.5,0.0177987
11053.7,0.0149795
11053.9,0.0133499
11054.1,0.0127691
11054.1,0.0127646
11054.3,0.0131341
11054.4,0.0141966
11054.7,0.016652
11054.9,0.0202846
11055.2,0.0258019
11055.5,0.034655
11055.9,0.0481238
11056.4,0.0688132
11057.6,0.126598
11058.1,0.14311
11058.6,0.149705
11058.6,0.149707
11059.1,0.143582
11059.6,0.126827
11060.3,0.0872401
11060.9,0.0570536
11061.3,0.0412151
11061.6,0.0312233
11061.9,0.0250159
11062.1,0.0209769
11062.3,0.0183014
11062.6,0.0169614
11062.7,0.016787
11062.9,0.0174312
11063.1,0.0194202
11063.4,0.0227935
11063.6,0.028308
11063.9,0.0366343
11064.2,0.0496685
11064.6,0.0701206
11065.7,0.12981
11066.2,0.148311
11066.7,0.155152
11066.8,0.155182
11067.3,0.148745
11067.9,0.136337
11068.1,0.134749
11068.4,0.138015
11068.6,0.148972
11068.9,0.17015
11069.1,0.200048
11069.4,0.249734
11069.6,0.318256
11069.9,0.418865
11070.2,0.565067
11070.6,0.789173
11071.8,1.52
11072.2,1.72279
11072.7,1.79666
11072.7,1.79667
11073.1,1.73602
11073.5,1.56176
11074.2,1.15066
11074.9,0.709841
11075.2,0.507744
11075.5,0.378376
11075.8,0.289804
11076.0,0.231443
11076.3,0.188044
11076.5,0.157628
11076.7,0.14066
11076.9,0.133748
11077.0,0.132042
11077.2,0.135823
11077.4,0.145953
11077.8,0.171324
11078.1,0.214006
11078.5,0.278478
11078.9,0.357494
11079.3,0.454253
11079.7,0.579862
11080.0,0.727029
11080.3,0.937727
11080.6,1.2036
11080.9,1.61377
11081.3,2.17707
11082.6,4.34506
11083.1,4.96149
11083.6,5.17729
11083.6,5.17783
11084.0,5.02822
11084.6,4.48545
11086.1,2.48055
11086.7,1.79395
11087.3,1.28112
11087.8,0.907941
11088.2,0.638331
11088.6,0.45601
11088.9,0.338595
11089.2,0.248168
11089.5,0.184302
11089.8,0.139528
11090.0,0.108964
11090.2,0.0829077
11090.4,0.0659923
11090.7,0.0530572
11090.9,0.0418743
11091.1,0.0339958
11091.4,0.028164
11091.7,0.0241098
11092.0,0.0209791
11092.3,0.0193802
11092.5,0.0191373
11092.7,0.0196407
11092.9,0.0214706
11093.1,0.0239758
11093.3,0.0285197
11093.5,0.034204
11093.7,0.0419932
11093.9,0.0523912
11094.0,0.0659917
11094.2,0.0867591
11094.5,0.11384
11094.7,0.1525
11094.9,0.205126
11095.2,0.278887
11095.6,0.389264
11096.0,0.569305
11096.9,0.97631
11097.4,1.12931
11097.9,1.18853
11097.9,1.1892
11098.4,1.14253
11098.9,0.996195
11100.1,0.439766
11100.5,0.309218
11100.8,0.224979
11101.1,0.166114
11101.3,0.126105
11101.5,0.0944543
11101.7,0.0731126
11101.9,0.0563441
11102.0,0.0434586
11102.2,0.0338077
11102.4,0.0278576
11102.5,0.0235275
11102.7,0.021091
11102.8,0.0194865
11103.0,0.0185698
11103.0,0.018527
11103.1,0.0189512
11103.3,0.0207462
11103.5,0.0240398
11103.6,0.0290137
11103.8,0.0359264
11104.0,0.0464361
11104.2,0.0603765
11104.4,0.0806744
11104.6,0.106986
11104.8,0.143983
11105.1,0.19523
11105.4,0.264793
11105.7,0.370756
11106.2,0.563608
11107.1,0.92562
11107.6,1.06711
11108.1,1.11448
11108.1,1.11455
11108.6,1.07073
11109.2,0.918672
11110.0,0.673607
11110.5,0.588458
11110.8,0.56336
11110.9,0.56326
11111.2,0.580756
11111.5,0.643038
11111.9,0.756755
11112.2,0.910794
11112.5,1.13676
11112.9,1.50711
11113.6,2.27858
11114.3,3.03348
11114.8,3.38764
11115.1,3.46444
11115.6,3.32473
11116.1,2.93729
11116.8,2.01173
11117.4,1.28301
11117.8,0.917191
11118.0,0.669951
11118.3,0.482994
11118.6,0.351439
11118.8,0.263487
11119.0,0.198931
11119.2,0.148549
11119.4,0.114193
11119.5,0.0873117
11119.7,0.0665824
11119.9,0.050798
11120.1,0.0389692
11120.2,0.0302466
11120.4,0.0243596
11120.6,0.0198836
11120.7,0.0169347
11120.9,0.0154398
11121.1,0.0146374
11121.1,0.0145921
11121.3,0.0150967
11121.5,0.0165735
11121.6,0.019098
11121.8,0.0228096
11122.0,0.0279062
11122.2,0.034648
11122.4,0.0453132
11122.6,0.0593933
11122.8,0.0776001
11123.0,0.105051
11123.3,0.140324
11123.5,0.191777
11123.9,0.265604
11124.2,0.368896
11124.6,0.529987
11125.3,0.837437
11126.3,1.27205
11126.7,1.42598
11127.2,1.49751
11127.3,1.499
11127.8,1.44421
11128.3,1.27929
11129.6,0.63989
11130.0,0.496909
11130.3,0.415585
11130.6,0.36531
11131.0,0.344038
11131.1,0.34264
11131.4,0.355511
11132.6,0.457634
11133.0,0.470741
11133.5,0.452197
11134.2,0.377708
11134.6,0.334437
11134.9,0.314196
11135.0,0.31348
11135.2,0.321484
11135.5,0.350304
