E(MeV)  pendfb7/Pu239:102
2.21385775e-06  2.6577575
2.26038006e-06  2.59289074
2.30821507e-06  2.52991955
2.35694991e-06  2.46933393
2.40659727e-06  2.41102175
2.45716983e-06  2.35487918
2.50916938e-06  2.30031095
2.5621471e-06  2.24775501
2.61611677e-06  2.19712798
2.67109221e-06  2.14835292
2.72761887e-06  2.10092483
2.78520885e-06  2.05523543
2.86379769e-06  1.99682748
2.94460404e-06  1.94111095
3.02769046e-06  1.88799049
3.11312129e-06  1.83738599
3.20096267e-06  1.78935167
3.29128264e-06  1.74368462
3.38415111e-06  1.70027826
3.47964001e-06  1.65920691
3.57782327e-06  1.62046252
3.67877693e-06  1.58405672
3.78257913e-06  1.55002207
3.88931028e-06  1.5184135
3.999053e-06  1.48930721
4.11189228e-06  1.46279764
4.22791549e-06  1.43895769
4.34721247e-06  1.41807562
4.46987559e-06  1.40039684
4.59599983e-06  1.3862402
4.72568286e-06  1.37595307
4.85902509e-06  1.37011689
4.942226e-06  1.368927
5.04681524e-06  1.37064102
5.15337191e-06  1.37591595
5.26192376e-06  1.38542828
5.37249856e-06  1.39986441
5.48619339e-06  1.42022857
5.5630593e-06  1.43773822
5.64099456e-06  1.45906824
5.72002936e-06  1.48448538
5.80016368e-06  1.51482296
5.88142856e-06  1.55095884
5.963824e-06  1.59383885
6.02620181e-06  1.63097438
6.08974207e-06  1.67405661
6.15328233e-06  1.72293352
6.21801785e-06  1.77954218
6.283351e-06  1.84476433
6.34868414e-06  1.9195055
6.39346855e-06  1.97711421
6.43825296e-06  2.04066557
6.48303737e-06  2.110941
6.52782178e-06  2.18885979
6.57386985e-06  2.27809314
6.61991792e-06  2.37796752
6.65445398e-06  2.4608507
6.68899003e-06  2.55142772
6.72385091e-06  2.65155366
6.75936145e-06  2.76383804
6.794872e-06  2.88817566
6.83038254e-06  3.02628962
6.86589308e-06  3.1801501
6.90140361e-06  3.35219283
6.9257453e-06  3.4821399
6.95008698e-06  3.623139
6.97442866e-06  3.77648169
6.99877034e-06  3.94365574
7.02311202e-06  4.12638216
7.0474537e-06  4.3266607
7.07179538e-06  4.5468257
7.09613706e-06  4.78961418
7.11685846e-06  5.01651508
7.13757985e-06  5.26444223
7.15830124e-06  5.53606094
7.17902263e-06  5.83448409
7.19974403e-06  6.16340722
7.21528508e-06  6.43274496
7.23082612e-06  6.72388128
7.24636716e-06  7.03927783
7.2619082e-06  7.38172
7.27492258e-06  7.69158884
7.28793695e-06  8.02475392
7.30095133e-06  8.38361681
7.3139657e-06  8.77091996
7.32698008e-06  9.18980643
7.33999445e-06  9.64387642
7.35300883e-06  10.1372567
7.3660232e-06  10.6746821
7.3764347e-06  11.139975
7.3868462e-06  11.6401186
7.3972577e-06  12.1787105
7.4076692e-06  12.75983
7.4180807e-06  13.388119
7.4284922e-06  14.0688796
7.4389037e-06  14.8081896
7.4493152e-06  15.6130432
7.45868555e-06  16.4001044
7.4680559e-06  17.2535657
7.47742625e-06  18.181209
7.4867966e-06  19.1920026
7.49616695e-06  20.2963297
7.5055373e-06  21.5062707
7.51490765e-06  22.8359568
7.52792203e-06  24.9130929
7.53521008e-06  26.2112268
7.54249813e-06  27.6204684
7.54978618e-06  29.1541563
7.55707423e-06  30.8277328
7.56436228e-06  32.6591571
7.57165033e-06  34.6694155
7.57711637e-06  36.3091381
7.5825824e-06  38.075224
7.58778815e-06  39.8871478
7.5929939e-06  41.8394124
7.59819965e-06  43.947204
7.6034054e-06  46.2278157
7.60861115e-06  48.7009914
7.6138169e-06  51.389327
7.61902265e-06  54.3187368
7.6242284e-06  57.5189903
7.62943415e-06  61.0243242
7.6346399e-06  64.8741316
7.63854422e-06  68.0145649
7.64244853e-06  71.3956668
7.64635284e-06  75.0413409
7.65025715e-06  78.9780221
7.65416147e-06  83.2348972
7.65806578e-06  87.8440481
7.66197009e-06  92.8406823
7.6658744e-06  98.2632174
7.670039e-06  104.563758
7.6742036e-06  111.451146
7.6783682e-06  118.984281
7.6825328e-06  127.225906
7.6866974e-06  136.242089
7.68982085e-06  143.553747
7.6929443e-06  151.369235
7.69606775e-06  159.718288
7.6991912e-06  168.630425
7.70231465e-06  178.134506
7.7054381e-06  188.258222
7.70856155e-06  199.027512
7.711685e-06  210.465923
7.71480845e-06  222.593905
7.7179319e-06  235.428053
7.72261708e-06  256.027995
7.72678168e-06  275.708225
7.73068599e-06  295.319474
7.7345903e-06  316.025047
7.73979605e-06  345.243902
7.7450018e-06  376.128927
7.75202957e-06  419.97793
7.77155113e-06  546.492238
7.7783186e-06  588.02436
7.7845655e-06  623.240102
7.7887301e-06  644.45021
7.79331116e-06  665.221668
7.79830868e-06  684.356971
7.80288974e-06  698.280905
7.80705434e-06  707.681121
7.81065672e-06  713.175193
7.81654963e-06  716.701289
7.82329628e-06  712.313154
7.82746088e-06  705.191859
7.83162548e-06  694.846028
7.83568597e-06  681.828919
7.83974645e-06  666.135416
7.8445878e-06  644.279399
7.84885652e-06  622.535298
7.85525959e-06  586.391781
7.86187089e-06  545.827589
7.88087188e-06  422.922856
7.8886805e-06  374.294916
7.89388625e-06  343.55976
7.899092e-06  314.487484
7.90299632e-06  293.885787
7.90690063e-06  274.371076
7.91080494e-06  255.970857
7.91470925e-06  238.693971
7.91861357e-06  222.532995
7.92303845e-06  205.539247
7.9261619e-06  194.364769
7.92928535e-06  183.846064
7.9324088e-06  173.95912
7.93553225e-06  164.677806
7.9386557e-06  155.974483
7.94177915e-06  147.820531
7.9449026e-06  140.186832
7.9490672e-06  130.767389
7.9532318e-06  122.152538
7.9573964e-06  114.275847
7.961561e-06  107.073741
7.9657256e-06  100.486124
7.9698902e-06  94.4567802
7.9740548e-06  88.9335921
7.9782194e-06  83.8686033
7.98212372e-06  79.4972602
7.98602803e-06  75.4571222
7.98993234e-06  71.7181562
7.99383665e-06  68.253097
7.9990424e-06  64.0167536
8.00424815e-06  60.171656
8.0094539e-06  56.6724082
8.01465965e-06  53.479492
8.0198654e-06  50.5585258
8.02507115e-06  47.8795898
8.0302769e-06  45.4166226
8.03548265e-06  43.1468909
8.0406884e-06  41.0505258
8.04589415e-06  39.1101234
8.0510999e-06  37.3104009
8.05630565e-06  35.6379026
