26-Fe-56(n,elastic) ENDF/B-VII.1
2119620.0,2.20769
2126100.0,1.67629
2128000.0,1.65084
2130980.0,2.14672
2134800.0,2.38279
2138700.0,2.006
2140500.0,2.36903
2142500.0,1.78476
2144400.0,1.79709
2146300.0,2.31896
2148200.0,2.12571
2150100.0,2.43628
2152100.0,2.90038
2153800.0,3.06795
2155880.0,2.97635
2161200.0,1.13054
2162500.0,0.844682
2163830.0,1.11692
2167500.0,2.54438
2169500.0,2.77951
2171470.0,2.73618
2175800.0,1.82619
2177500.0,1.67213
2178950.0,1.68829
2180400.0,1.95742
2185300.0,2.5475
2190400.0,1.67256
2192500.0,1.69375
2193300.0,2.08445
2197200.0,2.48412
2201100.0,2.19765
2203100.0,2.28943
2207100.0,3.71358
2211040.0,2.14296
2213100.0,1.8938
2215200.0,2.07741
2219200.0,1.82944
2224390.0,2.0815
2225420.0,2.1576
2227500.0,2.6734
2231400.0,2.53223
2233300.0,1.21601
2235400.0,1.08896
2239600.0,1.83202
2241500.0,1.66344
2243300.0,0.987312
2245700.0,0.893588
2247700.0,1.30203
2249700.0,1.50419
2252350.0,1.00093
2255000.0,0.910934
2256120.0,1.18693
2262200.0,2.05263
2264300.0,2.76787
2266400.0,2.78276
2268500.0,2.49098
2270600.0,3.04527
2272700.0,3.24421
2274800.0,2.18195
2279000.0,2.29703
2281760.0,1.74374
2285200.0,1.73918
2287400.0,2.1911
2289500.0,2.63858
2293800.0,2.48312
2297000.0,1.07059
2298300.0,1.05204
2301250.0,2.08514
2304600.0,2.38209
2307200.0,2.49772
2310800.0,2.27863
2312900.0,2.43576
2315000.0,2.90807
2317250.0,2.73232
2321150.0,1.29375
2321600.0,1.17503
2322070.0,1.40564
2325900.0,3.3945
2329300.0,2.82668
2336800.0,2.4948
2339000.0,2.14537
2343300.0,2.54497
2347600.0,2.62277
2351830.0,1.27153
2352080.0,1.23971
2355800.0,1.07618
2358700.0,1.79614
2362000.0,1.2408
2363160.0,1.3765
2365700.0,1.97445
2368050.0,1.74604
2370400.0,1.58659
2375630.0,1.76692
2376600.0,2.15057
2378900.0,2.06527
2381100.0,2.12742
2386800.0,4.05393
2389950.0,3.26981
2392400.0,1.94068
2395000.0,1.8253
2399500.0,3.37943
2401400.0,3.09269
2403700.0,2.05804
2406000.0,1.82777
2410550.0,2.14135
2415100.0,3.36002
2418870.0,1.405
2419410.0,1.37093
2422000.0,1.29514
2426700.0,2.33709
2431300.0,1.70868
2435830.0,2.94659
2438200.0,3.03991
2442900.0,2.19961
2447600.0,3.06385
2452300.0,2.16526
2454600.0,2.21791
2457000.0,2.40827
2459300.0,3.32911
2461700.0,3.64865
2472600.0,1.44438
2480800.0,3.30496
2485500.0,2.52104
2487900.0,2.67446
2490300.0,2.50659
2492700.0,2.13186
2495100.0,2.48494
2497500.0,2.57545
2500000.0,2.29583
2504700.0,2.92506
2512050.0,2.1646
2514500.0,2.07896
2519060.0,3.19464
2519980.0,3.26518
2521800.0,3.29231
2524250.0,2.61638
2526700.0,2.26658
2531790.0,2.91488
2534100.0,2.92171
2536500.0,2.4491
2544000.0,3.1467
2546400.0,4.06947
2549210.0,3.50727
2551400.0,2.84634
2555150.0,3.0738
2558900.0,3.51951
2566400.0,2.77396
2568900.0,2.62379
2571450.0,2.9201
2574000.0,3.5731
2576500.0,2.97872
2579000.0,2.99579
2581600.0,3.25432
2583900.0,3.71153
2594020.0,2.36964
2596050.0,2.25037
2600100.0,2.08132
2604210.0,2.14195
2607400.0,2.54037
2612000.0,2.36165
2615000.0,2.48848
2617400.0,2.24532
2620300.0,2.54453
2622700.0,2.64175
2625380.0,2.61178
2633400.0,1.4802
2640800.0,2.66444
2644600.0,2.21835
2651500.0,1.83021
2654200.0,1.59092
2659600.0,2.61854
2662100.0,2.44675
2664400.0,2.71784
2669900.0,2.26746
2671380.0,2.26661
2672850.0,2.26742
2675800.0,2.72131
2677800.0,2.78882
2685820.0,2.61667
2688500.0,2.60581
2691400.0,2.70883
2700000.0,2.30463
2705850.0,2.46283
2707800.0,2.64641
2712400.0,2.38307
2716100.0,2.40258
2718900.0,2.75727
2724800.0,2.60496
2729600.0,3.31653
2737900.0,2.438
2740700.0,2.52786
2743500.0,2.93895
2754600.0,1.83063
2757400.0,2.49813
2760200.0,2.81745
2765800.0,2.37686
2768700.0,3.02615
2774300.0,2.31577
2777100.0,2.52259
2779900.0,2.24255
2782700.0,2.06771
2788600.0,2.65583
2800000.0,1.9798
2802900.0,2.25537
2805900.0,2.14711
2808400.0,1.96024
2814100.0,1.90502
2820200.0,2.32608
2828300.0,2.13589
2834800.0,3.01383
2843400.0,2.31907
2849200.0,3.32178
2852560.0,2.8666
2855100.0,2.32489
2858200.0,2.40941
2861300.0,2.66731
2864110.0,2.63293
2870300.0,1.83244
2873100.0,1.7869
2879000.0,2.59392
2881900.0,2.27792
2884430.0,2.57836
2890000.0,2.65925
2893750.0,2.61037
2900000.0,2.13827
2902900.0,2.09189
2905900.0,2.22551
2912000.0,1.45962
2915000.0,1.72221
2918100.0,1.34532
2924540.0,2.64229
2928400.0,2.83186
2933950.0,2.59555
2939500.0,2.49094
2942600.0,2.69971
2958100.0,1.70563
2961250.0,2.28883
2964400.0,2.31863
2973700.0,1.54297
2980000.0,2.57827
2983260.0,1.85472
2988700.0,1.64808
2992940.0,1.66858
3005000.0,2.65133
3007800.0,2.7247
3012240.0,2.5413
3014900.0,2.33147
3018100.0,2.5501
3019700.0,2.5502
3021300.0,2.54628
3024600.0,2.15635
3037500.0,2.6413
3040100.0,2.35318
3050400.0,2.05351
3053700.0,2.26464
3057000.0,2.11943
3060250.0,2.4858
3063500.0,2.54361
3066800.0,2.49596
3070100.0,2.29055
3073400.0,2.2256
3079590.0,2.64989
3083300.0,3.07281
3086600.0,2.54372
3089900.0,2.49926
3093200.0,2.57242
3099900.0,2.2675
3103300.0,2.50087
3106600.0,2.07599
3113540.0,2.28077
3116700.0,2.66004
3120050.0,2.30437
3123400.0,2.15485
3133600.0,2.61682
3137000.0,2.66536
3140400.0,2.83036
3147200.0,2.74546
3150600.0,3.00573
3154000.0,3.05415
3157450.0,2.8519
3160900.0,2.24961
3164300.0,2.12524
3171200.0,2.99064
3175000.0,2.60982
3192000.0,1.98829
3195500.0,1.73575
3199000.0,2.21837
3202500.0,2.44436
3206000.0,2.23838
3209500.0,2.6233
3216600.0,1.80246
3220100.0,1.832
3223700.0,1.59225
3230800.0,2.41774
3234300.0,2.60512
3237900.0,1.81432
3241400.0,1.86539
3245000.0,2.42253
3248600.0,2.6931
3252650.0,2.44564
3259400.0,1.75295
3263000.0,2.07469
3266600.0,2.6998
3270100.0,2.32006
3273600.0,2.16662
3277400.0,2.15517
3281050.0,2.27067
3292000.0,2.93137
3295650.0,2.16819
3299300.0,1.65884
3303000.0,1.53289
3306680.0,1.99178
3317700.0,2.33017
3321400.0,2.33672
3328800.0,1.66295
3332500.0,1.76374
3336300.0,2.01102
3340000.0,2.07441
3343700.0,1.97556
3347500.0,2.20185
3351200.0,2.28418
3358700.0,2.17657
3366300.0,2.66269
3377600.0,1.77784
3392900.0,2.71039
3396700.0,2.80486
3404400.0,2.20432
3408200.0,2.57856
3412100.0,2.63116
3416080.0,2.10393
3428000.0,1.89557
3439300.0,2.23157
3443100.0,2.171
3447000.0,1.72012
3458800.0,2.58121
3466700.0,2.26281
3470700.0,2.25979
3482100.0,2.84316
3514600.0,1.61876
3522600.0,2.24774
3543000.0,1.94091
3547000.0,2.39836
3551100.0,2.34981
3563400.0,1.51288
3581400.0,2.21819
3603700.0,2.11889
3617500.0,2.3452
3621800.0,1.86538
3626000.0,1.87656
3630200.0,2.2368
3634400.0,1.92152
3647200.0,2.38159
3651500.0,2.0067
3655700.0,2.43836
3664300.0,2.66007
3668600.0,2.1478
3672900.0,2.4324
3677200.0,2.48326
3681500.0,2.1646
3694500.0,2.57235
3698850.0,2.33128
3703200.0,1.691
3712000.0,2.32117
3738400.0,2.28632
3742800.0,1.65639
3747200.0,1.61551
3751650.0,2.21363
3756100.0,2.28229
3760600.0,2.49215
3765300.0,2.22336
3770000.0,2.16284
3774000.0,2.30042
3778500.0,2.06666
3783140.0,2.11892
3792000.0,3.0167
3801050.0,2.71404
3810100.0,1.85702
3830720.0,2.5305
3837600.0,2.89003
3842340.0,2.25661
3851400.0,2.15645
3865300.0,2.66384
3874700.0,2.24224
3879300.0,2.23299
3886350.0,2.41427
3893400.0,2.48523
3902850.0,2.20224
3912300.0,2.15812
3921700.0,2.54692
3926550.0,2.17548
3926600.0,2.17597
3931300.0,2.12553
3936050.0,2.21976
3940800.0,2.73936
3945040.0,2.46723
3953530.0,2.36368
4008700.0,1.89768
4018880.0,2.736
4023500.0,2.74613
4028400.0,2.11118
4038300.0,2.4647
4043300.0,2.98692
4048300.0,2.84571
4053300.0,2.34144
4063300.0,2.23814
4073300.0,2.67627
4079300.0,2.35205
4093500.0,2.24026
4101150.0,2.63144
4108800.0,2.8232
4124100.0,2.20309
4140000.0,2.57251
4149900.0,2.49024
4165400.0,2.63345
4175900.0,2.08148
4186300.0,2.68354
4191550.0,2.20226
4196800.0,2.15514
4202100.0,2.4333
4218000.0,1.63211
4233900.0,2.41591
4244600.0,2.22459
4250000.0,2.01951
4266100.0,2.87675
4271500.0,2.39049
4276900.0,2.61959
4282300.0,2.69979
4287750.0,2.58161
4293200.0,2.15392
4298600.0,2.11678
4308850.0,2.44324
4315000.0,2.49059
4320500.0,2.14881
4326000.0,2.53658
4348200.0,2.69705
4353700.0,2.14878
4359300.0,2.43244
4381700.0,2.47513
4392900.0,2.11579
4400000.0,2.24443
4416810.0,2.11282
4426900.0,1.74982
4432600.0,1.84954
4438300.0,2.13487
4444100.0,2.17109
4449800.0,1.76658
4455600.0,2.24222
4461300.0,2.40826
4467100.0,2.12178
4474300.0,2.49266
4474400.0,2.48896
4478700.0,2.69731
4496100.0,2.0945
4497700.0,2.37524
4515500.0,2.67898
4530200.0,2.29621
4544200.0,2.63511
4573080.0,2.33336
4577200.0,2.15849
4591500.0,2.58084
4605800.0,2.32494
4615400.0,2.42655
4625000.0,2.29397
4639500.0,2.40772
4644300.0,2.3414
4650000.0,2.43414
4658900.0,2.39281
4673500.0,2.0021
4691810.0,2.40925
4702800.0,2.48291
4712900.0,2.3784
4725500.0,2.38942
4747800.0,2.00894
4762800.0,2.39721
4772900.0,2.47387
4793200.0,2.2979
4800000.0,2.41645
4803400.0,2.55646
4830000.0,2.3361
4839200.0,2.36137
4844400.0,2.54166
4875600.0,2.34051
4886000.0,2.31976
4891200.0,2.16901
4914900.0,2.37828
4922800.0,2.42998
4944000.0,2.23906
4954700.0,2.24305
4960000.0,2.17683
4986900.0,2.3616
4992300.0,2.16335
5008500.0,2.12806
5013900.0,2.24572
5019400.0,2.11223
5052200.0,2.65694
5057700.0,2.47803
5090900.0,2.03336
5104850.0,2.23305
5118800.0,2.28774
5135700.0,2.08961
5147000.0,2.40663
5152700.0,2.40803
5158300.0,2.31557
5175400.0,2.50324
5192500.0,2.22657
5204000.0,2.31632
5215500.0,2.12812
5221300.0,2.26296
5244500.0,2.19346
5250300.0,2.22913
5256200.0,2.10559
5285500.0,2.41872
5303200.0,2.30764
5309100.0,2.34268
5315000.0,2.53989
5356800.0,2.15435
5380900.0,2.31086
5400000.0,2.13703
5423500.0,2.19498
5448000.0,2.41138
5548000.0,2.16705
5586100.0,2.26936
5600000.0,2.38395
5615600.0,2.3796
5631200.0,2.27617
5637650.0,2.43851
5644100.0,2.46728
5657200.0,2.21036
5696500.0,2.14908
5734200.0,2.19447
5742900.0,2.3091
5762900.0,2.19617
5789800.0,2.29033
5803400.0,2.44264
5816900.0,2.11117
5830600.0,2.22285
5837400.0,2.15201
5857900.0,2.28698
5871700.0,2.088
5885500.0,2.21234
5906300.0,2.08104
5934200.0,2.31615
5941300.0,2.43381
5955300.0,2.20194
5969400.0,2.31427
6000000.0,2.11723
6033600.0,2.38196
6047900.0,2.18944
6057000.0,2.29079
6082800.0,2.23179
6091400.0,2.12868
6098700.0,2.28895
6113300.0,2.25084
6120700.0,2.09391
6135400.0,2.02987
6157500.0,2.27514
6179800.0,2.18163
6194700.0,1.94031
6224700.0,2.25573
6277800.0,2.00317
6300700.0,2.24804
6308400.0,2.14059
6316100.0,2.15523
6323800.0,2.30074
6340000.0,2.20689
6378100.0,2.34784
6393700.0,2.22513
6401600.0,2.29859
6426220.0,2.26992
6441000.0,2.08788
6456900.0,2.29313
6480800.0,2.00887
6504900.0,2.31448
6529100.0,2.13898
6545300.0,2.20046
6561500.0,2.33186
6586100.0,2.10724
6627200.0,2.3107
6668950.0,2.12371
6710700.0,2.0979
6740000.0,2.1756
6830300.0,2.13297
6882600.0,2.22169
6926500.0,2.14151
6953100.0,2.18707
6971000.0,2.03625
7000000.0,2.10426
7015800.0,2.02696
7042900.0,2.11008
7061100.0,2.04378
7079300.0,2.19047
7130000.0,2.08493
7171600.0,2.16041
7280000.0,2.06078
7371300.0,2.18557
7420100.0,2.056
7599800.0,2.13608
7620200.0,2.01461
7870000.0,2.05968
8214400.0,1.91116
8320000.0,2.04513
8666600.0,1.81593
9000000.0,1.85009
1.18E7,1.42805
1.25E7,1.318
1.5E7,1.1296
1.7E7,1.0173
1.99998E7,0.993406
2.00003E7,0.944264
2.00007E7,0.94238
2.5E7,1.09081
2.94355E7,1.24991
3.78822E7,1.49293
4.4E7,1.58622
4.9E7,1.60011
5.9E7,1.55785
7.55E7,1.34586
1.11E8,0.900357
1.32E8,0.685802
1.43E8,0.608219
1.5E8,0.5896
