26-Fe-56(n,&gamma;) ENDF/B-VII.1
201503.0,0.0330077
201511.0,0.0407775
201518.0,0.0513143
201524.0,0.0633505
201529.0,0.0785416
201534.0,0.0978468
201540.0,0.126118
201546.0,0.164984
201552.0,0.220621
201569.0,0.41092
201574.0,0.451992
201580.0,0.468083
201586.0,0.449856
201592.0,0.40403
201609.0,0.213979
201615.0,0.161446
201621.0,0.123473
201626.0,0.0968131
201631.0,0.0777829
201636.0,0.063044
201642.0,0.0514636
201649.0,0.0415522
201656.0,0.0337687
201664.0,0.0271427
201673.0,0.0220033
201684.0,0.0177632
201695.0,0.0144372
201708.0,0.011582
201723.0,0.00922687
201740.0,0.00739287
201758.0,0.00602032
201777.0,0.00491926
201799.0,0.00400143
201824.0,0.00323811
201853.0,0.00259914
201887.0,0.00208154
201924.0,0.00168089
201962.0,0.00137699
202007.0,0.00112779
202051.0,9.45404E-4
202101.0,7.91082E-4
202164.0,6.52016E-4
202240.0,5.33962E-4
202328.0,4.38783E-4
202429.0,3.64098E-4
202555.0,3.01117E-4
202690.0,2.55951E-4
202858.0,2.18138E-4
203059.0,1.88362E-4
203278.0,1.67409E-4
203513.0,1.53835E-4
203576.0,1.51976E-4
203663.0,1.55473E-4
203692.0,1.61633E-4
203713.0,1.7235E-4
203726.0,1.84819E-4
203736.0,2.01987E-4
203740.0,2.17983E-4
203744.0,2.4243E-4
203747.0,2.67518E-4
203749.0,3.07076E-4
203751.0,3.57727E-4
203753.0,4.33033E-4
203755.0,5.31362E-4
203757.0,6.70358E-4
203758.0,8.42283E-4
203760.0,0.00108271
203762.0,0.00140434
203764.0,0.00182889
203765.0,0.00238135
203767.0,0.00319078
203769.0,0.00423938
203771.0,0.00573832
203773.0,0.00774038
203776.0,0.0105475
203779.0,0.0146827
203782.0,0.0213625
203791.0,0.0390023
203796.0,0.0448079
203800.0,0.046947
203800.0,0.0469579
203804.0,0.0451064
203808.0,0.039985
203815.0,0.027127
203820.0,0.0171308
203823.0,0.0120299
203826.0,0.00868553
203828.0,0.00646667
203830.0,0.00479126
203832.0,0.00362179
203834.0,0.00271172
203836.0,0.00208496
203837.0,0.00159967
203839.0,0.00122937
203841.0,9.50688E-4
203842.0,7.57034E-4
203844.0,5.94535E-4
203846.0,4.78242E-4
203848.0,3.95724E-4
203850.0,3.29604E-4
203852.0,2.80646E-4
203855.0,2.43713E-4
203858.0,2.18626E-4
203863.0,2.00158E-4
203870.0,1.84647E-4
203880.0,1.72211E-4
203903.0,1.56122E-4
203943.0,1.44756E-4
204005.0,1.3706E-4
204149.0,1.30004E-4
204436.0,1.2356E-4
204864.0,1.19863E-4
205205.0,1.23469E-4
205376.0,1.30141E-4
205493.0,1.41778E-4
205558.0,1.52223E-4
205616.0,1.6862E-4
205670.0,1.93361E-4
205707.0,2.21087E-4
205739.0,2.5833E-4
205766.0,3.05843E-4
205787.0,3.6267E-4
205806.0,4.36235E-4
205823.0,5.29299E-4
205837.0,6.45666E-4
205848.0,7.79518E-4
205859.0,9.53402E-4
205867.0,0.00115405
205874.0,0.00138541
205881.0,0.00171334
205886.0,0.00202535
205890.0,0.00237436
205893.0,0.00281181
205896.0,0.00338822
205898.0,0.004103
205901.0,0.00498209
205902.0,0.00599159
205904.0,0.0073507
205906.0,0.00932928
205908.0,0.0118495
205910.0,0.0152199
205911.0,0.019697
205913.0,0.0255683
205915.0,0.0337662
205917.0,0.0444144
205919.0,0.0599302
205921.0,0.0799015
205924.0,0.109646
205926.0,0.152999
205930.0,0.218864
205935.0,0.340831
205942.0,0.506048
205946.0,0.571186
205950.0,0.594751
205954.0,0.573791
205958.0,0.513484
205964.0,0.374479
205970.0,0.231553
205973.0,0.165422
205976.0,0.1195
205978.0,0.0876511
205980.0,0.0660554
205982.0,0.0491409
205984.0,0.0374483
205986.0,0.0291417
205988.0,0.0224416
205990.0,0.0173073
205991.0,0.0134181
205993.0,0.0105001
205995.0,0.00832755
205997.0,0.00676165
205998.0,0.00555432
206000.0,0.00450801
206003.0,0.00366452
206006.0,0.00301754
206008.0,0.00260609
206012.0,0.00218686
206017.0,0.00182775
206023.0,0.00151389
206030.0,0.00124685
206038.0,0.00102504
206047.0,8.52274E-4
206059.0,6.94544E-4
206072.0,5.64911E-4
206086.0,4.74065E-4
206103.0,3.97372E-4
206125.0,3.29099E-4
206147.0,2.81708E-4
206174.0,2.43205E-4
206206.0,2.11452E-4
206262.0,1.79137E-4
206309.0,1.62438E-4
206383.0,1.4713E-4
206505.0,1.34866E-4
206652.0,1.29571E-4
206725.0,1.28716E-4
206994.0,1.34353E-4
207149.0,1.44072E-4
207288.0,1.60127E-4
207404.0,1.83736E-4
207484.0,2.10697E-4
207549.0,2.43602E-4
207600.0,2.8211E-4
207650.0,3.3716E-4
207690.0,4.00938E-4
207724.0,4.78982E-4
207753.0,5.76382E-4
207782.0,7.08043E-4
207805.0,8.63462E-4
207825.0,0.00104762
207843.0,0.0012836
207859.0,0.00157736
207873.0,0.0019241
207886.0,0.00237768
207897.0,0.00293233
207907.0,0.00364349
207916.0,0.00452128
207924.0,0.00563177
207931.0,0.00695201
207937.0,0.00865158
207942.0,0.0105516
207946.0,0.0127421
207950.0,0.0155115
207953.0,0.0187886
207956.0,0.0232256
207959.0,0.0290983
207962.0,0.0361027
207965.0,0.0451992
207968.0,0.0587398
207972.0,0.0786911
207976.0,0.104709
207981.0,0.153365
207990.0,0.2397
207995.0,0.2728
208000.0,0.284928
208000.0,0.284933
208004.0,0.275372
208010.0,0.242729
208023.0,0.117138
208027.0,0.0844475
208031.0,0.0640137
208034.0,0.0497312
208037.0,0.0386229
208040.0,0.0310321
208043.0,0.0252243
208046.0,0.0204691
208049.0,0.0167587
208053.0,0.0135318
208057.0,0.0108851
208062.0,0.00888993
208068.0,0.00717639
208074.0,0.00587484
208082.0,0.00478201
208090.0,0.00387084
208100.0,0.00313406
208112.0,0.0025037
208124.0,0.00204009
208138.0,0.00165228
208154.0,0.0013375
208171.0,0.00110082
208190.0,9.057E-4
208213.0,7.43442E-4
208237.0,6.18938E-4
208266.0,5.12351E-4
208300.0,4.25466E-4
208342.0,3.52044E-4
208387.0,2.98544E-4
208438.0,2.5708E-4
208503.0,2.22999E-4
208567.0,2.01457E-4
208641.0,1.88827E-4
208664.0,1.88091E-4
208703.0,1.93679E-4
208729.0,2.07876E-4
208746.0,2.27319E-4
208756.0,2.47974E-4
208764.0,2.77036E-4
208769.0,3.08373E-4
208773.0,3.52817E-4
208775.0,4.03978E-4
208777.0,4.74829E-4
208779.0,5.66671E-4
208781.0,6.75699E-4
208782.0,8.26159E-4
208784.0,0.00103289
208786.0,0.00131506
208787.0,0.00169694
208789.0,0.00220872
208790.0,0.00285402
208792.0,0.00370571
208793.0,0.00494041
208795.0,0.00654851
208797.0,0.00884378
208799.0,0.0118004
208801.0,0.0161313
208803.0,0.0219021
208806.0,0.0306796
208809.0,0.0438773
208814.0,0.0664594
208821.0,0.104838
208826.0,0.12217
208829.0,0.128481
208830.0,0.128565
208834.0,0.12387
208838.0,0.111568
208844.0,0.0812596
208850.0,0.0491192
208853.0,0.0343545
208856.0,0.0245899
208858.0,0.0179911
208860.0,0.013355
208862.0,0.0101415
208864.0,0.00767399
208865.0,0.00587519
208867.0,0.00446724
208869.0,0.00338102
208870.0,0.00255457
208872.0,0.00200221
208873.0,0.00157609
208875.0,0.00125049
208876.0,0.00100365
208878.0,8.01682E-4
208879.0,6.46277E-4
208881.0,5.3627E-4
208883.0,4.49355E-4
208886.0,3.78923E-4
208888.0,3.2774E-4
208892.0,2.88585E-4
208898.0,2.56055E-4
208908.0,2.25418E-4
208921.0,2.01861E-4
208942.0,1.79779E-4
208967.0,1.6575E-4
209009.0,1.53378E-4
209084.0,1.44025E-4
209209.0,1.37534E-4
209321.0,1.36162E-4
209433.0,1.37785E-4
209559.0,1.47205E-4
209601.0,1.58448E-4
209622.0,1.70017E-4
209636.0,1.83109E-4
209646.0,1.9915E-4
209655.0,2.21887E-4
209660.0,2.44343E-4
209664.0,2.7619E-4
209666.0,3.07672E-4
209668.0,3.55645E-4
209670.0,4.15241E-4
209672.0,5.01428E-4
209674.0,6.25966E-4
209676.0,7.83677E-4
209677.0,0.00100029
209679.0,0.00129463
209681.0,0.00168964
209682.0,0.00218256
209684.0,0.0028865
209686.0,0.00380182
209688.0,0.00510503
209690.0,0.00677743
209692.0,0.0088773
209694.0,0.0120149
209697.0,0.0168326
209700.0,0.0243712
209707.0,0.0424182
209712.0,0.0541737
209717.0,0.0609133
209720.0,0.0627825
209724.0,0.0602665
209728.0,0.0533148
209735.0,0.0359311
209740.0,0.0231972
209743.0,0.0161213
209746.0,0.0116026
209748.0,0.00860916
209751.0,0.0064216
209753.0,0.00482643
209754.0,0.00358856
209756.0,0.00272247
209758.0,0.00205871
209760.0,0.00160165
209761.0,0.00123157
209763.0,9.66272E-4
209765.0,7.68592E-4
209766.0,6.22449E-4
209768.0,5.00521E-4
209770.0,4.16094E-4
209772.0,3.57782E-4
209774.0,3.12665E-4
209777.0,2.76634E-4
209780.0,2.50369E-4
209784.0,2.29598E-4
209791.0,2.11247E-4
209802.0,1.93238E-4
209822.0,1.76629E-4
209848.0,1.67306E-4
209902.0,1.6155E-4
210034.0,1.71577E-4
210113.0,1.85683E-4
210217.0,2.17298E-4
210289.0,2.55377E-4
210346.0,3.03659E-4
210390.0,3.61163E-4
210428.0,4.34723E-4
210461.0,5.30396E-4
210490.0,6.51237E-4
210512.0,7.89328E-4
210532.0,9.56494E-4
210550.0,0.00118386
210566.0,0.00146004
210580.0,0.00180168
210592.0,0.00224484
210604.0,0.0027983
210612.0,0.00340719
210621.0,0.00421696
210627.0,0.00510069
210633.0,0.00620981
210638.0,0.00749895
210642.0,0.00909929
210646.0,0.0112014
210649.0,0.0136219
210652.0,0.0165848
210655.0,0.0207224
210658.0,0.0263142
210660.0,0.0331096
210662.0,0.0419318
210665.0,0.0538578
210667.0,0.0711709
210670.0,0.0953795
210673.0,0.126573
210676.0,0.171534
210680.0,0.244375
210691.0,0.458972
210695.0,0.531056
210700.0,0.555114
210700.0,0.555345
210704.0,0.538579
210708.0,0.486371
210714.0,0.362911
210721.0,0.220392
210725.0,0.160538
210728.0,0.117847
210731.0,0.0877983
210733.0,0.0665297
210736.0,0.0503661
210738.0,0.0392021
210741.0,0.0309305
210743.0,0.0247383
210746.0,0.0195643
210749.0,0.0156464
210752.0,0.0126234
210755.0,0.0102706
210759.0,0.00845713
210764.0,0.00693739
210770.0,0.00561497
210777.0,0.00451245
210785.0,0.00361593
210795.0,0.00289995
210804.0,0.00238806
210815.0,0.00195414
210828.0,0.00159649
210842.0,0.00131409
210857.0,0.00108604
210877.0,8.82113E-4
210896.0,7.37013E-4
210922.0,5.99634E-4
210953.0,4.90555E-4
210986.0,4.09386E-4
211026.0,3.4273E-4
211073.0,2.90808E-4
211133.0,2.47861E-4
211193.0,2.20041E-4
211293.0,1.91725E-4
211459.0,1.6761E-4
211659.0,1.55303E-4
212057.0,1.48617E-4
212523.0,1.5293E-4
213054.0,1.63049E-4
213852.0,1.87345E-4
214517.0,2.18764E-4
215048.0,2.53162E-4
215507.0,2.92988E-4
215686.0,3.15442E-4
215818.0,3.50008E-4
215857.0,3.77034E-4
215884.0,4.13812E-4
215900.0,4.5865E-4
215911.0,5.16944E-4
215917.0,5.65287E-4
215921.0,6.37749E-4
215924.0,7.29681E-4
215927.0,8.35935E-4
215929.0,9.98939E-4
215931.0,0.00122028
215933.0,0.00150394
215934.0,0.00190282
215936.0,0.00237892
215937.0,0.00301035
215939.0,0.00387359
215941.0,0.00507724
215942.0,0.00666017
215944.0,0.00870919
215946.0,0.0116606
215948.0,0.0154599
215950.0,0.020797
215952.0,0.0279318
215955.0,0.0379462
215958.0,0.0532156
215961.0,0.0768349
215971.0,0.149829
215976.0,0.170994
215980.0,0.17869
215980.0,0.178701
215984.0,0.172361
215988.0,0.151003
215995.0,0.100922
216000.0,0.0649467
216004.0,0.0455344
216006.0,0.033257
216009.0,0.0246318
216011.0,0.0180629
216013.0,0.0136523
216015.0,0.0102045
216017.0,0.00775564
216018.0,0.00586836
216020.0,0.00451846
216022.0,0.00348816
216023.0,0.0027106
216025.0,0.0021302
216027.0,0.0017012
216028.0,0.00138672
216030.0,0.00115751
216032.0,9.64041E-4
216034.0,8.14877E-4
216037.0,7.08018E-4
216039.0,6.4132E-4
216043.0,5.86491E-4
216050.0,5.26465E-4
216060.0,4.78583E-4
216074.0,4.42666E-4
216095.0,4.14643E-4
216136.0,3.9193E-4
216182.0,3.85682E-4
216349.0,3.9829E-4
216721.0,4.62007E-4
217165.0,5.71688E-4
217546.0,7.04873E-4
217863.0,8.57979E-4
218180.0,0.00106957
218465.0,0.00133687
218719.0,0.00166856
218941.0,0.00206918
219131.0,0.00253536
219322.0,0.00316665
219488.0,0.00391643
219639.0,0.00481768
219797.0,0.00608139
219951.0,0.00770807
220133.0,0.0102291
220438.0,0.0149855
220563.0,0.0160943
220615.0,0.0162289
220717.0,0.0158722
220869.0,0.0140948
221202.0,0.00887618
221351.0,0.00705993
221510.0,0.0056212
221605.0,0.00501781
221680.0,0.00478784
221710.0,0.00487776
221736.0,0.00515825
221755.0,0.00569062
221768.0,0.00642508
221776.0,0.00724077
221782.0,0.00832329
221787.0,0.00963228
221791.0,0.0114282
221795.0,0.0138252
221798.0,0.0168167
221801.0,0.0210403
221804.0,0.0258028
221807.0,0.0324508
221810.0,0.0410201
221813.0,0.0541789
221817.0,0.0752132
221824.0,0.118782
221831.0,0.159717
221836.0,0.177807
221840.0,0.184025
221844.0,0.178711
221848.0,0.162201
221855.0,0.123875
221862.0,0.0767883
221866.0,0.0558
221870.0,0.0417348
221873.0,0.0323936
221876.0,0.0253768
221879.0,0.0198739
221882.0,0.0159048
221885.0,0.013378
221888.0,0.0110732
221892.0,0.00934313
221897.0,0.00799828
221903.0,0.00677998
221910.0,0.0059764
221918.0,0.0053008
221929.0,0.0047087
221946.0,0.00415447
221966.0,0.003746
221995.0,0.00337971
222044.0,0.00301222
222129.0,0.00261782
222278.0,0.00217213
222466.0,0.00178598
222737.0,0.00140219
222985.0,0.00116028
223183.0,0.00102217
223368.0,9.4203E-4
223404.0,9.39511E-4
223478.0,9.73219E-4
223523.0,0.0010433
223548.0,0.00112819
223570.0,0.00125749
223587.0,0.0014351
223599.0,0.00164114
223609.0,0.00189877
223618.0,0.00220968
223624.0,0.00255777
223628.0,0.00292288
223631.0,0.00331808
223634.0,0.00390096
223637.0,0.00462945
223639.0,0.00546524
223641.0,0.00655102
223643.0,0.00804759
223645.0,0.0101115
223647.0,0.012945
223649.0,0.0168056
223651.0,0.0220008
223653.0,0.0288994
223655.0,0.0380946
223657.0,0.0503795
223660.0,0.067995
223662.0,0.0933143
223665.0,0.12797
223668.0,0.180578
223674.0,0.278882
223681.0,0.42839
223686.0,0.485041
223690.0,0.505574
223690.0,0.505581
223694.0,0.487465
223698.0,0.437027
223704.0,0.315901
223711.0,0.196844
223714.0,0.141243
223717.0,0.103958
223719.0,0.0763346
223722.0,0.0578496
223724.0,0.0437255
223726.0,0.032796
223728.0,0.0254201
223730.0,0.0198917
223732.0,0.0152247
223734.0,0.0117731
223736.0,0.00924517
223738.0,0.00740834
223740.0,0.00596491
223742.0,0.004975
223745.0,0.0041187
223748.0,0.00344345
223751.0,0.00299416
223755.0,0.00258821
223762.0,0.00217333
223770.0,0.00186681
223779.0,0.00160592
223791.0,0.00138011
223806.0,0.00120908
223824.0,0.0010622
223853.0,9.30373E-4
223890.0,8.27155E-4
223948.0,7.44842E-4
224033.0,6.75043E-4
224204.0,6.03873E-4
224433.0,5.54079E-4
224690.0,5.32692E-4
224890.0,5.46653E-4
225061.0,5.95661E-4
225175.0,6.64903E-4
225275.0,7.71111E-4
225346.0,8.93394E-4
225403.0,0.00103875
225461.0,0.00125645
225506.0,0.0015063
225546.0,0.0018273
225581.0,0.00223001
225611.0,0.00271951
225640.0,0.00338356
225663.0,0.00415991
225683.0,0.00507353
225702.0,0.00624782
225719.0,0.00776065
225734.0,0.00960942
225746.0,0.011725
225759.0,0.01464
225770.0,0.018376
225779.0,0.0225566
225788.0,0.0278933
225796.0,0.0348514
225805.0,0.0445961
225813.0,0.0573057
225822.0,0.0756755
225835.0,0.109931
225847.0,0.141574
225856.0,0.154253
225860.0,0.155849
225867.0,0.151602
225875.0,0.137005
225898.0,0.0761933
225907.0,0.0577006
225915.0,0.0448873
225924.0,0.0350601
225932.0,0.0280426
225941.0,0.0226633
225950.0,0.0184501
225961.0,0.014687
225974.0,0.0117524
225988.0,0.00936722
226003.0,0.00754176
226021.0,0.00608168
226040.0,0.00490613
226060.0,0.0040264
226084.0,0.0032548
226113.0,0.00261317
226144.0,0.00211743
226179.0,0.00172738
226220.0,0.00140334
226265.0,0.00115774
226317.0,9.59018E-4
226374.0,8.02795E-4
226445.0,6.66855E-4
226531.0,5.55938E-4
226631.0,4.68575E-4
226745.0,4.00808E-4
226888.0,3.43679E-4
227059.0,2.97539E-4
227287.0,2.56845E-4
227573.0,2.2361E-4
227972.0,1.93863E-4
228486.0,1.70205E-4
229057.0,1.55961E-4
229271.0,1.54159E-4
229514.0,1.58729E-4
229628.0,1.69626E-4
229691.0,1.84568E-4
229730.0,2.03853E-4
229761.0,2.32178E-4
229785.0,2.68958E-4
229800.0,3.09141E-4
229814.0,3.63636E-4
229825.0,4.32528E-4
229833.0,5.0266E-4
229839.0,5.83209E-4
229844.0,6.75472E-4
229848.0,7.86716E-4
229851.0,9.06144E-4
229854.0,0.00108562
229856.0,0.00129974
229858.0,0.0015661
229860.0,0.00193966
229861.0,0.00243449
229863.0,0.00311701
229865.0,0.00394424
229867.0,0.00503459
229868.0,0.00646069
229870.0,0.00854101
229872.0,0.0110898
229874.0,0.0145024
229876.0,0.0195443
229878.0,0.0260495
229880.0,0.0354175
229882.0,0.0478897
229885.0,0.0664608
229889.0,0.094397
229894.0,0.149646
229901.0,0.218976
229906.0,0.250894
229910.0,0.262325
229910.0,0.262344
229914.0,0.252043
229919.0,0.220511
229927.0,0.135808
229932.0,0.0892338
229935.0,0.0638479
229938.0,0.0474727
229940.0,0.0344285
229942.0,0.025663
229944.0,0.0194452
229946.0,0.0149043
229948.0,0.0114681
229950.0,0.00878633
229952.0,0.00672097
229953.0,0.00514985
229955.0,0.00405368
229957.0,0.00315102
229958.0,0.00248338
229960.0,0.00199237
229962.0,0.00163227
229964.0,0.00136802
229966.0,0.00113284
229968.0,9.43284E-4
229971.0,8.04942E-4
229976.0,6.81098E-4
229980.0,5.89577E-4
229987.0,4.98205E-4
229996.0,4.2332E-4
230007.0,3.60295E-4
230017.0,3.17072E-4
230032.0,2.758E-4
230054.0,2.39103E-4
230086.0,2.07665E-4
230126.0,1.87053E-4
230180.0,1.73208E-4
230251.0,1.64033E-4
230409.0,1.58237E-4
230452.0,1.58096E-4
230746.0,1.65345E-4
230985.0,1.79671E-4
231224.0,2.05345E-4
231409.0,2.38863E-4
231542.0,2.75505E-4
231675.0,3.30256E-4
231781.0,3.96311E-4
231874.0,4.81522E-4
231953.0,5.88461E-4
232020.0,7.16808E-4
232079.0,8.81813E-4
232132.0,0.00109084
232179.0,0.00135252
232218.0,0.00167067
232253.0,0.00206115
232283.0,0.00252572
232312.0,0.00315733
232336.0,0.00387792
232358.0,0.00482761
232379.0,0.00604499
232395.0,0.00738171
232411.0,0.00914548
232425.0,0.0113353
232437.0,0.0139239
232448.0,0.0173036
232457.0,0.0211361
232466.0,0.0258997
232474.0,0.0322502
232481.0,0.0404012
232488.0,0.0503706
232493.0,0.0622739
232498.0,0.0780017
232503.0,0.0963483
232507.0,0.121363
232512.0,0.155341
232517.0,0.201553
232522.0,0.268985
232532.0,0.42246
232540.0,0.533729
232545.0,0.585255
232550.0,0.604718
232555.0,0.590437
232560.0,0.537548
232569.0,0.397904
232578.0,0.26414
232584.0,0.196845
232588.0,0.153102
232593.0,0.119178
232598.0,0.0943504
232602.0,0.0759462
232607.0,0.0618298
232613.0,0.0494544
232619.0,0.0398619
232626.0,0.0322577
232634.0,0.0263545
232643.0,0.0212314
232653.0,0.0169742
232664.0,0.0136931
232678.0,0.0109363
232693.0,0.00873836
232708.0,0.00706343
232726.0,0.00570815
232747.0,0.00457925
232769.0,0.00373844
232795.0,0.00299426
232824.0,0.00243126
232857.0,0.00195929
232893.0,0.00159141
232934.0,0.00130003
232981.0,0.00106132
233027.0,8.92974E-4
233080.0,7.52984E-4
233147.0,6.29609E-4
233226.0,5.29475E-4
233319.0,4.5357E-4
233399.0,4.11133E-4
233505.0,3.76661E-4
233618.0,3.59817E-4
233671.0,3.57647E-4
233785.0,3.65548E-4
233915.0,3.96151E-4
234013.0,4.38679E-4
234110.0,5.05259E-4
234191.0,5.88146E-4
234273.0,7.09934E-4
234334.0,8.40937E-4
234398.0,0.00103511
234449.0,0.00126093
234498.0,0.00156207
234542.0,0.00194782
234577.0,0.0023899
234610.0,0.00295191
234638.0,0.0036346
234665.0,0.00454425
234688.0,0.00560722
234708.0,0.00689166
234728.0,0.0086457
234745.0,0.0108099
234759.0,0.0133992
234771.0,0.0163534
234784.0,0.0205075
234794.0,0.0251398
234803.0,0.0313544
234811.0,0.0383078
234819.0,0.047933
234826.0,0.0592553
234832.0,0.0745193
234838.0,0.0929675
234843.0,0.118796
234849.0,0.151393
234854.0,0.196315
234860.0,0.258654
234869.0,0.379656
234879.0,0.509929
234885.0,0.562444
234890.0,0.576312
234896.0,0.559061
234902.0,0.495871
234920.0,0.264393
234926.0,0.198948
234931.0,0.153405
234936.0,0.121415
234942.0,0.0948744
234948.0,0.0756317
234954.0,0.0602633
234960.0,0.0489742
234968.0,0.0397098
234975.0,0.0323874
234984.0,0.0263452
234994.0,0.0214763
235005.0,0.0173475
235017.0,0.0142236
235031.0,0.0114692
235047.0,0.0093034
235064.0,0.00756074
235082.0,0.0062054
235103.0,0.00506365
235127.0,0.00409776
235154.0,0.00331064
235187.0,0.00263973
235219.0,0.00215867
235260.0,0.00172717
235304.0,0.00139167
235353.0,0.00113078
235410.0,9.14744E-4
235475.0,7.40505E-4
235540.0,6.15299E-4
235621.0,5.03118E-4
235719.0,4.09356E-4
235832.0,3.34324E-4
235958.0,2.77325E-4
236092.0,2.3523E-4
236255.0,1.99347E-4
236450.0,1.70116E-4
236710.0,1.44711E-4
237035.0,1.25101E-4
237425.0,1.11302E-4
237852.0,1.03303E-4
238280.0,1.00329E-4
238566.0,9.93041E-5
239207.0,1.05207E-4
239564.0,1.13889E-4
239820.0,1.23813E-4
240046.0,1.3737E-4
240216.0,1.51895E-4
240415.0,1.75777E-4
240556.0,2.0233E-4
240691.0,2.37664E-4
240800.0,2.80771E-4
240897.0,3.35484E-4
240978.0,4.00834E-4
241042.0,4.73667E-4
241107.0,5.75518E-4
241162.0,6.9774E-4
241213.0,8.59807E-4
241259.0,0.00106304
241297.0,0.0013097
241331.0,0.00161247
241360.0,0.00197284
241388.0,0.00246301
241412.0,0.00303042
241432.0,0.00368707
241451.0,0.0045533
241468.0,0.00562782
241482.0,0.00689688
241496.0,0.00855254
241507.0,0.010427
241518.0,0.0130639
241528.0,0.0161692
241537.0,0.0200816
241544.0,0.0243321
241550.0,0.0302598
241556.0,0.0375364
241561.0,0.0461811
241565.0,0.0572277
241569.0,0.0704326
241572.0,0.0860718
241575.0,0.10711
241579.0,0.137891
241582.0,0.178677
241586.0,0.230597
241589.0,0.303654
241593.0,0.414613
241599.0,0.590188
241610.0,0.998458
241614.0,1.12074
241619.0,1.17997
241620.0,1.1809
241625.0,1.1367
241630.0,1.01383
241645.0,0.48138
241649.0,0.348408
241653.0,0.262402
241656.0,0.201408
241660.0,0.15493
241663.0,0.120286
241666.0,0.0956007
241669.0,0.0773396
241673.0,0.0619371
241677.0,0.0502563
241682.0,0.0403986
241687.0,0.0328157
241693.0,0.0269204
241700.0,0.0219697
241707.0,0.0181105
241716.0,0.0147338
241726.0,0.0118207
241738.0,0.00957445
241751.0,0.00767717
241765.0,0.00623355
241781.0,0.00504242
241801.0,0.00402511
241820.0,0.00329664
241842.0,0.00269923
241867.0,0.00219353
241894.0,0.0018042
241927.0,0.00146925
241965.0,0.00118624
242005.0,9.82106E-4
242049.0,8.18068E-4
242106.0,6.72341E-4
242162.0,5.70604E-4
242233.0,4.82183E-4
242304.0,4.21949E-4
242391.0,3.71774E-4
242498.0,3.3348E-4
242575.0,3.15883E-4
242804.0,2.96618E-4
242981.0,3.03976E-4
243192.0,3.3699E-4
243258.0,3.56551E-4
243312.0,3.87917E-4
243337.0,4.25864E-4
243345.0,4.54017E-4
243350.0,4.97398E-4
243353.0,5.52405E-4
243356.0,6.27703E-4
243358.0,7.31505E-4
243360.0,8.62756E-4
